"from","to","weight","language"
"3","204",9,"SPA"
"4","204",1,"SPA"
"6","204",2,"SPA"
"7","204",3,"SPA"
"9","204",4,"SPA"
"10","204",1,"SPA"
"13","204",1,"SPA"
"15","204",1,"SPA"
"18","204",5,"SPA"
"22","204",1,"SPA"
"23","204",1,"SPA"
"25","204",1,"SPA"
"29","204",1,"SPA"
"31","204",1,"SPA"
"32","204",1,"SPA"
"52","204",2,"SPA"
"57","204",1,"SPA"
"76","204",1,"SPA"
"97","204",1,"SPA"
"101","204",2,"SPA"
"117","204",1,"SPA"
"122","204",1,"SPA"
"139","204",1,"SPA"
"159","204",1,"SPA"
"1","205",29,"SPA"
"2","205",2,"SPA"
"5","205",3,"SPA"
"6","205",1,"SPA"
"7","205",2,"SPA"
"8","205",8,"SPA"
"9","205",2,"SPA"
"10","205",1,"SPA"
"15","205",5,"SPA"
"17","205",1,"SPA"
"21","205",1,"SPA"
"25","205",1,"SPA"
"26","205",1,"SPA"
"31","205",1,"SPA"
"34","205",1,"SPA"
"43","205",2,"SPA"
"49","205",1,"SPA"
"95","205",2,"SPA"
"99","205",3,"SPA"
"124","205",1,"SPA"
"1","206",5,"SPA"
"2","206",11,"SPA"
"3","206",7,"SPA"
"4","206",9,"SPA"
"6","206",3,"SPA"
"7","206",5,"SPA"
"10","206",1,"SPA"
"12","206",1,"SPA"
"13","206",2,"SPA"
"14","206",26,"SPA"
"17","206",1,"SPA"
"19","206",1,"SPA"
"20","206",2,"SPA"
"21","206",1,"SPA"
"28","206",1,"SPA"
"29","206",1,"SPA"
"82","206",1,"SPA"
"205","206",2,"SPA"
"1","207",9,"SPA"
"2","207",1,"SPA"
"3","207",2,"SPA"
"4","207",2,"SPA"
"5","207",4,"SPA"
"6","207",3,"SPA"
"7","207",2,"SPA"
"8","207",3,"SPA"
"11","207",2,"SPA"
"12","207",1,"SPA"
"13","207",1,"SPA"
"14","207",1,"SPA"
"18","207",1,"SPA"
"25","207",1,"SPA"
"29","207",1,"SPA"
"31","207",1,"SPA"
"39","207",1,"SPA"
"42","207",2,"SPA"
"57","207",1,"SPA"
"98","207",3,"SPA"
"109","207",2,"SPA"
"135","207",1,"SPA"
"138","207",1,"SPA"
"148","207",1,"SPA"
"152","207",1,"SPA"
"158","207",1,"SPA"
"163","207",1,"SPA"
"171","207",1,"SPA"
"178","207",2,"SPA"
"196","207",1,"SPA"
"1","208",10,"SPA"
"5","208",4,"SPA"
"6","208",4,"SPA"
"7","208",1,"SPA"
"10","208",3,"SPA"
"15","208",2,"SPA"
"16","208",1,"SPA"
"18","208",1,"SPA"
"20","208",2,"SPA"
"35","208",1,"SPA"
"49","208",1,"SPA"
"63","208",1,"SPA"
"71","208",1,"SPA"
"74","208",1,"SPA"
"81","208",1,"SPA"
"84","208",1,"SPA"
"85","208",1,"SPA"
"94","208",1,"SPA"
"115","208",1,"SPA"
"121","208",1,"SPA"
"125","208",1,"SPA"
"126","208",2,"SPA"
"137","208",1,"SPA"
"144","208",2,"SPA"
"156","208",1,"SPA"
"172","208",1,"SPA"
"1","209",1,"SPA"
"2","209",2,"SPA"
"4","209",33,"SPA"
"5","209",1,"SPA"
"11","209",5,"SPA"
"19","209",2,"SPA"
"21","209",1,"SPA"
"26","209",1,"SPA"
"48","209",4,"SPA"
"49","209",1,"SPA"
"61","209",1,"SPA"
"62","209",5,"SPA"
"103","209",3,"SPA"
"137","209",1,"SPA"
"150","209",1,"SPA"
"175","209",1,"SPA"
"188","209",1,"SPA"
"1","210",17,"SPA"
"2","210",1,"SPA"
"3","210",8,"SPA"
"4","210",2,"SPA"
"5","210",1,"SPA"
"6","210",1,"SPA"
"7","210",2,"SPA"
"9","210",5,"SPA"
"12","210",2,"SPA"
"14","210",1,"SPA"
"15","210",1,"SPA"
"19","210",2,"SPA"
"22","210",1,"SPA"
"33","210",1,"SPA"
"34","210",1,"SPA"
"41","210",1,"SPA"
"50","210",2,"SPA"
"73","210",2,"SPA"
"76","210",1,"SPA"
"94","210",2,"SPA"
"148","210",2,"SPA"
"3","211",47,"SPA"
"28","211",1,"SPA"
"86","211",1,"SPA"
"1","212",14,"SPA"
"2","212",1,"SPA"
"3","212",5,"SPA"
"4","212",2,"SPA"
"5","212",17,"SPA"
"6","212",3,"SPA"
"7","212",7,"SPA"
"9","212",2,"SPA"
"10","212",1,"SPA"
"14","212",2,"SPA"
"15","212",1,"SPA"
"23","212",1,"SPA"
"29","212",1,"SPA"
"78","212",1,"SPA"
"90","212",2,"SPA"
"95","212",2,"SPA"
"100","212",1,"SPA"
"113","212",1,"SPA"
"122","212",1,"SPA"
"138","212",1,"SPA"
"169","212",1,"SPA"
"197","212",1,"SPA"
"1","213",2,"SPA"
"2","213",1,"SPA"
"3","213",3,"SPA"
"4","213",3,"SPA"
"5","213",2,"SPA"
"6","213",3,"SPA"
"7","213",1,"SPA"
"9","213",2,"SPA"
"10","213",1,"SPA"
"13","213",2,"SPA"
"14","213",2,"SPA"
"15","213",1,"SPA"
"17","213",2,"SPA"
"18","213",1,"SPA"
"27","213",1,"SPA"
"33","213",1,"SPA"
"37","213",1,"SPA"
"43","213",1,"SPA"
"49","213",2,"SPA"
"57","213",1,"SPA"
"73","213",1,"SPA"
"79","213",3,"SPA"
"119","213",1,"SPA"
"120","213",1,"SPA"
"192","213",1,"SPA"
"195","213",1,"SPA"
"1","214",17,"SPA"
"2","214",37,"SPA"
"5","214",3,"SPA"
"7","214",2,"SPA"
"8","214",1,"SPA"
"9","214",1,"SPA"
"11","214",1,"SPA"
"12","214",1,"SPA"
"14","214",2,"SPA"
"41","214",1,"SPA"
"43","214",1,"SPA"
"46","214",1,"SPA"
"51","214",1,"SPA"
"73","214",1,"SPA"
"76","214",1,"SPA"
"1","215",4,"SPA"
"3","215",2,"SPA"
"4","215",2,"SPA"
"5","215",9,"SPA"
"6","215",7,"SPA"
"7","215",3,"SPA"
"10","215",4,"SPA"
"14","215",2,"SPA"
"15","215",1,"SPA"
"18","215",1,"SPA"
"20","215",3,"SPA"
"21","215",1,"SPA"
"25","215",1,"SPA"
"31","215",1,"SPA"
"65","215",2,"SPA"
"84","215",1,"SPA"
"120","215",4,"SPA"
"125","215",1,"SPA"
"126","215",2,"SPA"
"139","215",1,"SPA"
"175","215",1,"SPA"
"184","215",1,"SPA"
"1","216",15,"SPA"
"2","216",1,"SPA"
"3","216",2,"SPA"
"4","216",3,"SPA"
"6","216",6,"SPA"
"7","216",1,"SPA"
"8","216",1,"SPA"
"9","216",1,"SPA"
"10","216",6,"SPA"
"11","216",2,"SPA"
"12","216",4,"SPA"
"13","216",1,"SPA"
"16","216",3,"SPA"
"35","216",1,"SPA"
"38","216",1,"SPA"
"40","216",3,"SPA"
"45","216",1,"SPA"
"54","216",1,"SPA"
"83","216",2,"SPA"
"87","216",1,"SPA"
"88","216",1,"SPA"
"95","216",4,"SPA"
"99","216",1,"SPA"
"118","216",2,"SPA"
"132","216",3,"SPA"
"165","216",1,"SPA"
"1","217",5,"SPA"
"2","217",2,"SPA"
"3","217",2,"SPA"
"4","217",4,"SPA"
"5","217",1,"SPA"
"6","217",6,"SPA"
"7","217",3,"SPA"
"10","217",5,"SPA"
"13","217",4,"SPA"
"14","217",8,"SPA"
"15","217",2,"SPA"
"17","217",4,"SPA"
"18","217",2,"SPA"
"20","217",1,"SPA"
"25","217",1,"SPA"
"45","217",1,"SPA"
"52","217",1,"SPA"
"57","217",1,"SPA"
"84","217",1,"SPA"
"122","217",1,"SPA"
"126","217",1,"SPA"
"134","217",1,"SPA"
"154","217",2,"SPA"
"187","217",1,"SPA"
"194","217",1,"SPA"
"1","218",6,"SPA"
"3","218",3,"SPA"
"5","218",1,"SPA"
"6","218",1,"SPA"
"7","218",5,"SPA"
"9","218",1,"SPA"
"10","218",3,"SPA"
"11","218",5,"SPA"
"12","218",19,"SPA"
"14","218",1,"SPA"
"15","218",2,"SPA"
"18","218",2,"SPA"
"21","218",2,"SPA"
"25","218",2,"SPA"
"27","218",2,"SPA"
"29","218",1,"SPA"
"42","218",1,"SPA"
"78","218",1,"SPA"
"95","218",1,"SPA"
"99","218",1,"SPA"
"116","218",1,"SPA"
"167","218",1,"SPA"
"187","218",1,"SPA"
"1","219",12,"SPA"
"2","219",14,"SPA"
"3","219",1,"SPA"
"4","219",2,"SPA"
"5","219",3,"SPA"
"6","219",1,"SPA"
"7","219",5,"SPA"
"9","219",2,"SPA"
"10","219",1,"SPA"
"11","219",2,"SPA"
"15","219",5,"SPA"
"17","219",8,"SPA"
"20","219",2,"SPA"
"22","219",1,"SPA"
"25","219",1,"SPA"
"29","219",1,"SPA"
"88","219",1,"SPA"
"105","219",1,"SPA"
"141","219",1,"SPA"
"142","219",3,"SPA"
"158","219",1,"SPA"
"176","219",1,"SPA"
"1","220",1,"SPA"
"2","220",2,"SPA"
"3","220",6,"SPA"
"5","220",2,"SPA"
"7","220",3,"SPA"
"8","220",1,"SPA"
"9","220",7,"SPA"
"10","220",1,"SPA"
"16","220",1,"SPA"
"18","220",7,"SPA"
"36","220",1,"SPA"
"52","220",1,"SPA"
"55","220",2,"SPA"
"87","220",1,"SPA"
"89","220",1,"SPA"
"101","220",1,"SPA"
"106","220",4,"SPA"
"109","220",1,"SPA"
"195","220",2,"SPA"
"217","220",1,"SPA"
"218","220",1,"SPA"
"1","221",36,"SPA"
"4","221",4,"SPA"
"7","221",1,"SPA"
"10","221",1,"SPA"
"13","221",1,"SPA"
"16","221",1,"SPA"
"18","221",1,"SPA"
"26","221",16,"SPA"
"29","221",1,"SPA"
"45","221",3,"SPA"
"54","221",1,"SPA"
"75","221",1,"SPA"
"88","221",1,"SPA"
"91","221",3,"SPA"
"147","221",1,"SPA"
"160","221",1,"SPA"
"176","221",3,"SPA"
"1","222",2,"SPA"
"2","222",1,"SPA"
"4","222",18,"SPA"
"5","222",2,"SPA"
"6","222",1,"SPA"
"7","222",5,"SPA"
"9","222",1,"SPA"
"11","222",19,"SPA"
"16","222",6,"SPA"
"17","222",1,"SPA"
"18","222",1,"SPA"
"20","222",2,"SPA"
"24","222",1,"SPA"
"25","222",1,"SPA"
"26","222",1,"SPA"
"28","222",1,"SPA"
"34","222",1,"SPA"
"39","222",1,"SPA"
"41","222",1,"SPA"
"43","222",1,"SPA"
"96","222",1,"SPA"
"101","222",1,"SPA"
"1","223",7,"SPA"
"3","223",5,"SPA"
"4","223",1,"SPA"
"5","223",6,"SPA"
"6","223",3,"SPA"
"7","223",9,"SPA"
"8","223",1,"SPA"
"9","223",2,"SPA"
"13","223",1,"SPA"
"15","223",2,"SPA"
"17","223",1,"SPA"
"18","223",1,"SPA"
"19","223",2,"SPA"
"20","223",2,"SPA"
"23","223",1,"SPA"
"29","223",1,"SPA"
"37","223",1,"SPA"
"41","223",3,"SPA"
"46","223",1,"SPA"
"51","223",2,"SPA"
"64","223",1,"SPA"
"69","223",1,"SPA"
"76","223",1,"SPA"
"117","223",1,"SPA"
"1","224",11,"SPA"
"2","224",14,"SPA"
"3","224",15,"SPA"
"4","224",2,"SPA"
"5","224",3,"SPA"
"6","224",2,"SPA"
"9","224",14,"SPA"
"11","224",3,"SPA"
"13","224",3,"SPA"
"24","224",1,"SPA"
"33","224",1,"SPA"
"39","224",1,"SPA"
"44","224",1,"SPA"
"64","224",1,"SPA"
"73","224",1,"SPA"
"84","224",1,"SPA"
"107","224",1,"SPA"
"183","224",1,"SPA"
"1","225",7,"SPA"
"4","225",1,"SPA"
"6","225",22,"SPA"
"8","225",1,"SPA"
"11","225",7,"SPA"
"13","225",1,"SPA"
"16","225",17,"SPA"
"26","225",1,"SPA"
"80","225",1,"SPA"
"88","225",1,"SPA"
"98","225",1,"SPA"
"106","225",5,"SPA"
"111","225",1,"SPA"
"140","225",1,"SPA"
"196","225",2,"SPA"
"1","226",9,"SPA"
"2","226",15,"SPA"
"3","226",8,"SPA"
"4","226",1,"SPA"
"5","226",2,"SPA"
"6","226",1,"SPA"
"7","226",3,"SPA"
"9","226",2,"SPA"
"10","226",4,"SPA"
"11","226",1,"SPA"
"14","226",2,"SPA"
"15","226",4,"SPA"
"16","226",1,"SPA"
"19","226",1,"SPA"
"20","226",1,"SPA"
"25","226",1,"SPA"
"30","226",1,"SPA"
"39","226",1,"SPA"
"50","226",1,"SPA"
"51","226",3,"SPA"
"57","226",1,"SPA"
"69","226",1,"SPA"
"84","226",1,"SPA"
"98","226",1,"SPA"
"105","226",3,"SPA"
"107","226",1,"SPA"
"113","226",2,"SPA"
"119","226",1,"SPA"
"125","226",1,"SPA"
"217","226",1,"SPA"
"1","227",4,"SPA"
"2","227",2,"SPA"
"3","227",1,"SPA"
"5","227",3,"SPA"
"6","227",5,"SPA"
"7","227",7,"SPA"
"10","227",1,"SPA"
"15","227",3,"SPA"
"20","227",1,"SPA"
"25","227",1,"SPA"
"34","227",1,"SPA"
"64","227",1,"SPA"
"66","227",1,"SPA"
"70","227",5,"SPA"
"79","227",1,"SPA"
"81","227",1,"SPA"
"93","227",1,"SPA"
"100","227",1,"SPA"
"117","227",1,"SPA"
"127","227",1,"SPA"
"144","227",1,"SPA"
"156","227",1,"SPA"
"161","227",1,"SPA"
"213","227",1,"SPA"
"217","227",1,"SPA"
"1","228",21,"SPA"
"4","228",17,"SPA"
"5","228",5,"SPA"
"6","228",1,"SPA"
"7","228",3,"SPA"
"11","228",7,"SPA"
"13","228",2,"SPA"
"15","228",1,"SPA"
"16","228",4,"SPA"
"18","228",1,"SPA"
"19","228",2,"SPA"
"26","228",1,"SPA"
"36","228",1,"SPA"
"57","228",1,"SPA"
"80","228",1,"SPA"
"84","228",1,"SPA"
"173","228",1,"SPA"
"1","229",12,"SPA"
"3","229",1,"SPA"
"4","229",23,"SPA"
"5","229",1,"SPA"
"7","229",1,"SPA"
"9","229",1,"SPA"
"10","229",1,"SPA"
"11","229",11,"SPA"
"13","229",4,"SPA"
"16","229",1,"SPA"
"18","229",1,"SPA"
"22","229",1,"SPA"
"23","229",1,"SPA"
"36","229",1,"SPA"
"66","229",1,"SPA"
"80","229",1,"SPA"
"173","229",1,"SPA"
"176","229",1,"SPA"
"215","229",1,"SPA"
"1","230",5,"SPA"
"3","230",2,"SPA"
"5","230",1,"SPA"
"6","230",1,"SPA"
"14","230",1,"SPA"
"15","230",3,"SPA"
"18","230",1,"SPA"
"21","230",2,"SPA"
"29","230",2,"SPA"
"39","230",1,"SPA"
"75","230",1,"SPA"
"92","230",1,"SPA"
"97","230",1,"SPA"
"127","230",1,"SPA"
"176","230",1,"SPA"
"183","230",1,"SPA"
"206","230",2,"SPA"
"221","230",2,"SPA"
"226","230",1,"SPA"
"227","230",1,"SPA"
"1","231",7,"SPA"
"4","231",15,"SPA"
"5","231",3,"SPA"
"6","231",6,"SPA"
"7","231",2,"SPA"
"9","231",3,"SPA"
"10","231",1,"SPA"
"11","231",3,"SPA"
"12","231",1,"SPA"
"15","231",1,"SPA"
"16","231",1,"SPA"
"23","231",1,"SPA"
"26","231",12,"SPA"
"29","231",1,"SPA"
"31","231",1,"SPA"
"62","231",1,"SPA"
"63","231",1,"SPA"
"122","231",1,"SPA"
"123","231",7,"SPA"
"124","231",1,"SPA"
"135","231",1,"SPA"
"171","231",1,"SPA"
"178","231",1,"SPA"
"179","231",2,"SPA"
"1","232",13,"SPA"
"3","232",4,"SPA"
"5","232",7,"SPA"
"6","232",4,"SPA"
"7","232",4,"SPA"
"8","232",5,"SPA"
"9","232",4,"SPA"
"10","232",3,"SPA"
"14","232",1,"SPA"
"16","232",1,"SPA"
"26","232",1,"SPA"
"27","232",1,"SPA"
"42","232",1,"SPA"
"50","232",1,"SPA"
"55","232",2,"SPA"
"57","232",1,"SPA"
"60","232",1,"SPA"
"76","232",1,"SPA"
"88","232",1,"SPA"
"96","232",1,"SPA"
"97","232",1,"SPA"
"99","232",2,"SPA"
"111","232",1,"SPA"
"135","232",1,"SPA"
"152","232",1,"SPA"
"168","232",1,"SPA"
"178","232",1,"SPA"
"198","232",3,"SPA"
"2","233",1,"SPA"
"3","233",7,"SPA"
"4","233",1,"SPA"
"6","233",1,"SPA"
"9","233",4,"SPA"
"10","233",1,"SPA"
"14","233",1,"SPA"
"36","233",1,"SPA"
"52","233",1,"SPA"
"55","233",7,"SPA"
"77","233",1,"SPA"
"80","233",1,"SPA"
"92","233",1,"SPA"
"130","233",1,"SPA"
"136","233",2,"SPA"
"152","233",1,"SPA"
"175","233",1,"SPA"
"195","233",3,"SPA"
"201","233",1,"SPA"
"212","233",1,"SPA"
"222","233",1,"SPA"
"1","234",20,"SPA"
"2","234",1,"SPA"
"4","234",4,"SPA"
"5","234",7,"SPA"
"6","234",1,"SPA"
"7","234",3,"SPA"
"10","234",1,"SPA"
"11","234",3,"SPA"
"15","234",1,"SPA"
"18","234",2,"SPA"
"22","234",2,"SPA"
"33","234",1,"SPA"
"35","234",1,"SPA"
"60","234",1,"SPA"
"65","234",1,"SPA"
"73","234",1,"SPA"
"118","234",1,"SPA"
"150","234",1,"SPA"
"2","235",5,"SPA"
"3","235",20,"SPA"
"4","235",3,"SPA"
"5","235",2,"SPA"
"9","235",4,"SPA"
"13","235",1,"SPA"
"22","235",2,"SPA"
"24","235",7,"SPA"
"26","235",1,"SPA"
"34","235",1,"SPA"
"36","235",1,"SPA"
"38","235",1,"SPA"
"44","235",1,"SPA"
"61","235",1,"SPA"
"70","235",1,"SPA"
"113","235",2,"SPA"
"122","235",1,"SPA"
"150","235",1,"SPA"
"1","236",1,"SPA"
"3","236",2,"SPA"
"5","236",4,"SPA"
"6","236",1,"SPA"
"7","236",4,"SPA"
"10","236",2,"SPA"
"11","236",1,"SPA"
"13","236",1,"SPA"
"15","236",1,"SPA"
"18","236",1,"SPA"
"19","236",1,"SPA"
"20","236",1,"SPA"
"21","236",3,"SPA"
"26","236",1,"SPA"
"43","236",2,"SPA"
"48","236",1,"SPA"
"65","236",1,"SPA"
"74","236",1,"SPA"
"92","236",2,"SPA"
"100","236",1,"SPA"
"101","236",5,"SPA"
"127","236",1,"SPA"
"134","236",1,"SPA"
"155","236",1,"SPA"
"180","236",1,"SPA"
"1","237",14,"SPA"
"3","237",2,"SPA"
"5","237",2,"SPA"
"6","237",2,"SPA"
"7","237",7,"SPA"
"8","237",16,"SPA"
"9","237",2,"SPA"
"10","237",3,"SPA"
"14","237",2,"SPA"
"15","237",1,"SPA"
"16","237",1,"SPA"
"27","237",4,"SPA"
"32","237",1,"SPA"
"46","237",1,"SPA"
"74","237",1,"SPA"
"95","237",1,"SPA"
"107","237",1,"SPA"
"109","237",1,"SPA"
"117","237",1,"SPA"
"161","237",1,"SPA"
"198","237",2,"SPA"
"1","238",3,"SPA"
"2","238",1,"SPA"
"3","238",3,"SPA"
"5","238",2,"SPA"
"9","238",1,"SPA"
"10","238",2,"SPA"
"15","238",1,"SPA"
"18","238",2,"SPA"
"25","238",1,"SPA"
"31","238",1,"SPA"
"32","238",2,"SPA"
"34","238",1,"SPA"
"37","238",1,"SPA"
"43","238",2,"SPA"
"76","238",2,"SPA"
"140","238",1,"SPA"
"168","238",1,"SPA"
"1","239",3,"SPA"
"3","239",16,"SPA"
"4","239",1,"SPA"
"5","239",3,"SPA"
"6","239",7,"SPA"
"8","239",1,"SPA"
"9","239",1,"SPA"
"10","239",1,"SPA"
"11","239",1,"SPA"
"13","239",1,"SPA"
"15","239",1,"SPA"
"18","239",3,"SPA"
"20","239",17,"SPA"
"27","239",1,"SPA"
"38","239",1,"SPA"
"58","239",2,"SPA"
"90","239",1,"SPA"
"99","239",1,"SPA"
"147","239",1,"SPA"
"155","239",1,"SPA"
"172","239",1,"SPA"
"184","239",1,"SPA"
"230","239",1,"SPA"
"5","240",14,"SPA"
"8","240",1,"SPA"
"9","240",40,"SPA"
"10","240",1,"SPA"
"11","240",1,"SPA"
"15","240",1,"SPA"
"24","240",1,"SPA"
"33","240",1,"SPA"
"54","240",1,"SPA"
"66","240",2,"SPA"
"192","240",2,"SPA"
"204","240",1,"SPA"
"1","241",34,"SPA"
"3","241",1,"SPA"
"5","241",7,"SPA"
"6","241",2,"SPA"
"7","241",4,"SPA"
"8","241",1,"SPA"
"10","241",2,"SPA"
"11","241",2,"SPA"
"12","241",1,"SPA"
"14","241",2,"SPA"
"16","241",1,"SPA"
"17","241",1,"SPA"
"18","241",2,"SPA"
"21","241",1,"SPA"
"27","241",1,"SPA"
"31","241",2,"SPA"
"39","241",1,"SPA"
"50","241",1,"SPA"
"54","241",2,"SPA"
"57","241",1,"SPA"
"79","241",1,"SPA"
"109","241",1,"SPA"
"110","241",1,"SPA"
"171","241",1,"SPA"
"1","242",24,"SPA"
"2","242",2,"SPA"
"3","242",1,"SPA"
"4","242",1,"SPA"
"5","242",7,"SPA"
"6","242",1,"SPA"
"7","242",5,"SPA"
"9","242",1,"SPA"
"10","242",1,"SPA"
"13","242",1,"SPA"
"14","242",1,"SPA"
"18","242",1,"SPA"
"21","242",2,"SPA"
"45","242",1,"SPA"
"57","242",1,"SPA"
"64","242",2,"SPA"
"84","242",1,"SPA"
"95","242",1,"SPA"
"124","242",1,"SPA"
"158","242",1,"SPA"
"162","242",1,"SPA"
"182","242",1,"SPA"
"216","242",1,"SPA"
"242","242",1,"SPA"
"3","243",25,"SPA"
"4","243",2,"SPA"
"5","243",2,"SPA"
"6","243",1,"SPA"
"7","243",1,"SPA"
"8","243",1,"SPA"
"9","243",3,"SPA"
"10","243",1,"SPA"
"11","243",1,"SPA"
"13","243",2,"SPA"
"15","243",1,"SPA"
"38","243",2,"SPA"
"42","243",1,"SPA"
"47","243",1,"SPA"
"95","243",1,"SPA"
"140","243",1,"SPA"
"147","243",1,"SPA"
"158","243",1,"SPA"
"182","243",1,"SPA"
"228","243",1,"SPA"
"241","243",1,"SPA"
"1","244",6,"SPA"
"2","244",4,"SPA"
"3","244",11,"SPA"
"4","244",3,"SPA"
"5","244",1,"SPA"
"6","244",1,"SPA"
"7","244",1,"SPA"
"10","244",1,"SPA"
"13","244",3,"SPA"
"14","244",2,"SPA"
"15","244",1,"SPA"
"18","244",2,"SPA"
"22","244",3,"SPA"
"25","244",2,"SPA"
"28","244",2,"SPA"
"29","244",2,"SPA"
"31","244",3,"SPA"
"33","244",2,"SPA"
"35","244",1,"SPA"
"46","244",1,"SPA"
"53","244",1,"SPA"
"71","244",1,"SPA"
"101","244",1,"SPA"
"1","245",11,"SPA"
"2","245",24,"SPA"
"5","245",8,"SPA"
"6","245",7,"SPA"
"7","245",2,"SPA"
"9","245",1,"SPA"
"10","245",2,"SPA"
"14","245",2,"SPA"
"16","245",1,"SPA"
"17","245",2,"SPA"
"19","245",4,"SPA"
"40","245",1,"SPA"
"70","245",2,"SPA"
"85","245",1,"SPA"
"126","245",1,"SPA"
"165","245",1,"SPA"
"212","245",1,"SPA"
"1","246",20,"SPA"
"3","246",4,"SPA"
"4","246",5,"SPA"
"5","246",3,"SPA"
"6","246",2,"SPA"
"7","246",9,"SPA"
"10","246",8,"SPA"
"11","246",5,"SPA"
"14","246",1,"SPA"
"15","246",1,"SPA"
"63","246",1,"SPA"
"66","246",1,"SPA"
"213","246",2,"SPA"
"1","247",6,"SPA"
"4","247",1,"SPA"
"5","247",3,"SPA"
"6","247",3,"SPA"
"8","247",3,"SPA"
"9","247",1,"SPA"
"10","247",3,"SPA"
"12","247",3,"SPA"
"15","247",1,"SPA"
"27","247",1,"SPA"
"29","247",3,"SPA"
"35","247",1,"SPA"
"40","247",4,"SPA"
"41","247",1,"SPA"
"42","247",1,"SPA"
"43","247",1,"SPA"
"57","247",1,"SPA"
"85","247",1,"SPA"
"99","247",2,"SPA"
"108","247",2,"SPA"
"109","247",1,"SPA"
"119","247",1,"SPA"
"132","247",1,"SPA"
"165","247",1,"SPA"
"182","247",1,"SPA"
"207","247",3,"SPA"
"1","248",6,"SPA"
"3","248",1,"SPA"
"5","248",8,"SPA"
"6","248",2,"SPA"
"7","248",2,"SPA"
"8","248",6,"SPA"
"10","248",2,"SPA"
"11","248",1,"SPA"
"12","248",2,"SPA"
"15","248",2,"SPA"
"21","248",1,"SPA"
"34","248",1,"SPA"
"42","248",1,"SPA"
"43","248",1,"SPA"
"66","248",1,"SPA"
"71","248",1,"SPA"
"106","248",1,"SPA"
"1","249",9,"SPA"
"2","249",12,"SPA"
"3","249",2,"SPA"
"5","249",3,"SPA"
"6","249",3,"SPA"
"7","249",5,"SPA"
"10","249",1,"SPA"
"16","249",1,"SPA"
"17","249",7,"SPA"
"19","249",9,"SPA"
"27","249",1,"SPA"
"33","249",1,"SPA"
"34","249",1,"SPA"
"43","249",1,"SPA"
"54","249",1,"SPA"
"63","249",1,"SPA"
"97","249",1,"SPA"
"126","249",1,"SPA"
"208","249",3,"SPA"
"227","249",1,"SPA"
"1","250",4,"SPA"
"2","250",37,"SPA"
"3","250",4,"SPA"
"4","250",1,"SPA"
"5","250",3,"SPA"
"6","250",5,"SPA"
"7","250",3,"SPA"
"10","250",1,"SPA"
"14","250",1,"SPA"
"17","250",1,"SPA"
"20","250",2,"SPA"
"21","250",1,"SPA"
"33","250",1,"SPA"
"54","250",1,"SPA"
"186","250",1,"SPA"
"195","250",1,"SPA"
"1","251",5,"SPA"
"6","251",10,"SPA"
"7","251",1,"SPA"
"9","251",1,"SPA"
"10","251",1,"SPA"
"11","251",1,"SPA"
"13","251",15,"SPA"
"14","251",1,"SPA"
"20","251",1,"SPA"
"23","251",2,"SPA"
"25","251",10,"SPA"
"34","251",2,"SPA"
"66","251",3,"SPA"
"68","251",1,"SPA"
"74","251",1,"SPA"
"109","251",1,"SPA"
"138","251",2,"SPA"
"158","251",1,"SPA"
"161","251",1,"SPA"
"215","251",1,"SPA"
"1","252",6,"SPA"
"2","252",37,"SPA"
"3","252",1,"SPA"
"4","252",2,"SPA"
"5","252",1,"SPA"
"7","252",1,"SPA"
"11","252",2,"SPA"
"14","252",1,"SPA"
"22","252",1,"SPA"
"23","252",1,"SPA"
"28","252",1,"SPA"
"53","252",1,"SPA"
"80","252",6,"SPA"
"117","252",1,"SPA"
"1","253",1,"SPA"
"2","253",2,"SPA"
"3","253",8,"SPA"
"5","253",2,"SPA"
"6","253",1,"SPA"
"7","253",3,"SPA"
"12","253",1,"SPA"
"14","253",2,"SPA"
"17","253",4,"SPA"
"19","253",4,"SPA"
"20","253",9,"SPA"
"22","253",1,"SPA"
"25","253",1,"SPA"
"54","253",1,"SPA"
"67","253",1,"SPA"
"74","253",2,"SPA"
"79","253",2,"SPA"
"106","253",1,"SPA"
"118","253",1,"SPA"
"127","253",1,"SPA"
"177","253",3,"SPA"
"244","253",3,"SPA"
"1","254",15,"SPA"
"2","254",1,"SPA"
"3","254",2,"SPA"
"5","254",4,"SPA"
"6","254",1,"SPA"
"7","254",2,"SPA"
"15","254",4,"SPA"
"34","254",1,"SPA"
"38","254",1,"SPA"
"39","254",1,"SPA"
"42","254",1,"SPA"
"43","254",1,"SPA"
"59","254",18,"SPA"
"196","254",1,"SPA"
"216","254",1,"SPA"
"1","255",10,"SPA"
"3","255",1,"SPA"
"6","255",8,"SPA"
"7","255",1,"SPA"
"9","255",1,"SPA"
"15","255",1,"SPA"
"17","255",1,"SPA"
"24","255",1,"SPA"
"34","255",1,"SPA"
"40","255",1,"SPA"
"43","255",1,"SPA"
"55","255",1,"SPA"
"58","255",1,"SPA"
"85","255",1,"SPA"
"87","255",3,"SPA"
"95","255",1,"SPA"
"138","255",4,"SPA"
"152","255",2,"SPA"
"162","255",1,"SPA"
"178","255",1,"SPA"
"207","255",1,"SPA"
"1","256",8,"SPA"
"2","256",21,"SPA"
"3","256",3,"SPA"
"5","256",2,"SPA"
"6","256",1,"SPA"
"9","256",1,"SPA"
"11","256",3,"SPA"
"16","256",1,"SPA"
