"from","to","weight","language"
"1","1",35,"SRP"
"1","2",154,"SRP"
"1","3",73,"SRP"
"2","3",174,"SRP"
"3","3",15,"SRP"
"1","4",176,"SRP"
"2","4",358,"SRP"
"3","4",42,"SRP"
"4","4",10,"SRP"
"1","5",86,"SRP"
"2","5",84,"SRP"
"3","5",17,"SRP"
"4","5",18,"SRP"
"5","5",3,"SRP"
"1","6",83,"SRP"
"2","6",5,"SRP"
"3","6",92,"SRP"
"4","6",319,"SRP"
"5","6",48,"SRP"
"1","7",85,"SRP"
"2","7",57,"SRP"
"3","7",18,"SRP"
"4","7",11,"SRP"
"5","7",6,"SRP"
"6","7",18,"SRP"
"7","7",1,"SRP"
"1","8",70,"SRP"
"2","8",2,"SRP"
"3","8",54,"SRP"
"4","8",79,"SRP"
"5","8",27,"SRP"
"6","8",62,"SRP"
"7","8",19,"SRP"
"8","8",1,"SRP"
"1","9",28,"SRP"
"2","9",28,"SRP"
"3","9",8,"SRP"
"4","9",6,"SRP"
"5","9",3,"SRP"
"6","9",16,"SRP"
"7","9",1,"SRP"
"8","9",11,"SRP"
"9","9",1,"SRP"
"1","10",27,"SRP"
"2","10",19,"SRP"
"3","10",15,"SRP"
"4","10",21,"SRP"
"5","10",18,"SRP"
"6","10",6,"SRP"
"7","10",16,"SRP"
"8","10",10,"SRP"
"9","10",9,"SRP"
"10","10",1,"SRP"
"1","11",52,"SRP"
"2","11",29,"SRP"
"3","11",20,"SRP"
"4","11",8,"SRP"
"5","11",8,"SRP"
"6","11",25,"SRP"
"7","11",7,"SRP"
"8","11",5,"SRP"
"9","11",4,"SRP"
"10","11",8,"SRP"
"1","12",23,"SRP"
"2","12",20,"SRP"
"3","12",4,"SRP"
"4","12",1,"SRP"
"5","12",3,"SRP"
"6","12",8,"SRP"
"7","12",3,"SRP"
"8","12",11,"SRP"
"9","12",2,"SRP"
"10","12",4,"SRP"
"11","12",9,"SRP"
"12","12",1,"SRP"
"1","13",22,"SRP"
"2","13",16,"SRP"
"3","13",4,"SRP"
"4","13",2,"SRP"
"5","13",1,"SRP"
"6","13",13,"SRP"
"7","13",1,"SRP"
"8","13",2,"SRP"
"9","13",4,"SRP"
"10","13",4,"SRP"
"11","13",1,"SRP"
"1","14",13,"SRP"
"2","14",1,"SRP"
"3","14",18,"SRP"
"4","14",96,"SRP"
"5","14",10,"SRP"
"6","14",65,"SRP"
"7","14",5,"SRP"
"9","14",4,"SRP"
"10","14",2,"SRP"
"11","14",3,"SRP"
"12","14",1,"SRP"
"13","14",2,"SRP"
"1","15",19,"SRP"
"2","15",86,"SRP"
"3","15",4,"SRP"
"4","15",2,"SRP"
"5","15",13,"SRP"
"6","15",47,"SRP"
"7","15",5,"SRP"
"8","15",74,"SRP"
"9","15",2,"SRP"
"10","15",5,"SRP"
"11","15",4,"SRP"
"12","15",1,"SRP"
"14","15",21,"SRP"
"1","16",33,"SRP"
"2","16",5,"SRP"
"3","16",5,"SRP"
"4","16",30,"SRP"
"5","16",4,"SRP"
"6","16",34,"SRP"
"7","16",2,"SRP"
"8","16",1,"SRP"
"9","16",2,"SRP"
"10","16",10,"SRP"
"11","16",3,"SRP"
"12","16",1,"SRP"
"13","16",1,"SRP"
"14","16",1,"SRP"
"15","16",6,"SRP"
"1","17",129,"SRP"
"2","17",23,"SRP"
"3","17",8,"SRP"
"4","17",14,"SRP"
"5","17",3,"SRP"
"6","17",8,"SRP"
"7","17",5,"SRP"
"8","17",2,"SRP"
"9","17",1,"SRP"
"10","17",5,"SRP"
"11","17",1,"SRP"
"14","17",1,"SRP"
"1","18",6,"SRP"
"2","18",92,"SRP"
"3","18",9,"SRP"
"4","18",4,"SRP"
"5","18",1,"SRP"
"6","18",22,"SRP"
"8","18",23,"SRP"
"10","18",1,"SRP"
"14","18",7,"SRP"
"16","18",1,"SRP"
"17","18",25,"SRP"
"1","19",60,"SRP"
"2","19",22,"SRP"
"3","19",7,"SRP"
"4","19",7,"SRP"
"5","19",4,"SRP"
"6","19",18,"SRP"
"7","19",3,"SRP"
"8","19",16,"SRP"
"11","19",3,"SRP"
"13","19",1,"SRP"
"14","19",3,"SRP"
"16","19",7,"SRP"
"17","19",2,"SRP"
"18","19",1,"SRP"
"1","20",22,"SRP"
"2","20",65,"SRP"
"3","20",3,"SRP"
"4","20",10,"SRP"
"5","20",4,"SRP"
"6","20",31,"SRP"
"7","20",5,"SRP"
"8","20",13,"SRP"
"9","20",1,"SRP"
"10","20",10,"SRP"
"11","20",1,"SRP"
"12","20",1,"SRP"
"14","20",4,"SRP"
"16","20",1,"SRP"
"17","20",1,"SRP"
"19","20",3,"SRP"
"1","21",39,"SRP"
"2","21",87,"SRP"
"3","21",11,"SRP"
"4","21",30,"SRP"
"5","21",10,"SRP"
"6","21",13,"SRP"
"7","21",17,"SRP"
"8","21",11,"SRP"
"9","21",1,"SRP"
"10","21",14,"SRP"
"11","21",2,"SRP"
"13","21",2,"SRP"
"14","21",7,"SRP"
"15","21",3,"SRP"
"16","21",4,"SRP"
"18","21",20,"SRP"
"19","21",4,"SRP"
"20","21",3,"SRP"
"1","22",13,"SRP"
"2","22",11,"SRP"
"3","22",4,"SRP"
"4","22",3,"SRP"
"5","22",4,"SRP"
"6","22",1,"SRP"
"7","22",1,"SRP"
"8","22",1,"SRP"
"9","22",2,"SRP"
"10","22",1,"SRP"
"11","22",2,"SRP"
"12","22",1,"SRP"
"15","22",2,"SRP"
"19","22",1,"SRP"
"20","22",1,"SRP"
"22","22",1,"SRP"
"1","23",28,"SRP"
"2","23",59,"SRP"
"3","23",19,"SRP"
"4","23",5,"SRP"
"5","23",6,"SRP"
"6","23",14,"SRP"
"7","23",4,"SRP"
"8","23",19,"SRP"
"9","23",7,"SRP"
"10","23",5,"SRP"
"11","23",3,"SRP"
"12","23",2,"SRP"
"13","23",7,"SRP"
"14","23",21,"SRP"
"15","23",1,"SRP"
"16","23",3,"SRP"
"17","23",2,"SRP"
"18","23",1,"SRP"
"19","23",2,"SRP"
"23","23",1,"SRP"
"1","24",11,"SRP"
"2","24",39,"SRP"
"3","24",5,"SRP"
"5","24",5,"SRP"
"6","24",20,"SRP"
"7","24",5,"SRP"
"8","24",44,"SRP"
"10","24",1,"SRP"
"11","24",2,"SRP"
"12","24",3,"SRP"
"13","24",1,"SRP"
"14","24",14,"SRP"
"16","24",3,"SRP"
"17","24",1,"SRP"
"22","24",1,"SRP"
"1","25",21,"SRP"
"2","25",3,"SRP"
"3","25",17,"SRP"
"4","25",2,"SRP"
"5","25",5,"SRP"
"7","25",3,"SRP"
"8","25",1,"SRP"
"10","25",2,"SRP"
"12","25",1,"SRP"
"13","25",1,"SRP"
"14","25",79,"SRP"
"17","25",3,"SRP"
"21","25",4,"SRP"
"23","25",2,"SRP"
"1","26",7,"SRP"
"2","26",1,"SRP"
"3","26",7,"SRP"
"4","26",13,"SRP"
"5","26",4,"SRP"
"6","26",8,"SRP"
"10","26",2,"SRP"
"11","26",1,"SRP"
"15","26",4,"SRP"
"18","26",1,"SRP"
"19","26",9,"SRP"
"21","26",11,"SRP"
"22","26",1,"SRP"
"23","26",1,"SRP"
"24","26",2,"SRP"
"1","27",1,"SRP"
"2","27",1,"SRP"
"3","27",3,"SRP"
"4","27",54,"SRP"
"5","27",4,"SRP"
"6","27",35,"SRP"
"7","27",2,"SRP"
"9","27",1,"SRP"
"12","27",1,"SRP"
"15","27",8,"SRP"
"16","27",23,"SRP"
"18","27",6,"SRP"
"19","27",1,"SRP"
"20","27",40,"SRP"
"21","27",7,"SRP"
"23","27",2,"SRP"
"24","27",3,"SRP"
"25","27",1,"SRP"
"1","28",12,"SRP"
"2","28",72,"SRP"
"3","28",6,"SRP"
"4","28",1,"SRP"
"5","28",2,"SRP"
"6","28",23,"SRP"
"7","28",2,"SRP"
"8","28",19,"SRP"
"9","28",2,"SRP"
"10","28",1,"SRP"
"14","28",11,"SRP"
"16","28",1,"SRP"
"17","28",1,"SRP"
"19","28",4,"SRP"
"20","28",1,"SRP"
"21","28",3,"SRP"
"23","28",2,"SRP"
"27","28",6,"SRP"
"1","29",6,"SRP"
"2","29",50,"SRP"
"3","29",5,"SRP"
"4","29",1,"SRP"
"5","29",3,"SRP"
"6","29",24,"SRP"
"7","29",2,"SRP"
"8","29",38,"SRP"
"9","29",1,"SRP"
"10","29",3,"SRP"
"11","29",3,"SRP"
"12","29",3,"SRP"
"14","29",11,"SRP"
"16","29",2,"SRP"
"22","29",2,"SRP"
"26","29",3,"SRP"
"27","29",3,"SRP"
"1","30",15,"SRP"
"2","30",21,"SRP"
"3","30",6,"SRP"
"4","30",12,"SRP"
"5","30",11,"SRP"
"6","30",12,"SRP"
"7","30",15,"SRP"
"8","30",9,"SRP"
"9","30",7,"SRP"
"10","30",8,"SRP"
"11","30",1,"SRP"
"12","30",2,"SRP"
"13","30",8,"SRP"
"14","30",6,"SRP"
"15","30",3,"SRP"
"18","30",12,"SRP"
"19","30",2,"SRP"
"20","30",2,"SRP"
"21","30",12,"SRP"
"24","30",2,"SRP"
"25","30",2,"SRP"
"26","30",1,"SRP"
"27","30",2,"SRP"
"28","30",3,"SRP"
"1","31",10,"SRP"
"2","31",1,"SRP"
"3","31",10,"SRP"
"4","31",28,"SRP"
"5","31",4,"SRP"
"6","31",19,"SRP"
"12","31",1,"SRP"
"13","31",1,"SRP"
"16","31",1,"SRP"
"17","31",2,"SRP"
"18","31",11,"SRP"
"19","31",1,"SRP"
"20","31",5,"SRP"
"21","31",4,"SRP"
"22","31",1,"SRP"
"23","31",3,"SRP"
"24","31",3,"SRP"
"28","31",4,"SRP"
"1","32",28,"SRP"
"2","32",15,"SRP"
"3","32",6,"SRP"
"4","32",1,"SRP"
"6","32",6,"SRP"
"7","32",1,"SRP"
"8","32",2,"SRP"
"9","32",1,"SRP"
"10","32",8,"SRP"
"11","32",3,"SRP"
"14","32",1,"SRP"
"15","32",1,"SRP"
"16","32",2,"SRP"
"21","32",1,"SRP"
"22","32",1,"SRP"
"23","32",1,"SRP"
"24","32",2,"SRP"
"25","32",2,"SRP"
"1","33",15,"SRP"
"2","33",5,"SRP"
"3","33",1,"SRP"
"4","33",1,"SRP"
"6","33",3,"SRP"
"7","33",1,"SRP"
"8","33",5,"SRP"
"14","33",11,"SRP"
"15","33",1,"SRP"
"19","33",5,"SRP"
"20","33",2,"SRP"
"21","33",1,"SRP"
"22","33",1,"SRP"
"24","33",1,"SRP"
"25","33",1,"SRP"
"26","33",1,"SRP"
"1","34",9,"SRP"
"2","34",7,"SRP"
"3","34",12,"SRP"
"5","34",3,"SRP"
"6","34",2,"SRP"
"7","34",4,"SRP"
"9","34",1,"SRP"
"10","34",3,"SRP"
"11","34",2,"SRP"
"12","34",7,"SRP"
"13","34",2,"SRP"
"17","34",1,"SRP"
"19","34",1,"SRP"
"25","34",1,"SRP"
"31","34",2,"SRP"
"32","34",3,"SRP"
"33","34",1,"SRP"
"1","35",18,"SRP"
"2","35",6,"SRP"
"3","35",9,"SRP"
"4","35",1,"SRP"
"5","35",1,"SRP"
"6","35",1,"SRP"
"7","35",4,"SRP"
"8","35",3,"SRP"
"9","35",2,"SRP"
"10","35",9,"SRP"
"11","35",3,"SRP"
"12","35",9,"SRP"
"13","35",1,"SRP"
"14","35",2,"SRP"
"15","35",1,"SRP"
"17","35",1,"SRP"
"18","35",1,"SRP"
"19","35",2,"SRP"
"23","35",1,"SRP"
"27","35",1,"SRP"
"1","36",15,"SRP"
"2","36",11,"SRP"
"3","36",4,"SRP"
"4","36",5,"SRP"
"5","36",3,"SRP"
"6","36",5,"SRP"
"7","36",2,"SRP"
"9","36",53,"SRP"
"10","36",2,"SRP"
"11","36",2,"SRP"
"12","36",1,"SRP"
"13","36",1,"SRP"
"15","36",1,"SRP"
"16","36",8,"SRP"
"18","36",10,"SRP"
"22","36",2,"SRP"
"24","36",2,"SRP"
"26","36",3,"SRP"
"30","36",6,"SRP"
"1","37",24,"SRP"
"2","37",15,"SRP"
"3","37",12,"SRP"
"4","37",4,"SRP"
"5","37",2,"SRP"
"6","37",8,"SRP"
"7","37",2,"SRP"
"8","37",6,"SRP"
"9","37",4,"SRP"
"10","37",1,"SRP"
"11","37",4,"SRP"
"14","37",1,"SRP"
"15","37",1,"SRP"
"16","37",2,"SRP"
"17","37",1,"SRP"
"18","37",3,"SRP"
"19","37",2,"SRP"
"21","37",1,"SRP"
"22","37",1,"SRP"
"23","37",1,"SRP"
"27","37",1,"SRP"
"28","37",1,"SRP"
"29","37",1,"SRP"
"30","37",2,"SRP"
"31","37",3,"SRP"
"33","37",1,"SRP"
"36","37",4,"SRP"
"1","38",7,"SRP"
"2","38",2,"SRP"
"3","38",7,"SRP"
"4","38",1,"SRP"
"5","38",3,"SRP"
"7","38",3,"SRP"
"9","38",11,"SRP"
"10","38",4,"SRP"
"12","38",1,"SRP"
"13","38",4,"SRP"
"14","38",2,"SRP"
"16","38",1,"SRP"
"18","38",1,"SRP"
"25","38",1,"SRP"
"26","38",3,"SRP"
"28","38",2,"SRP"
"30","38",1,"SRP"
"31","38",1,"SRP"
"32","38",3,"SRP"
"33","38",1,"SRP"
"37","38",1,"SRP"
"1","39",7,"SRP"
"2","39",2,"SRP"
"3","39",7,"SRP"
"4","39",17,"SRP"
"5","39",4,"SRP"
"6","39",6,"SRP"
"9","39",1,"SRP"
"10","39",1,"SRP"
"11","39",4,"SRP"
"13","39",1,"SRP"
"18","39",9,"SRP"
"19","39",5,"SRP"
"20","39",2,"SRP"
"21","39",1,"SRP"
"22","39",1,"SRP"
"23","39",1,"SRP"
"24","39",3,"SRP"
"25","39",1,"SRP"
"28","39",4,"SRP"
"29","39",1,"SRP"
"30","39",1,"SRP"
"36","39",1,"SRP"
"37","39",1,"SRP"
"1","40",6,"SRP"
"2","40",80,"SRP"
"3","40",6,"SRP"
"4","40",2,"SRP"
"5","40",2,"SRP"
"7","40",1,"SRP"
"8","40",2,"SRP"
"9","40",1,"SRP"
"11","40",1,"SRP"
"12","40",2,"SRP"
"15","40",1,"SRP"
"17","40",2,"SRP"
"19","40",1,"SRP"
"21","40",2,"SRP"
"22","40",1,"SRP"
"23","40",1,"SRP"
"24","40",1,"SRP"
"25","40",1,"SRP"
"26","40",17,"SRP"
"27","40",6,"SRP"
"30","40",2,"SRP"
"33","40",1,"SRP"
"36","40",1,"SRP"
"1","41",10,"SRP"
"2","41",4,"SRP"
"3","41",9,"SRP"
"4","41",1,"SRP"
"6","41",5,"SRP"
"7","41",6,"SRP"
"8","41",2,"SRP"
"9","41",10,"SRP"
"10","41",4,"SRP"
"11","41",2,"SRP"
"12","41",1,"SRP"
"13","41",1,"SRP"
"14","41",1,"SRP"
"15","41",1,"SRP"
"17","41",1,"SRP"
"18","41",1,"SRP"
"19","41",2,"SRP"
"20","41",1,"SRP"
"24","41",1,"SRP"
"28","41",1,"SRP"
"30","41",1,"SRP"
"36","41",1,"SRP"
"37","41",1,"SRP"
"39","41",1,"SRP"
"1","42",8,"SRP"
"2","42",14,"SRP"
"3","42",12,"SRP"
"4","42",7,"SRP"
"5","42",10,"SRP"
"6","42",8,"SRP"
"7","42",6,"SRP"
"8","42",5,"SRP"
"9","42",6,"SRP"
"10","42",7,"SRP"
"11","42",2,"SRP"
"13","42",3,"SRP"
"16","42",34,"SRP"
"17","42",2,"SRP"
"19","42",4,"SRP"
"21","42",1,"SRP"
"25","42",2,"SRP"
"26","42",4,"SRP"
"27","42",1,"SRP"
"28","42",1,"SRP"
"31","42",2,"SRP"
"32","42",3,"SRP"
"33","42",1,"SRP"
"34","42",1,"SRP"
"37","42",7,"SRP"
"39","42",1,"SRP"
"1","43",5,"SRP"
"2","43",4,"SRP"
"3","43",5,"SRP"
"4","43",5,"SRP"
"5","43",8,"SRP"
"6","43",3,"SRP"
"7","43",2,"SRP"
"8","43",5,"SRP"
"9","43",1,"SRP"
"10","43",2,"SRP"
"12","43",2,"SRP"
"13","43",1,"SRP"
"14","43",1,"SRP"
"16","43",3,"SRP"
"17","43",2,"SRP"
"19","43",1,"SRP"
"20","43",1,"SRP"
"25","43",1,"SRP"
"26","43",1,"SRP"
"30","43",1,"SRP"
"34","43",1,"SRP"
"35","43",1,"SRP"
"36","43",1,"SRP"
"37","43",1,"SRP"
"40","43",1,"SRP"
"41","43",1,"SRP"
"43","43",1,"SRP"
"1","44",11,"SRP"
"3","44",6,"SRP"
"5","44",1,"SRP"
"7","44",3,"SRP"
"8","44",1,"SRP"
"9","44",3,"SRP"
"10","44",3,"SRP"
"11","44",1,"SRP"
"13","44",1,"SRP"
"16","44",1,"SRP"
"21","44",1,"SRP"
"23","44",4,"SRP"
"34","44",2,"SRP"
"35","44",1,"SRP"
"38","44",3,"SRP"
"1","45",15,"SRP"
"2","45",19,"SRP"
"3","45",6,"SRP"
"4","45",8,"SRP"
"5","45",1,"SRP"
"6","45",8,"SRP"
"7","45",2,"SRP"
"8","45",2,"SRP"
"9","45",8,"SRP"
"10","45",2,"SRP"
"11","45",1,"SRP"
"12","45",1,"SRP"
"13","45",1,"SRP"
"14","45",1,"SRP"
"16","45",1,"SRP"
"20","45",1,"SRP"
"21","45",1,"SRP"
"25","45",1,"SRP"
"26","45",1,"SRP"
"29","45",1,"SRP"
"34","45",3,"SRP"
"36","45",1,"SRP"
"38","45",1,"SRP"
"42","45",1,"SRP"
"1","46",10,"SRP"
"2","46",75,"SRP"
"3","46",8,"SRP"
"4","46",3,"SRP"
"5","46",4,"SRP"
"7","46",2,"SRP"
"10","46",2,"SRP"
"11","46",1,"SRP"
"17","46",1,"SRP"
"19","46",1,"SRP"
"20","46",1,"SRP"
"23","46",1,"SRP"
"24","46",1,"SRP"
"26","46",7,"SRP"
"27","46",7,"SRP"
"35","46",1,"SRP"
"39","46",6,"SRP"
"41","46",2,"SRP"
"42","46",1,"SRP"
"45","46",1,"SRP"
"1","47",8,"SRP"
"2","47",2,"SRP"
"3","47",7,"SRP"
"4","47",3,"SRP"
"5","47",4,"SRP"
"6","47",2,"SRP"
"7","47",2,"SRP"
"8","47",1,"SRP"
"10","47",1,"SRP"
"11","47",29,"SRP"
"14","47",1,"SRP"
"24","47",1,"SRP"
"26","47",1,"SRP"
"27","47",2,"SRP"
"29","47",29,"SRP"
"31","47",1,"SRP"
"36","47",1,"SRP"
"41","47",1,"SRP"
"46","47",2,"SRP"
"1","48",6,"SRP"
"2","48",34,"SRP"
"3","48",4,"SRP"
"4","48",1,"SRP"
"5","48",2,"SRP"
"6","48",10,"SRP"
"7","48",2,"SRP"
"8","48",16,"SRP"
"9","48",2,"SRP"
"11","48",1,"SRP"
"14","48",5,"SRP"
"16","48",2,"SRP"
"17","48",2,"SRP"
"20","48",2,"SRP"
"21","48",2,"SRP"
"25","48",1,"SRP"
"26","48",3,"SRP"
"28","48",1,"SRP"
"29","48",1,"SRP"
"30","48",2,"SRP"
"31","48",3,"SRP"
"36","48",2,"SRP"
"39","48",3,"SRP"
"42","48",2,"SRP"
"43","48",1,"SRP"
"1","49",8,"SRP"
"2","49",23,"SRP"
"3","49",5,"SRP"
"4","49",1,"SRP"
"5","49",2,"SRP"
"6","49",1,"SRP"
"7","49",3,"SRP"
"9","49",48,"SRP"
"10","49",2,"SRP"
"13","49",2,"SRP"
"14","49",1,"SRP"
"17","49",1,"SRP"
"28","49",1,"SRP"
"32","49",3,"SRP"
"33","49",1,"SRP"
"36","49",3,"SRP"
"42","49",4,"SRP"
"45","49",7,"SRP"
"46","49",1,"SRP"
"1","50",7,"SRP"
"2","50",1,"SRP"
"3","50",2,"SRP"
"4","50",42,"SRP"
"5","50",3,"SRP"
"6","50",7,"SRP"
"7","50",6,"SRP"
"10","50",1,"SRP"
"11","50",1,"SRP"
"14","50",1,"SRP"
"15","50",1,"SRP"
"16","50",1,"SRP"
"20","50",21,"SRP"
"23","50",1,"SRP"
"27","50",1,"SRP"
"28","50",1,"SRP"
"35","50",1,"SRP"
"37","50",1,"SRP"
"42","50",1,"SRP"
"46","50",1,"SRP"
"49","50",1,"SRP"
"1","51",9,"SRP"
"2","51",2,"SRP"
"3","51",3,"SRP"
"4","51",1,"SRP"
"5","51",1,"SRP"
"6","51",4,"SRP"
"8","51",2,"SRP"
"9","51",1,"SRP"
"10","51",2,"SRP"
"11","51",1,"SRP"
"12","51",1,"SRP"
"14","51",2,"SRP"
"16","51",1,"SRP"
"19","51",3,"SRP"
"21","51",2,"SRP"
"23","51",1,"SRP"
"25","51",2,"SRP"
"27","51",1,"SRP"
"31","51",1,"SRP"
"38","51",2,"SRP"
"46","51",2,"SRP"
"47","51",1,"SRP"
"48","51",2,"SRP"
"1","52",7,"SRP"
"2","52",31,"SRP"
"3","52",6,"SRP"
"4","52",2,"SRP"
"5","52",3,"SRP"
"6","52",8,"SRP"
"7","52",1,"SRP"
"8","52",5,"SRP"
"9","52",1,"SRP"
"10","52",3,"SRP"
"12","52",1,"SRP"
"13","52",1,"SRP"
"16","52",3,"SRP"
"17","52",1,"SRP"
"18","52",4,"SRP"
"19","52",3,"SRP"
"21","52",5,"SRP"
"23","52",1,"SRP"
"24","52",1,"SRP"
"26","52",1,"SRP"
"28","52",1,"SRP"
"29","52",1,"SRP"
"30","52",2,"SRP"
"31","52",17,"SRP"
"36","52",1,"SRP"
"37","52",1,"SRP"
"40","52",2,"SRP"
"48","52",2,"SRP"
"1","53",5,"SRP"
"2","53",63,"SRP"
"3","53",3,"SRP"
"4","53",5,"SRP"
"5","53",2,"SRP"
"8","53",9,"SRP"
"10","53",2,"SRP"
"12","53",2,"SRP"
"19","53",1,"SRP"
"21","53",3,"SRP"
"26","53",3,"SRP"
"27","53",7,"SRP"
"31","53",1,"SRP"
"32","53",1,"SRP"
"39","53",4,"SRP"
"42","53",1,"SRP"
"47","53",1,"SRP"
"49","53",1,"SRP"
"1","54",25,"SRP"
"2","54",18,"SRP"
"3","54",1,"SRP"
"4","54",31,"SRP"
"6","54",6,"SRP"
"8","54",6,"SRP"
"9","54",1,"SRP"
"10","54",1,"SRP"
"11","54",1,"SRP"
"14","54",7,"SRP"
"16","54",3,"SRP"
"18","54",8,"SRP"
"19","54",1,"SRP"
"20","54",2,"SRP"
"21","54",1,"SRP"
"25","54",3,"SRP"
"26","54",1,"SRP"
"27","54",1,"SRP"
"33","54",1,"SRP"
"37","54",1,"SRP"
"38","54",1,"SRP"
"40","54",1,"SRP"
"42","54",1,"SRP"
"49","54",1,"SRP"
"1","55",13,"SRP"
"2","55",1,"SRP"
"3","55",3,"SRP"
"4","55",4,"SRP"
"5","55",3,"SRP"
"7","55",2,"SRP"
"9","55",2,"SRP"
"10","55",2,"SRP"
"15","55",6,"SRP"
"18","55",2,"SRP"
"19","55",4,"SRP"
"29","55",3,"SRP"
"30","55",1,"SRP"
"33","55",1,"SRP"
"36","55",4,"SRP"
"37","55",2,"SRP"
"45","55",1,"SRP"
"47","55",1,"SRP"
"49","55",1,"SRP"
"52","55",1,"SRP"
"1","56",8,"SRP"
"2","56",31,"SRP"
"3","56",6,"SRP"
"4","56",24,"SRP"
"8","56",5,"SRP"
"11","56",2,"SRP"
"12","56",1,"SRP"
"14","56",2,"SRP"
"15","56",3,"SRP"
"16","56",3,"SRP"
"17","56",1,"SRP"
"18","56",9,"SRP"
"20","56",3,"SRP"
"21","56",1,"SRP"
"23","56",3,"SRP"
"25","56",1,"SRP"
"26","56",4,"SRP"
"27","56",4,"SRP"
"28","56",2,"SRP"
"29","56",1,"SRP"
"30","56",1,"SRP"
"37","56",1,"SRP"
"39","56",4,"SRP"
"40","56",2,"SRP"
"41","56",1,"SRP"
"42","56",2,"SRP"
"43","56",2,"SRP"
"44","56",1,"SRP"
"48","56",2,"SRP"
"49","56",1,"SRP"
"52","56",1,"SRP"
"55","56",3,"SRP"
"1","57",5,"SRP"
"2","57",1,"SRP"
"3","57",2,"SRP"
"4","57",1,"SRP"
"5","57",1,"SRP"
"6","57",2,"SRP"
"7","57",2,"SRP"
"9","57",1,"SRP"
"10","57",3,"SRP"
"12","57",1,"SRP"
"13","57",2,"SRP"
"19","57",1,"SRP"
"29","57",1,"SRP"
"48","57",1,"SRP"
"1","58",16,"SRP"
"2","58",7,"SRP"
"3","58",1,"SRP"
"4","58",3,"SRP"
"5","58",2,"SRP"
"6","58",1,"SRP"
"7","58",8,"SRP"
"9","58",1,"SRP"
"11","58",1,"SRP"
"12","58",7,"SRP"
"14","58",6,"SRP"
"18","58",1,"SRP"
"19","58",1,"SRP"
"20","58",1,"SRP"
"34","58",44,"SRP"
"38","58",1,"SRP"
"42","58",1,"SRP"
"45","58",1,"SRP"
"55","58",1,"SRP"
"1","59",2,"SRP"
"3","59",3,"SRP"
"4","59",10,"SRP"
"6","59",1,"SRP"
"7","59",5,"SRP"
"9","59",2,"SRP"
"10","59",4,"SRP"
"11","59",3,"SRP"
"16","59",3,"SRP"
"18","59",2,"SRP"
"19","59",2,"SRP"
"21","59",1,"SRP"
"23","59",1,"SRP"
"24","59",1,"SRP"
"25","59",1,"SRP"
"26","59",13,"SRP"
"27","59",1,"SRP"
"32","59",1,"SRP"
"39","59",1,"SRP"
"40","59",3,"SRP"
"42","59",1,"SRP"
"49","59",2,"SRP"
"52","59",1,"SRP"
"59","59",2,"SRP"
"1","60",8,"SRP"
"2","60",7,"SRP"
"3","60",10,"SRP"
"4","60",4,"SRP"
"5","60",5,"SRP"
"6","60",1,"SRP"
"7","60",13,"SRP"
"9","60",1,"SRP"
"10","60",1,"SRP"
"11","60",3,"SRP"
"12","60",1,"SRP"
"14","60",2,"SRP"
"17","60",2,"SRP"
"19","60",1,"SRP"
"21","60",7,"SRP"
"24","60",1,"SRP"
"31","60",1,"SRP"
"39","60",3,"SRP"
"40","60",1,"SRP"
"43","60",1,"SRP"
"45","60",1,"SRP"
"48","60",1,"SRP"
"53","60",2,"SRP"
"5","61",1,"SRP"
"1","62",2,"SRP"
"2","62",37,"SRP"
"3","62",1,"SRP"
"4","62",2,"SRP"
"6","62",14,"SRP"
"8","62",6,"SRP"
"12","62",3,"SRP"
"14","62",15,"SRP"
"16","62",4,"SRP"
"21","62",1,"SRP"
"30","62",3,"SRP"
"38","62",2,"SRP"
"39","62",2,"SRP"
"42","62",2,"SRP"
"45","62",1,"SRP"
"49","62",1,"SRP"
"52","62",1,"SRP"
"55","62",1,"SRP"
"56","62",1,"SRP"
"60","62",1,"SRP"
"1","63",9,"SRP"
"2","63",10,"SRP"
"3","63",1,"SRP"
"5","63",3,"SRP"
"7","63",3,"SRP"
"9","63",5,"SRP"
"11","63",4,"SRP"
"12","63",1,"SRP"
"21","63",1,"SRP"
"31","63",3,"SRP"
"37","63",1,"SRP"
"45","63",1,"SRP"
"55","63",5,"SRP"
"57","63",1,"SRP"
"58","63",1,"SRP"
"60","63",1,"SRP"
"62","63",1,"SRP"
"1","64",1,"SRP"
"3","64",2,"SRP"
"17","64",3,"SRP"
"28","64",1,"SRP"
"47","64",81,"SRP"
"61","64",98,"SRP"
"1","65",8,"SRP"
"2","65",10,"SRP"
"3","65",2,"SRP"
"4","65",5,"SRP"
"5","65",1,"SRP"
"6","65",4,"SRP"
"7","65",1,"SRP"
"8","65",3,"SRP"
"11","65",1,"SRP"
"13","65",1,"SRP"
"14","65",1,"SRP"
"15","65",1,"SRP"
"16","65",1,"SRP"
"17","65",1,"SRP"
"19","65",2,"SRP"
"22","65",1,"SRP"
"24","65",1,"SRP"
"25","65",1,"SRP"
"26","65",1,"SRP"
"27","65",3,"SRP"
"28","65",1,"SRP"
"31","65",1,"SRP"
"34","65",1,"SRP"
"36","65",6,"SRP"
"37","65",1,"SRP"
"39","65",4,"SRP"
"40","65",1,"SRP"
"41","65",1,"SRP"
"44","65",1,"SRP"
"45","65",2,"SRP"
"47","65",1,"SRP"
