"from","to","weight","language"
"1","1",4,"TUR"
"1","2",20,"TUR"
"2","2",5,"TUR"
"1","3",24,"TUR"
"2","3",19,"TUR"
"3","3",1,"TUR"
"1","4",15,"TUR"
"2","4",17,"TUR"
"3","4",36,"TUR"
"4","4",6,"TUR"
"1","5",9,"TUR"
"2","5",28,"TUR"
"3","5",20,"TUR"
"4","5",6,"TUR"
"5","5",4,"TUR"
"1","6",12,"TUR"
"2","6",16,"TUR"
"3","6",10,"TUR"
"4","6",1,"TUR"
"5","6",14,"TUR"
"6","6",3,"TUR"
"1","7",14,"TUR"
"2","7",8,"TUR"
"3","7",6,"TUR"
"4","7",3,"TUR"
"5","7",9,"TUR"
"1","8",8,"TUR"
"2","8",13,"TUR"
"3","8",4,"TUR"
"4","8",11,"TUR"
"5","8",5,"TUR"
"6","8",5,"TUR"
"7","8",2,"TUR"
"1","9",16,"TUR"
"2","9",6,"TUR"
"3","9",5,"TUR"
"4","9",18,"TUR"
"5","9",5,"TUR"
"6","9",2,"TUR"
"7","9",5,"TUR"
"8","9",27,"TUR"
"9","9",1,"TUR"
"1","10",4,"TUR"
"2","10",9,"TUR"
"3","10",4,"TUR"
"4","10",16,"TUR"
"5","10",3,"TUR"
"8","10",1,"TUR"
"9","10",1,"TUR"
"1","11",6,"TUR"
"2","11",1,"TUR"
"3","11",5,"TUR"
"5","11",3,"TUR"
"7","11",2,"TUR"
"9","11",1,"TUR"
"1","12",16,"TUR"
"2","12",10,"TUR"
"3","12",4,"TUR"
"4","12",3,"TUR"
"5","12",1,"TUR"
"6","12",1,"TUR"
"7","12",5,"TUR"
"11","12",1,"TUR"
"1","13",5,"TUR"
"2","13",4,"TUR"
"3","13",1,"TUR"
"4","13",2,"TUR"
"5","13",3,"TUR"
"6","13",4,"TUR"
"7","13",1,"TUR"
"8","13",16,"TUR"
"10","13",3,"TUR"
"11","13",1,"TUR"
"12","13",4,"TUR"
"1","14",4,"TUR"
"2","14",3,"TUR"
"3","14",5,"TUR"
"4","14",5,"TUR"
"5","14",1,"TUR"
"6","14",1,"TUR"
"7","14",2,"TUR"
"8","14",1,"TUR"
"9","14",1,"TUR"
"12","14",1,"TUR"
"13","14",1,"TUR"
"1","15",1,"TUR"
"3","15",3,"TUR"
"4","15",1,"TUR"
"5","15",2,"TUR"
"9","15",4,"TUR"
"13","15",2,"TUR"
"14","15",1,"TUR"
"15","15",1,"TUR"
"1","16",6,"TUR"
"2","16",5,"TUR"
"3","16",2,"TUR"
"4","16",2,"TUR"
"5","16",2,"TUR"
"6","16",12,"TUR"
"7","16",1,"TUR"
"9","16",2,"TUR"
"10","16",1,"TUR"
"11","16",2,"TUR"
"15","16",1,"TUR"
"16","16",1,"TUR"
"1","17",9,"TUR"
"2","17",9,"TUR"
"3","17",4,"TUR"
"4","17",2,"TUR"
"5","17",28,"TUR"
"6","17",2,"TUR"
"7","17",6,"TUR"
"10","17",2,"TUR"
"11","17",37,"TUR"
"12","17",2,"TUR"
"14","17",1,"TUR"
"15","17",2,"TUR"
"1","18",1,"TUR"
"2","18",10,"TUR"
"3","18",6,"TUR"
"4","18",2,"TUR"
"5","18",2,"TUR"
"6","18",3,"TUR"
"7","18",3,"TUR"
"9","18",2,"TUR"
"12","18",1,"TUR"
"13","18",1,"TUR"
"14","18",1,"TUR"
"15","18",2,"TUR"
"17","18",1,"TUR"
"1","19",1,"TUR"
"2","19",1,"TUR"
"3","19",3,"TUR"
"4","19",4,"TUR"
"7","19",1,"TUR"
"8","19",2,"TUR"
"12","19",1,"TUR"
"13","19",2,"TUR"
"15","19",1,"TUR"
"16","19",2,"TUR"
"1","20",3,"TUR"
"2","20",4,"TUR"
"3","20",8,"TUR"
"5","20",7,"TUR"
"7","20",1,"TUR"
"9","20",1,"TUR"
"12","20",1,"TUR"
"15","20",3,"TUR"
"16","20",1,"TUR"
"17","20",1,"TUR"
"1","21",2,"TUR"
"2","21",4,"TUR"
"3","21",19,"TUR"
"4","21",3,"TUR"
"5","21",1,"TUR"
"6","21",1,"TUR"
"8","21",3,"TUR"
"10","21",1,"TUR"
"12","21",2,"TUR"
"16","21",1,"TUR"
"17","21",1,"TUR"
"19","21",1,"TUR"
"1","22",4,"TUR"
"3","22",3,"TUR"
"4","22",2,"TUR"
"5","22",7,"TUR"
"6","22",10,"TUR"
"7","22",1,"TUR"
"8","22",2,"TUR"
"9","22",2,"TUR"
"10","22",3,"TUR"
"11","22",2,"TUR"
"14","22",2,"TUR"
"15","22",2,"TUR"
"16","22",4,"TUR"
"20","22",1,"TUR"
"21","22",24,"TUR"
"22","22",6,"TUR"
"1","23",1,"TUR"
"3","23",1,"TUR"
"4","23",2,"TUR"
"5","23",2,"TUR"
"7","23",1,"TUR"
"14","23",2,"TUR"
"17","23",2,"TUR"
"19","23",2,"TUR"
"20","23",1,"TUR"
"1","24",2,"TUR"
"2","24",2,"TUR"
"3","24",2,"TUR"
"4","24",14,"TUR"
"5","24",2,"TUR"
"8","24",1,"TUR"
"9","24",40,"TUR"
"17","24",1,"TUR"
"18","24",1,"TUR"
"1","25",11,"TUR"
"2","25",14,"TUR"
"3","25",3,"TUR"
"4","25",4,"TUR"
"5","25",3,"TUR"
"10","25",2,"TUR"
"13","25",3,"TUR"
"16","25",3,"TUR"
"18","25",1,"TUR"
"22","25",3,"TUR"
"1","26",4,"TUR"
"2","26",3,"TUR"
"3","26",3,"TUR"
"4","26",3,"TUR"
"7","26",2,"TUR"
"9","26",2,"TUR"
"10","26",1,"TUR"
"14","26",28,"TUR"
"15","26",1,"TUR"
"16","26",1,"TUR"
"17","26",5,"TUR"
"23","26",1,"TUR"
"25","26",1,"TUR"
"1","27",2,"TUR"
"2","27",7,"TUR"
"3","27",1,"TUR"
"4","27",1,"TUR"
"5","27",2,"TUR"
"6","27",2,"TUR"
"10","27",7,"TUR"
"11","27",3,"TUR"
"15","27",1,"TUR"
"16","27",1,"TUR"
"17","27",1,"TUR"
"18","27",1,"TUR"
"19","27",2,"TUR"
"20","27",2,"TUR"
"21","27",1,"TUR"
"24","27",2,"TUR"
"1","28",3,"TUR"
"2","28",7,"TUR"
"3","28",1,"TUR"
"4","28",3,"TUR"
"5","28",6,"TUR"
"6","28",3,"TUR"
"7","28",1,"TUR"
"8","28",2,"TUR"
"9","28",1,"TUR"
"12","28",3,"TUR"
"17","28",2,"TUR"
"25","28",2,"TUR"
"1","29",2,"TUR"
"2","29",3,"TUR"
"3","29",1,"TUR"
"4","29",2,"TUR"
"5","29",2,"TUR"
"6","29",1,"TUR"
"8","29",1,"TUR"
"10","29",1,"TUR"
"14","29",1,"TUR"
"28","29",3,"TUR"
"1","30",4,"TUR"
"3","30",1,"TUR"
"4","30",5,"TUR"
"7","30",3,"TUR"
"8","30",1,"TUR"
"11","30",1,"TUR"
"12","30",1,"TUR"
"15","30",1,"TUR"
"18","30",1,"TUR"
"20","30",1,"TUR"
"30","30",1,"TUR"
"1","31",7,"TUR"
"2","31",24,"TUR"
"4","31",4,"TUR"
"5","31",3,"TUR"
"6","31",3,"TUR"
"7","31",1,"TUR"
"8","31",5,"TUR"
"9","31",3,"TUR"
"10","31",2,"TUR"
"12","31",2,"TUR"
"13","31",22,"TUR"
"17","31",4,"TUR"
"21","31",2,"TUR"
"22","31",1,"TUR"
"28","31",1,"TUR"
"29","31",1,"TUR"
"1","32",1,"TUR"
"3","32",1,"TUR"
"4","32",3,"TUR"
"5","32",4,"TUR"
"6","32",1,"TUR"
"7","32",3,"TUR"
"9","32",2,"TUR"
"10","32",3,"TUR"
"21","32",3,"TUR"
"24","32",1,"TUR"
"1","33",10,"TUR"
"4","33",4,"TUR"
"5","33",3,"TUR"
"6","33",1,"TUR"
"7","33",3,"TUR"
"10","33",1,"TUR"
"15","33",1,"TUR"
"16","33",1,"TUR"
"17","33",1,"TUR"
"18","33",2,"TUR"
"20","33",3,"TUR"
"30","33",3,"TUR"
"33","33",5,"TUR"
"1","34",8,"TUR"
"2","34",23,"TUR"
"3","34",3,"TUR"
"4","34",7,"TUR"
"5","34",3,"TUR"
"6","34",6,"TUR"
"7","34",2,"TUR"
"9","34",1,"TUR"
"11","34",3,"TUR"
"12","34",2,"TUR"
"13","34",1,"TUR"
"14","34",2,"TUR"
"15","34",1,"TUR"
"19","34",2,"TUR"
"20","34",1,"TUR"
"21","34",1,"TUR"
"24","34",1,"TUR"
"1","35",3,"TUR"
"3","35",1,"TUR"
"4","35",3,"TUR"
"5","35",2,"TUR"
"6","35",2,"TUR"
"7","35",2,"TUR"
"11","35",3,"TUR"
"15","35",8,"TUR"
"18","35",7,"TUR"
"24","35",1,"TUR"
"30","35",2,"TUR"
"33","35",3,"TUR"
"1","36",3,"TUR"
"2","36",1,"TUR"
"3","36",1,"TUR"
"4","36",42,"TUR"
"5","36",1,"TUR"
"6","36",2,"TUR"
"12","36",1,"TUR"
"14","36",1,"TUR"
"15","36",1,"TUR"
"17","36",2,"TUR"
"21","36",1,"TUR"
"24","36",1,"TUR"
"34","36",1,"TUR"
"36","36",1,"TUR"
"1","37",7,"TUR"
"2","37",5,"TUR"
"3","37",3,"TUR"
"10","37",1,"TUR"
"16","37",1,"TUR"
"22","37",3,"TUR"
"1","38",1,"TUR"
"7","38",1,"TUR"
"9","38",1,"TUR"
"10","38",2,"TUR"
"30","38",16,"TUR"
"34","38",2,"TUR"
"1","39",2,"TUR"
"7","39",1,"TUR"
"10","39",3,"TUR"
"11","39",2,"TUR"
"12","39",1,"TUR"
"18","39",1,"TUR"
"23","39",44,"TUR"
"1","40",4,"TUR"
"2","40",1,"TUR"
"4","40",4,"TUR"
"5","40",2,"TUR"
"7","40",4,"TUR"
"11","40",1,"TUR"
"12","40",1,"TUR"
"15","40",1,"TUR"
"18","40",3,"TUR"
"19","40",1,"TUR"
"21","40",1,"TUR"
"24","40",1,"TUR"
"27","40",2,"TUR"
"30","40",1,"TUR"
"31","40",1,"TUR"
"33","40",2,"TUR"
"34","40",1,"TUR"
"35","40",2,"TUR"
"38","40",2,"TUR"
"40","40",2,"TUR"
"1","41",1,"TUR"
"2","41",2,"TUR"
"3","41",2,"TUR"
"4","41",1,"TUR"
"5","41",47,"TUR"
"6","41",1,"TUR"
"8","41",2,"TUR"
"10","41",1,"TUR"
"12","41",1,"TUR"
"15","41",1,"TUR"
"17","41",1,"TUR"
"37","41",1,"TUR"
"39","41",1,"TUR"
"41","41",8,"TUR"
"1","42",7,"TUR"
"2","42",2,"TUR"
"3","42",1,"TUR"
"4","42",2,"TUR"
"5","42",4,"TUR"
"6","42",10,"TUR"
"7","42",1,"TUR"
"8","42",1,"TUR"
"9","42",1,"TUR"
"16","42",1,"TUR"
"19","42",1,"TUR"
"21","42",2,"TUR"
"22","42",1,"TUR"
"25","42",11,"TUR"
"34","42",1,"TUR"
"36","42",1,"TUR"
"39","42",1,"TUR"
"1","43",4,"TUR"
"2","43",30,"TUR"
"4","43",1,"TUR"
"5","43",3,"TUR"
"6","43",3,"TUR"
"7","43",1,"TUR"
"8","43",18,"TUR"
"12","43",3,"TUR"
"13","43",21,"TUR"
"17","43",1,"TUR"
"20","43",1,"TUR"
"21","43",4,"TUR"
"25","43",1,"TUR"
"29","43",1,"TUR"
"36","43",1,"TUR"
"37","43",6,"TUR"
"1","44",3,"TUR"
"2","44",1,"TUR"
"3","44",2,"TUR"
"4","44",3,"TUR"
"5","44",2,"TUR"
"17","44",2,"TUR"
"26","44",5,"TUR"
"31","44",1,"TUR"
"44","44",1,"TUR"
"1","45",4,"TUR"
"2","45",8,"TUR"
"3","45",5,"TUR"
"4","45",1,"TUR"
"5","45",2,"TUR"
"7","45",28,"TUR"
"8","45",1,"TUR"
"10","45",9,"TUR"
"12","45",1,"TUR"
"29","45",1,"TUR"
"34","45",1,"TUR"
"37","45",1,"TUR"
"43","45",4,"TUR"
"1","46",1,"TUR"
"5","46",1,"TUR"
"6","46",1,"TUR"
"8","46",1,"TUR"
"21","46",1,"TUR"
"22","46",2,"TUR"
"23","46",1,"TUR"
"24","46",1,"TUR"
"28","46",1,"TUR"
"30","46",1,"TUR"
"34","46",1,"TUR"
"43","46",1,"TUR"
"46","46",1,"TUR"
"1","47",1,"TUR"
"2","47",6,"TUR"
"3","47",25,"TUR"
"4","47",1,"TUR"
"6","47",1,"TUR"
"10","47",1,"TUR"
"16","47",7,"TUR"
"18","47",1,"TUR"
"19","47",1,"TUR"
"24","47",5,"TUR"
"30","47",5,"TUR"
"32","47",1,"TUR"
"33","47",3,"TUR"
"34","47",1,"TUR"
"40","47",5,"TUR"
"42","47",1,"TUR"
"1","48",4,"TUR"
"2","48",2,"TUR"
"3","48",2,"TUR"
"4","48",8,"TUR"
"5","48",6,"TUR"
"6","48",1,"TUR"
"10","48",1,"TUR"
"11","48",1,"TUR"
"14","48",2,"TUR"
"18","48",2,"TUR"
"19","48",1,"TUR"
"20","48",1,"TUR"
"28","48",1,"TUR"
"43","48",1,"TUR"
"48","48",4,"TUR"
"1","49",1,"TUR"
"2","49",3,"TUR"
"3","49",2,"TUR"
"4","49",1,"TUR"
"5","49",1,"TUR"
"8","49",6,"TUR"
"9","49",1,"TUR"
"10","49",1,"TUR"
"13","49",1,"TUR"
"16","49",2,"TUR"
"17","49",1,"TUR"
"22","49",1,"TUR"
"28","49",2,"TUR"
"29","49",1,"TUR"
"30","49",1,"TUR"
"34","49",1,"TUR"
"46","49",1,"TUR"
"1","50",3,"TUR"
"2","50",2,"TUR"
"3","50",4,"TUR"
"4","50",4,"TUR"
"5","50",5,"TUR"
"6","50",1,"TUR"
"7","50",4,"TUR"
"10","50",7,"TUR"
"11","50",1,"TUR"
"13","50",3,"TUR"
"14","50",1,"TUR"
"15","50",1,"TUR"
"20","50",2,"TUR"
"21","50",2,"TUR"
"23","50",1,"TUR"
"25","50",1,"TUR"
"26","50",2,"TUR"
"30","50",1,"TUR"
"31","50",2,"TUR"
"33","50",1,"TUR"
"40","50",1,"TUR"
"44","50",1,"TUR"
"49","50",1,"TUR"
"2","51",4,"TUR"
"3","51",9,"TUR"
"6","51",1,"TUR"
"8","51",2,"TUR"
"10","51",1,"TUR"
"11","51",2,"TUR"
"13","51",1,"TUR"
"16","51",1,"TUR"
"27","51",1,"TUR"
"28","51",1,"TUR"
"34","51",3,"TUR"
"37","51",2,"TUR"
"50","51",1,"TUR"
"1","52",6,"TUR"
"2","52",12,"TUR"
"3","52",1,"TUR"
"4","52",2,"TUR"
"5","52",2,"TUR"
"6","52",1,"TUR"
"7","52",2,"TUR"
"8","52",19,"TUR"
"9","52",11,"TUR"
"12","52",1,"TUR"
"13","52",15,"TUR"
"21","52",1,"TUR"
"22","52",1,"TUR"
"25","52",1,"TUR"
"41","52",1,"TUR"
"42","52",2,"TUR"
"43","52",1,"TUR"
"44","52",1,"TUR"
"51","52",2,"TUR"
"1","53",5,"TUR"
"4","53",5,"TUR"
"7","53",1,"TUR"
"8","53",1,"TUR"
"15","53",1,"TUR"
"17","53",1,"TUR"
"19","53",3,"TUR"
"20","53",1,"TUR"
"21","53",3,"TUR"
"26","53",1,"TUR"
"34","53",1,"TUR"
"1","54",1,"TUR"
"3","54",1,"TUR"
"5","54",1,"TUR"
"8","54",1,"TUR"
"29","54",1,"TUR"
"32","54",7,"TUR"
"1","55",1,"TUR"
"2","55",2,"TUR"
"3","55",10,"TUR"
"4","55",2,"TUR"
"5","55",16,"TUR"
"8","55",3,"TUR"
"10","55",1,"TUR"
"17","55",1,"TUR"
"18","55",1,"TUR"
"22","55",1,"TUR"
"28","55",1,"TUR"
"40","55",1,"TUR"
"49","55",1,"TUR"
"54","55",1,"TUR"
"1","56",2,"TUR"
"4","56",4,"TUR"
"6","56",1,"TUR"
"7","56",1,"TUR"
"10","56",1,"TUR"
"11","56",1,"TUR"
"12","56",2,"TUR"
"16","56",10,"TUR"
"18","56",1,"TUR"
"19","56",1,"TUR"
"27","56",1,"TUR"
"39","56",1,"TUR"
"42","56",2,"TUR"
"45","56",1,"TUR"
"49","56",1,"TUR"
"50","56",2,"TUR"
"1","57",2,"TUR"
"2","57",2,"TUR"
"3","57",3,"TUR"
"4","57",2,"TUR"
"7","57",1,"TUR"
"11","57",1,"TUR"
"14","57",1,"TUR"
"18","57",1,"TUR"
"19","57",1,"TUR"
"30","57",1,"TUR"
"35","57",1,"TUR"
"1","58",1,"TUR"
"2","58",5,"TUR"
"5","58",2,"TUR"
"6","58",1,"TUR"
"15","58",2,"TUR"
"27","58",2,"TUR"
"32","58",1,"TUR"
"36","58",2,"TUR"
"44","58",1,"TUR"
"45","58",1,"TUR"
"49","58",1,"TUR"
"50","58",2,"TUR"
"52","58",1,"TUR"
"53","58",1,"TUR"
"57","58",1,"TUR"
"30","59",1,"TUR"
"33","59",10,"TUR"
"38","59",18,"TUR"
"40","59",2,"TUR"
"1","60",2,"TUR"
"2","60",34,"TUR"
"3","60",16,"TUR"
"6","60",2,"TUR"
"7","60",1,"TUR"
"9","60",1,"TUR"
"11","60",1,"TUR"
"22","60",2,"TUR"
"32","60",4,"TUR"
"34","60",1,"TUR"
"41","60",1,"TUR"
"42","60",1,"TUR"
"52","60",1,"TUR"
"1","61",5,"TUR"
"2","61",2,"TUR"
"3","61",4,"TUR"
"5","61",1,"TUR"
"6","61",1,"TUR"
"7","61",2,"TUR"
"10","61",1,"TUR"
"12","61",1,"TUR"
"13","61",1,"TUR"
"22","61",2,"TUR"
"33","61",1,"TUR"
"48","61",7,"TUR"
"50","61",1,"TUR"
"58","61",1,"TUR"
"59","61",1,"TUR"
"1","62",2,"TUR"
"4","62",3,"TUR"
"5","62",4,"TUR"
"7","62",1,"TUR"
"9","62",1,"TUR"
"10","62",1,"TUR"
"20","62",1,"TUR"
"37","62",1,"TUR"
"47","62",2,"TUR"
"49","62",3,"TUR"
"57","62",1,"TUR"
"60","62",1,"TUR"
"1","63",1,"TUR"
"2","63",2,"TUR"
"4","63",2,"TUR"
"5","63",1,"TUR"
"8","63",2,"TUR"
"9","63",1,"TUR"
"10","63",1,"TUR"
"17","63",2,"TUR"
"25","63",1,"TUR"
"26","63",1,"TUR"
"28","63",1,"TUR"
"34","63",1,"TUR"
"39","63",1,"TUR"
"42","63",1,"TUR"
"43","63",1,"TUR"
"59","63",1,"TUR"
"60","63",1,"TUR"
"1","64",4,"TUR"
"2","64",4,"TUR"
"3","64",1,"TUR"
"4","64",1,"TUR"
"5","64",1,"TUR"
"7","64",19,"TUR"
"8","64",1,"TUR"
"12","64",1,"TUR"
"18","64",1,"TUR"
"19","64",1,"TUR"
"34","64",1,"TUR"
"37","64",1,"TUR"
"45","64",1,"TUR"
"48","64",1,"TUR"
"58","64",1,"TUR"
"64","64",1,"TUR"
"2","65",1,"TUR"
"4","65",1,"TUR"
"5","65",7,"TUR"
"6","65",3,"TUR"
"12","65",1,"TUR"
"15","65",2,"TUR"
"17","65",3,"TUR"
"18","65",1,"TUR"
"19","65",1,"TUR"
"24","65",1,"TUR"
"30","65",1,"TUR"
"34","65",1,"TUR"
"45","65",1,"TUR"
"49","65",1,"TUR"
"51","65",1,"TUR"
"55","65",1,"TUR"
"58","65",2,"TUR"
"1","66",5,"TUR"
"2","66",2,"TUR"
"3","66",1,"TUR"
"5","66",2,"TUR"
"7","66",2,"TUR"
"9","66",1,"TUR"
"10","66",2,"TUR"
"15","66",2,"TUR"
"26","66",27,"TUR"
"46","66",1,"TUR"
"2","67",1,"TUR"
"6","67",1,"TUR"
"7","67",1,"TUR"
"8","67",1,"TUR"
"15","67",1,"TUR"
"16","67",1,"TUR"
"17","67",16,"TUR"
"21","67",1,"TUR"
"30","67",1,"TUR"
"33","67",1,"TUR"
"39","67",1,"TUR"
"41","67",1,"TUR"
"57","67",1,"TUR"
"2","68",2,"TUR"
"3","68",1,"TUR"
"5","68",3,"TUR"
"9","68",27,"TUR"
"10","68",1,"TUR"
"13","68",1,"TUR"
"14","68",1,"TUR"
"17","68",1,"TUR"
"21","68",1,"TUR"
"27","68",3,"TUR"
"38","68",1,"TUR"
"47","68",11,"TUR"
"51","68",1,"TUR"
"52","68",1,"TUR"
"58","68",1,"TUR"
"62","68",1,"TUR"
"67","68",1,"TUR"
"1","69",4,"TUR"
"2","69",2,"TUR"
"5","69",9,"TUR"
"7","69",3,"TUR"
"10","69",1,"TUR"
"11","69",10,"TUR"
"15","69",1,"TUR"
"18","69",2,"TUR"
"20","69",1,"TUR"
"21","69",1,"TUR"
"23","69",7,"TUR"
"25","69",1,"TUR"
"38","69",1,"TUR"
"51","69",1,"TUR"
"62","69",1,"TUR"
"65","69",3,"TUR"
"67","69",3,"TUR"
"68","69",1,"TUR"
"1","70",3,"TUR"
"2","70",2,"TUR"
"3","70",1,"TUR"
"4","70",2,"TUR"
"5","70",1,"TUR"
"6","70",1,"TUR"
"11","70",1,"TUR"
"12","70",1,"TUR"
"15","70",1,"TUR"
"17","70",1,"TUR"
"18","70",1,"TUR"
"21","70",9,"TUR"
"40","70",1,"TUR"
"62","70",1,"TUR"
"63","70",1,"TUR"
"1","71",4,"TUR"
"2","71",2,"TUR"
"3","71",4,"TUR"
"4","71",3,"TUR"
"6","71",3,"TUR"
"7","71",1,"TUR"
"10","71",1,"TUR"
"11","71",1,"TUR"
"17","71",2,"TUR"
"19","71",1,"TUR"
"21","71",1,"TUR"
"25","71",1,"TUR"
"32","71",1,"TUR"
"35","71",1,"TUR"
"42","71",1,"TUR"
"45","71",1,"TUR"
"47","71",1,"TUR"
"55","71",1,"TUR"
"58","71",4,"TUR"
"64","71",1,"TUR"
"65","71",2,"TUR"
"68","71",1,"TUR"
"2","72",5,"TUR"
"3","72",2,"TUR"
"6","72",1,"TUR"
"8","72",2,"TUR"
"14","72",1,"TUR"
"16","72",1,"TUR"
"23","72",1,"TUR"
"33","72",1,"TUR"
"34","72",1,"TUR"
"44","72",1,"TUR"
"53","72",1,"TUR"
"56","72",1,"TUR"
"1","73",1,"TUR"
"2","73",1,"TUR"
"4","73",2,"TUR"
"5","73",1,"TUR"
"6","73",3,"TUR"
"9","73",1,"TUR"
"10","73",1,"TUR"
"16","73",1,"TUR"
"17","73",2,"TUR"
"20","73",1,"TUR"
"25","73",1,"TUR"
"31","73",1,"TUR"
"44","73",1,"TUR"
"49","73",2,"TUR"
"51","73",1,"TUR"
"55","73",1,"TUR"
"56","73",1,"TUR"
"62","73",4,"TUR"
"71","73",1,"TUR"
"1","74",5,"TUR"
"2","74",2,"TUR"
"4","74",2,"TUR"
"5","74",1,"TUR"
"6","74",10,"TUR"
"8","74",1,"TUR"
"10","74",1,"TUR"
"13","74",4,"TUR"
"16","74",1,"TUR"
"25","74",2,"TUR"
"28","74",1,"TUR"
"31","74",1,"TUR"
"32","74",1,"TUR"
"33","74",1,"TUR"
"37","74",1,"TUR"
"51","74",1,"TUR"
"59","74",1,"TUR"
"62","74",1,"TUR"
"73","74",1,"TUR"
"1","75",5,"TUR"
"4","75",24,"TUR"
"5","75",1,"TUR"
"10","75",1,"TUR"
"11","75",1,"TUR"
"12","75",3,"TUR"
"13","75",1,"TUR"
"15","75",1,"TUR"
"18","75",1,"TUR"
"19","75",1,"TUR"
"22","75",1,"TUR"
"24","75",1,"TUR"
"26","75",2,"TUR"
"39","75",1,"TUR"
"45","75",1,"TUR"
"53","75",2,"TUR"
"57","75",1,"TUR"
"61","75",1,"TUR"
"65","75",2,"TUR"
"1","76",2,"TUR"
"2","76",6,"TUR"
"5","76",1,"TUR"
"13","76",1,"TUR"
"28","76",1,"TUR"
"30","76",1,"TUR"
"32","76",13,"TUR"
"37","76",1,"TUR"
"64","76",1,"TUR"
"21","77",1,"TUR"
"49","77",1,"TUR"
"55","77",1,"TUR"
"64","77",1,"TUR"
"67","77",1,"TUR"
"70","77",1,"TUR"
"1","78",6,"TUR"
"5","78",3,"TUR"
"6","78",1,"TUR"
"10","78",2,"TUR"
"11","78",4,"TUR"
"17","78",1,"TUR"
"19","78",1,"TUR"
"31","78",1,"TUR"
"35","78",1,"TUR"
"39","78",10,"TUR"
"51","78",1,"TUR"
"52","78",17,"TUR"
"61","78",1,"TUR"
"67","78",3,"TUR"
"73","78",1,"TUR"
"1","79",8,"TUR"
"4","79",13,"TUR"
"7","79",2,"TUR"
"15","79",1,"TUR"
"19","79",5,"TUR"
"36","79",3,"TUR"
"1","80",3,"TUR"
"5","80",2,"TUR"
"7","80",1,"TUR"
"11","80",9,"TUR"
"12","80",1,"TUR"
"13","80",1,"TUR"
"15","80",1,"TUR"
"26","80",2,"TUR"
"39","80",23,"TUR"
"49","80",1,"TUR"
"52","80",2,"TUR"
"61","80",1,"TUR"
"67","80",1,"TUR"
"68","80",1,"TUR"
"72","80",1,"TUR"
"75","80",1,"TUR"
"1","81",3,"TUR"
"2","81",1,"TUR"
"4","81",1,"TUR"
"6","81",1,"TUR"
"7","81",1,"TUR"
"15","81",1,"TUR"
"16","81",1,"TUR"
"18","81",1,"TUR"
"27","81",1,"TUR"
"30","81",3,"TUR"
"33","81",3,"TUR"
"35","81",2,"TUR"
"38","81",4,"TUR"
"40","81",1,"TUR"
"47","81",2,"TUR"
"59","81",8,"TUR"
"62","81",1,"TUR"
"70","81",1,"TUR"
"72","81",1,"TUR"
"2","82",1,"TUR"
"4","82",2,"TUR"
"5","82",2,"TUR"
"14","82",1,"TUR"
"16","82",2,"TUR"
"20","82",2,"TUR"
"24","82",1,"TUR"
"25","82",1,"TUR"
"27","82",1,"TUR"
"45","82",1,"TUR"
"50","82",2,"TUR"
"57","82",3,"TUR"
"58","82",1,"TUR"
"65","82",1,"TUR"
"67","82",1,"TUR"
"68","82",1,"TUR"
"71","82",1,"TUR"
"1","83",2,"TUR"
"2","83",1,"TUR"
"4","83",2,"TUR"
"6","83",1,"TUR"
"11","83",2,"TUR"
"14","83",1,"TUR"
"16","83",1,"TUR"
"26","83",6,"TUR"
"39","83",9,"TUR"
"42","83",1,"TUR"
"44","83",1,"TUR"
"53","83",1,"TUR"
"69","83",1,"TUR"
"76","83",2,"TUR"
"2","84",18,"TUR"
"6","84",4,"TUR"
"8","84",1,"TUR"
"9","84",1,"TUR"
"16","84",11,"TUR"
"18","84",1,"TUR"
"30","84",1,"TUR"
"36","84",1,"TUR"
"40","84",3,"TUR"
"56","84",1,"TUR"
"64","84",2,"TUR"
"68","84",3,"TUR"
"1","85",1,"TUR"
"2","85",1,"TUR"
"6","85",2,"TUR"
"7","85",1,"TUR"
"10","85",1,"TUR"
"13","85",1,"TUR"
"16","85",2,"TUR"
"22","85",1,"TUR"
"36","85",3,"TUR"
"38","85",1,"TUR"
"50","85",1,"TUR"
"51","85",1,"TUR"
"67","85",2,"TUR"
"70","85",1,"TUR"
"80","85",1,"TUR"
"81","85",1,"TUR"
"83","85",1,"TUR"
"1","86",3,"TUR"
"2","86",1,"TUR"
"3","86",1,"TUR"
"4","86",1,"TUR"
"5","86",1,"TUR"
"7","86",1,"TUR"
"8","86",1,"TUR"
"11","86",1,"TUR"
"12","86",1,"TUR"
"14","86",1,"TUR"
"15","86",1,"TUR"
"18","86",1,"TUR"
"27","86",2,"TUR"
"30","86",1,"TUR"
"31","86",1,"TUR"
"33","86",3,"TUR"
"35","86",2,"TUR"
"38","86",6,"TUR"
"40","86",3,"TUR"
"47","86",1,"TUR"
"59","86",1,"TUR"
"62","86",1,"TUR"
"70","86",1,"TUR"
"72","86",1,"TUR"
"81","86",3,"TUR"
"84","86",1,"TUR"
"85","86",1,"TUR"
"2","87",3,"TUR"
"5","87",1,"TUR"
"10","87",1,"TUR"
"13","87",1,"TUR"
"26","87",1,"TUR"
"27","87",1,"TUR"
"34","87",1,"TUR"
"48","87",2,"TUR"
"50","87",1,"TUR"
"58","87",2,"TUR"
"65","87",1,"TUR"
"1","88",3,"TUR"
"4","88",1,"TUR"
