"from","to","weight","language"
"1","1",41,"CAT"
"1","2",1109,"CAT"
"2","2",8,"CAT"
"1","3",30,"CAT"
"2","3",684,"CAT"
"3","3",3,"CAT"
"1","4",41,"CAT"
"2","4",207,"CAT"
"3","4",52,"CAT"
"4","4",3,"CAT"
"1","5",122,"CAT"
"2","5",212,"CAT"
"3","5",29,"CAT"
"4","5",161,"CAT"
"5","5",15,"CAT"
"1","6",60,"CAT"
"2","6",7,"CAT"
"3","6",12,"CAT"
"4","6",307,"CAT"
"5","6",165,"CAT"
"6","6",5,"CAT"
"1","7",601,"CAT"
"2","7",9,"CAT"
"3","7",390,"CAT"
"4","7",120,"CAT"
"5","7",82,"CAT"
"6","7",8,"CAT"
"7","7",4,"CAT"
"1","8",23,"CAT"
"2","8",15,"CAT"
"3","8",11,"CAT"
"4","8",16,"CAT"
"5","8",30,"CAT"
"6","8",12,"CAT"
"7","8",9,"CAT"
"8","8",2,"CAT"
"1","9",51,"CAT"
"2","9",21,"CAT"
"3","9",11,"CAT"
"4","9",119,"CAT"
"5","9",57,"CAT"
"6","9",12,"CAT"
"7","9",23,"CAT"
"8","9",16,"CAT"
"1","10",18,"CAT"
"2","10",139,"CAT"
"3","10",9,"CAT"
"4","10",61,"CAT"
"5","10",56,"CAT"
"6","10",195,"CAT"
"7","10",74,"CAT"
"8","10",8,"CAT"
"9","10",8,"CAT"
"10","10",1,"CAT"
"1","11",15,"CAT"
"2","11",140,"CAT"
"3","11",227,"CAT"
"4","11",30,"CAT"
"5","11",75,"CAT"
"6","11",17,"CAT"
"7","11",60,"CAT"
"8","11",5,"CAT"
"9","11",4,"CAT"
"10","11",3,"CAT"
"11","11",2,"CAT"
"1","12",412,"CAT"
"2","12",4,"CAT"
"3","12",249,"CAT"
"4","12",79,"CAT"
"5","12",74,"CAT"
"7","12",1,"CAT"
"8","12",16,"CAT"
"9","12",3,"CAT"
"10","12",55,"CAT"
"11","12",43,"CAT"
"1","13",28,"CAT"
"2","13",6,"CAT"
"3","13",89,"CAT"
"4","13",34,"CAT"
"5","13",51,"CAT"
"6","13",2,"CAT"
"7","13",3,"CAT"
"8","13",149,"CAT"
"9","13",24,"CAT"
"10","13",118,"CAT"
"11","13",31,"CAT"
"13","13",5,"CAT"
"1","14",20,"CAT"
"2","14",26,"CAT"
"3","14",9,"CAT"
"4","14",29,"CAT"
"5","14",26,"CAT"
"6","14",14,"CAT"
"7","14",12,"CAT"
"8","14",8,"CAT"
"9","14",1,"CAT"
"10","14",8,"CAT"
"11","14",4,"CAT"
"12","14",12,"CAT"
"13","14",3,"CAT"
"14","14",5,"CAT"
"1","15",20,"CAT"
"2","15",195,"CAT"
"3","15",4,"CAT"
"4","15",14,"CAT"
"5","15",56,"CAT"
"6","15",153,"CAT"
"7","15",82,"CAT"
"8","15",1,"CAT"
"9","15",5,"CAT"
"10","15",1,"CAT"
"11","15",6,"CAT"
"12","15",58,"CAT"
"13","15",97,"CAT"
"14","15",5,"CAT"
"15","15",3,"CAT"
"1","16",24,"CAT"
"2","16",4,"CAT"
"3","16",9,"CAT"
"4","16",170,"CAT"
"5","16",100,"CAT"
"6","16",1,"CAT"
"7","16",1,"CAT"
"8","16",11,"CAT"
"9","16",14,"CAT"
"10","16",62,"CAT"
"11","16",8,"CAT"
"12","16",5,"CAT"
"14","16",11,"CAT"
"15","16",76,"CAT"
"16","16",2,"CAT"
"1","17",107,"CAT"
"2","17",42,"CAT"
"3","17",497,"CAT"
"4","17",59,"CAT"
"5","17",21,"CAT"
"6","17",47,"CAT"
"7","17",23,"CAT"
"8","17",27,"CAT"
"9","17",47,"CAT"
"10","17",18,"CAT"
"11","17",16,"CAT"
"12","17",9,"CAT"
"13","17",3,"CAT"
"14","17",26,"CAT"
"15","17",30,"CAT"
"16","17",29,"CAT"
"17","17",2,"CAT"
"1","18",58,"CAT"
"2","18",3,"CAT"
"3","18",53,"CAT"
"4","18",31,"CAT"
"5","18",47,"CAT"
"6","18",1,"CAT"
"7","18",2,"CAT"
"8","18",118,"CAT"
"9","18",21,"CAT"
"10","18",83,"CAT"
"11","18",27,"CAT"
"13","18",1,"CAT"
"14","18",2,"CAT"
"15","18",85,"CAT"
"16","18",1,"CAT"
"17","18",7,"CAT"
"18","18",1,"CAT"
"1","19",21,"CAT"
"2","19",6,"CAT"
"3","19",2,"CAT"
"4","19",22,"CAT"
"5","19",32,"CAT"
"6","19",3,"CAT"
"7","19",4,"CAT"
"8","19",6,"CAT"
"9","19",5,"CAT"
"10","19",1,"CAT"
"11","19",48,"CAT"
"12","19",5,"CAT"
"13","19",4,"CAT"
"14","19",4,"CAT"
"15","19",7,"CAT"
"16","19",2,"CAT"
"17","19",9,"CAT"
"18","19",1,"CAT"
"1","20",16,"CAT"
"2","20",15,"CAT"
"3","20",13,"CAT"
"4","20",150,"CAT"
"5","20",47,"CAT"
"6","20",13,"CAT"
"7","20",7,"CAT"
"8","20",4,"CAT"
"9","20",40,"CAT"
"10","20",14,"CAT"
"11","20",23,"CAT"
"12","20",6,"CAT"
"13","20",6,"CAT"
"14","20",2,"CAT"
"15","20",1,"CAT"
"16","20",15,"CAT"
"17","20",11,"CAT"
"18","20",2,"CAT"
"19","20",7,"CAT"
"1","21",8,"CAT"
"2","21",13,"CAT"
"3","21",15,"CAT"
"4","21",163,"CAT"
"5","21",36,"CAT"
"6","21",11,"CAT"
"7","21",6,"CAT"
"8","21",1,"CAT"
"10","21",12,"CAT"
"11","21",7,"CAT"
"12","21",9,"CAT"
"13","21",3,"CAT"
"14","21",3,"CAT"
"15","21",13,"CAT"
"16","21",12,"CAT"
"17","21",16,"CAT"
"18","21",2,"CAT"
"19","21",3,"CAT"
"20","21",52,"CAT"
"1","22",19,"CAT"
"2","22",40,"CAT"
"3","22",206,"CAT"
"4","22",42,"CAT"
"5","22",20,"CAT"
"6","22",41,"CAT"
"7","22",23,"CAT"
"8","22",5,"CAT"
"9","22",9,"CAT"
"10","22",17,"CAT"
"11","22",15,"CAT"
"12","22",15,"CAT"
"13","22",18,"CAT"
"14","22",4,"CAT"
"15","22",3,"CAT"
"16","22",15,"CAT"
"17","22",15,"CAT"
"18","22",9,"CAT"
"19","22",4,"CAT"
"20","22",8,"CAT"
"21","22",27,"CAT"
"1","23",20,"CAT"
"2","23",58,"CAT"
"3","23",23,"CAT"
"4","23",93,"CAT"
"5","23",21,"CAT"
"6","23",92,"CAT"
"7","23",30,"CAT"
"8","23",6,"CAT"
"9","23",1,"CAT"
"10","23",6,"CAT"
"11","23",10,"CAT"
"12","23",1,"CAT"
"13","23",66,"CAT"
"14","23",3,"CAT"
"15","23",4,"CAT"
"16","23",1,"CAT"
"17","23",25,"CAT"
"18","23",74,"CAT"
"19","23",3,"CAT"
"20","23",56,"CAT"
"22","23",30,"CAT"
"23","23",1,"CAT"
"1","24",5,"CAT"
"2","24",11,"CAT"
"3","24",10,"CAT"
"4","24",83,"CAT"
"5","24",29,"CAT"
"6","24",27,"CAT"
"7","24",8,"CAT"
"8","24",4,"CAT"
"10","24",12,"CAT"
"11","24",1,"CAT"
"12","24",5,"CAT"
"13","24",1,"CAT"
"14","24",6,"CAT"
"15","24",4,"CAT"
"16","24",4,"CAT"
"17","24",7,"CAT"
"18","24",4,"CAT"
"19","24",1,"CAT"
"20","24",27,"CAT"
"21","24",116,"CAT"
"22","24",5,"CAT"
"23","24",1,"CAT"
"1","25",8,"CAT"
"2","25",11,"CAT"
"3","25",10,"CAT"
"4","25",128,"CAT"
"5","25",39,"CAT"
"6","25",10,"CAT"
"7","25",8,"CAT"
"8","25",4,"CAT"
"9","25",215,"CAT"
"10","25",11,"CAT"
"11","25",6,"CAT"
"12","25",7,"CAT"
"13","25",5,"CAT"
"14","25",1,"CAT"
"15","25",7,"CAT"
"16","25",5,"CAT"
"17","25",18,"CAT"
"18","25",3,"CAT"
"19","25",5,"CAT"
"20","25",45,"CAT"
"22","25",5,"CAT"
"1","26",3,"CAT"
"2","26",2,"CAT"
"3","26",15,"CAT"
"4","26",24,"CAT"
"5","26",9,"CAT"
"6","26",1,"CAT"
"7","26",2,"CAT"
"8","26",72,"CAT"
"9","26",6,"CAT"
"10","26",41,"CAT"
"11","26",2,"CAT"
"12","26",1,"CAT"
"13","26",1,"CAT"
"15","26",22,"CAT"
"17","26",6,"CAT"
"20","26",8,"CAT"
"21","26",5,"CAT"
"23","26",47,"CAT"
"24","26",4,"CAT"
"25","26",3,"CAT"
"1","27",13,"CAT"
"2","27",8,"CAT"
"3","27",3,"CAT"
"4","27",11,"CAT"
"5","27",11,"CAT"
"6","27",3,"CAT"
"7","27",4,"CAT"
"8","27",2,"CAT"
"10","27",2,"CAT"
"11","27",2,"CAT"
"12","27",3,"CAT"
"13","27",46,"CAT"
"14","27",5,"CAT"
"15","27",2,"CAT"
"16","27",3,"CAT"
"17","27",14,"CAT"
"19","27",2,"CAT"
"20","27",1,"CAT"
"21","27",1,"CAT"
"23","27",1,"CAT"
"24","27",3,"CAT"
"25","27",1,"CAT"
"27","27",1,"CAT"
"1","28",5,"CAT"
"2","28",3,"CAT"
"3","28",4,"CAT"
"4","28",60,"CAT"
"5","28",18,"CAT"
"6","28",11,"CAT"
"7","28",4,"CAT"
"8","28",1,"CAT"
"9","28",270,"CAT"
"11","28",1,"CAT"
"12","28",2,"CAT"
"13","28",5,"CAT"
"15","28",1,"CAT"
"16","28",11,"CAT"
"17","28",12,"CAT"
"18","28",2,"CAT"
"19","28",4,"CAT"
"20","28",61,"CAT"
"21","28",1,"CAT"
"22","28",5,"CAT"
"23","28",4,"CAT"
"24","28",17,"CAT"
"25","28",59,"CAT"
"26","28",1,"CAT"
"1","29",6,"CAT"
"2","29",22,"CAT"
"3","29",7,"CAT"
"4","29",35,"CAT"
"5","29",15,"CAT"
"6","29",18,"CAT"
"7","29",26,"CAT"
"8","29",21,"CAT"
"9","29",6,"CAT"
"10","29",7,"CAT"
"11","29",29,"CAT"
"12","29",11,"CAT"
"13","29",5,"CAT"
"15","29",6,"CAT"
"16","29",12,"CAT"
"18","29",3,"CAT"
"19","29",3,"CAT"
"20","29",16,"CAT"
"21","29",10,"CAT"
"22","29",43,"CAT"
"23","29",18,"CAT"
"25","29",8,"CAT"
"26","29",1,"CAT"
"28","29",11,"CAT"
"1","30",4,"CAT"
"2","30",1,"CAT"
"3","30",13,"CAT"
"4","30",17,"CAT"
"5","30",8,"CAT"
"7","30",2,"CAT"
"8","30",48,"CAT"
"9","30",8,"CAT"
"10","30",22,"CAT"
"11","30",5,"CAT"
"14","30",1,"CAT"
"15","30",28,"CAT"
"17","30",1,"CAT"
"20","30",2,"CAT"
"21","30",4,"CAT"
"22","30",1,"CAT"
"23","30",40,"CAT"
"24","30",2,"CAT"
"25","30",1,"CAT"
"27","30",1,"CAT"
"29","30",1,"CAT"
"1","31",19,"CAT"
"2","31",3,"CAT"
"3","31",4,"CAT"
"4","31",50,"CAT"
"5","31",19,"CAT"
"6","31",3,"CAT"
"7","31",10,"CAT"
"8","31",12,"CAT"
"11","31",2,"CAT"
"12","31",5,"CAT"
"13","31",1,"CAT"
"15","31",1,"CAT"
"16","31",8,"CAT"
"17","31",6,"CAT"
"19","31",1,"CAT"
"20","31",9,"CAT"
"22","31",3,"CAT"
"25","31",114,"CAT"
"26","31",1,"CAT"
"28","31",16,"CAT"
"30","31",1,"CAT"
"1","32",4,"CAT"
"2","32",11,"CAT"
"3","32",4,"CAT"
"4","32",26,"CAT"
"5","32",25,"CAT"
"6","32",14,"CAT"
"7","32",9,"CAT"
"8","32",1,"CAT"
"9","32",9,"CAT"
"10","32",5,"CAT"
"11","32",2,"CAT"
"12","32",5,"CAT"
"13","32",2,"CAT"
"15","32",1,"CAT"
"16","32",17,"CAT"
"19","32",1,"CAT"
"20","32",2,"CAT"
"21","32",11,"CAT"
"22","32",25,"CAT"
"23","32",4,"CAT"
"24","32",3,"CAT"
"25","32",15,"CAT"
"26","32",1,"CAT"
"30","32",1,"CAT"
"1","33",3,"CAT"
"2","33",13,"CAT"
"3","33",15,"CAT"
"4","33",27,"CAT"
"5","33",28,"CAT"
"6","33",14,"CAT"
"7","33",9,"CAT"
"8","33",1,"CAT"
"9","33",45,"CAT"
"10","33",8,"CAT"
"11","33",12,"CAT"
"12","33",5,"CAT"
"13","33",5,"CAT"
"14","33",1,"CAT"
"15","33",6,"CAT"
"16","33",8,"CAT"
"17","33",28,"CAT"
"18","33",2,"CAT"
"19","33",2,"CAT"
"21","33",14,"CAT"
"22","33",2,"CAT"
"23","33",15,"CAT"
"24","33",15,"CAT"
"25","33",18,"CAT"
"27","33",3,"CAT"
"28","33",23,"CAT"
"29","33",1,"CAT"
"30","33",1,"CAT"
"31","33",11,"CAT"
"32","33",1,"CAT"
"1","34",2,"CAT"
"2","34",3,"CAT"
"3","34",5,"CAT"
"4","34",13,"CAT"
"5","34",17,"CAT"
"6","34",5,"CAT"
"8","34",15,"CAT"
"9","34",7,"CAT"
"11","34",14,"CAT"
"12","34",3,"CAT"
"13","34",1,"CAT"
"15","34",2,"CAT"
"16","34",2,"CAT"
"17","34",1,"CAT"
"20","34",30,"CAT"
"21","34",11,"CAT"
"22","34",1,"CAT"
"23","34",51,"CAT"
"24","34",10,"CAT"
"25","34",8,"CAT"
"28","34",1,"CAT"
"29","34",4,"CAT"
"33","34",6,"CAT"
"1","35",5,"CAT"
"2","35",19,"CAT"
"3","35",8,"CAT"
"4","35",26,"CAT"
"5","35",2,"CAT"
"6","35",23,"CAT"
"7","35",12,"CAT"
"8","35",3,"CAT"
"9","35",8,"CAT"
"10","35",13,"CAT"
"11","35",3,"CAT"
"12","35",6,"CAT"
"13","35",3,"CAT"
"15","35",6,"CAT"
"16","35",6,"CAT"
"17","35",2,"CAT"
"18","35",3,"CAT"
"19","35",3,"CAT"
"20","35",31,"CAT"
"21","35",3,"CAT"
"22","35",2,"CAT"
"23","35",7,"CAT"
"24","35",1,"CAT"
"25","35",6,"CAT"
"26","35",1,"CAT"
"27","35",2,"CAT"
"28","35",6,"CAT"
"29","35",14,"CAT"
"30","35",2,"CAT"
"31","35",2,"CAT"
"33","35",12,"CAT"
"34","35",3,"CAT"
"1","36",12,"CAT"
"2","36",4,"CAT"
"3","36",24,"CAT"
"4","36",36,"CAT"
"5","36",12,"CAT"
"6","36",5,"CAT"
"7","36",15,"CAT"
"8","36",5,"CAT"
"10","36",17,"CAT"
"11","36",10,"CAT"
"12","36",7,"CAT"
"13","36",2,"CAT"
"14","36",5,"CAT"
"15","36",5,"CAT"
"17","36",4,"CAT"
"18","36",2,"CAT"
"19","36",13,"CAT"
"20","36",8,"CAT"
"21","36",1,"CAT"
"22","36",8,"CAT"
"24","36",3,"CAT"
"26","36",2,"CAT"
"27","36",2,"CAT"
"29","36",2,"CAT"
"30","36",1,"CAT"
"31","36",1,"CAT"
"32","36",1,"CAT"
"33","36",2,"CAT"
"34","36",2,"CAT"
"35","36",1,"CAT"
"1","37",4,"CAT"
"2","37",4,"CAT"
"3","37",4,"CAT"
"4","37",89,"CAT"
"5","37",14,"CAT"
"6","37",6,"CAT"
"7","37",4,"CAT"
"8","37",2,"CAT"
"9","37",17,"CAT"
"10","37",4,"CAT"
"12","37",4,"CAT"
"13","37",1,"CAT"
"14","37",2,"CAT"
"16","37",2,"CAT"
"17","37",2,"CAT"
"20","37",26,"CAT"
"21","37",13,"CAT"
"22","37",11,"CAT"
"23","37",7,"CAT"
"24","37",12,"CAT"
"25","37",14,"CAT"
"27","37",1,"CAT"
"28","37",10,"CAT"
"29","37",9,"CAT"
"31","37",11,"CAT"
"32","37",1,"CAT"
"34","37",5,"CAT"
"35","37",4,"CAT"
"36","37",6,"CAT"
"1","38",20,"CAT"
"2","38",21,"CAT"
"3","38",3,"CAT"
"4","38",8,"CAT"
"5","38",9,"CAT"
"6","38",15,"CAT"
"7","38",12,"CAT"
"8","38",5,"CAT"
"9","38",1,"CAT"
"10","38",9,"CAT"
"11","38",5,"CAT"
"12","38",4,"CAT"
"13","38",5,"CAT"
"14","38",2,"CAT"
"15","38",13,"CAT"
"16","38",7,"CAT"
"17","38",6,"CAT"
"18","38",7,"CAT"
"19","38",3,"CAT"
"20","38",12,"CAT"
"21","38",3,"CAT"
"23","38",2,"CAT"
"25","38",2,"CAT"
"26","38",1,"CAT"
"28","38",1,"CAT"
"31","38",2,"CAT"
"35","38",1,"CAT"
"36","38",2,"CAT"
"37","38",1,"CAT"
"1","39",22,"CAT"
"2","39",10,"CAT"
"3","39",29,"CAT"
"4","39",10,"CAT"
"5","39",93,"CAT"
"6","39",49,"CAT"
"7","39",21,"CAT"
"8","39",1,"CAT"
"9","39",10,"CAT"
"10","39",11,"CAT"
"11","39",7,"CAT"
"12","39",2,"CAT"
"13","39",6,"CAT"
"14","39",7,"CAT"
"15","39",45,"CAT"
"16","39",3,"CAT"
"17","39",1,"CAT"
"18","39",1,"CAT"
"19","39",1,"CAT"
"20","39",6,"CAT"
"21","39",1,"CAT"
"22","39",1,"CAT"
"23","39",5,"CAT"
"24","39",6,"CAT"
"25","39",4,"CAT"
"26","39",2,"CAT"
"28","39",2,"CAT"
"29","39",2,"CAT"
"30","39",1,"CAT"
"34","39",7,"CAT"
"35","39",5,"CAT"
"1","40",50,"CAT"
"2","40",12,"CAT"
"3","40",27,"CAT"
"4","40",7,"CAT"
"5","40",12,"CAT"
"6","40",15,"CAT"
"7","40",1,"CAT"
"8","40",1,"CAT"
"10","40",2,"CAT"
"11","40",38,"CAT"
"12","40",5,"CAT"
"13","40",22,"CAT"
"15","40",6,"CAT"
"16","40",6,"CAT"
"17","40",5,"CAT"
"18","40",17,"CAT"
"19","40",3,"CAT"
"20","40",5,"CAT"
"22","40",2,"CAT"
"23","40",4,"CAT"
"24","40",50,"CAT"
"26","40",2,"CAT"
"28","40",2,"CAT"
"29","40",1,"CAT"
"31","40",1,"CAT"
"36","40",5,"CAT"
"37","40",1,"CAT"
"1","41",4,"CAT"
"3","41",2,"CAT"
"4","41",11,"CAT"
"5","41",6,"CAT"
"6","41",1,"CAT"
"7","41",3,"CAT"
"8","41",2,"CAT"
"9","41",1,"CAT"
"11","41",31,"CAT"
"12","41",2,"CAT"
"13","41",2,"CAT"
"14","41",3,"CAT"
"15","41",1,"CAT"
"20","41",1,"CAT"
"22","41",3,"CAT"
"25","41",1,"CAT"
"29","41",1,"CAT"
"32","41",1,"CAT"
"33","41",1,"CAT"
"35","41",3,"CAT"
"36","41",2,"CAT"
"37","41",1,"CAT"
"38","41",2,"CAT"
"39","41",1,"CAT"
"41","41",1,"CAT"
"1","42",1,"CAT"
"2","42",7,"CAT"
"3","42",4,"CAT"
"4","42",29,"CAT"
"5","42",12,"CAT"
"6","42",7,"CAT"
"7","42",1,"CAT"
"8","42",1,"CAT"
"12","42",4,"CAT"
"13","42",3,"CAT"
"16","42",9,"CAT"
"17","42",2,"CAT"
"18","42",1,"CAT"
"19","42",2,"CAT"
"20","42",5,"CAT"
"21","42",38,"CAT"
"22","42",2,"CAT"
"23","42",1,"CAT"
"28","42",9,"CAT"
"32","42",1,"CAT"
"33","42",3,"CAT"
"34","42",1,"CAT"
"37","42",6,"CAT"
"38","42",2,"CAT"
"40","42",14,"CAT"
"1","43",15,"CAT"
"2","43",6,"CAT"
"3","43",5,"CAT"
"4","43",19,"CAT"
"5","43",21,"CAT"
"6","43",3,"CAT"
"7","43",3,"CAT"
"8","43",10,"CAT"
"9","43",2,"CAT"
"10","43",4,"CAT"
"11","43",7,"CAT"
"12","43",1,"CAT"
"13","43",1,"CAT"
"15","43",5,"CAT"
"16","43",14,"CAT"
"17","43",3,"CAT"
"18","43",1,"CAT"
"19","43",1,"CAT"
"20","43",3,"CAT"
"21","43",1,"CAT"
"22","43",3,"CAT"
"23","43",2,"CAT"
"24","43",2,"CAT"
"25","43",2,"CAT"
"27","43",15,"CAT"
"28","43",2,"CAT"
"31","43",4,"CAT"
"33","43",1,"CAT"
"35","43",1,"CAT"
"36","43",1,"CAT"
"37","43",3,"CAT"
"41","43",2,"CAT"
"42","43",3,"CAT"
"1","44",33,"CAT"
"2","44",9,"CAT"
"3","44",22,"CAT"
"4","44",3,"CAT"
"5","44",3,"CAT"
"6","44",16,"CAT"
"7","44",4,"CAT"
"8","44",3,"CAT"
"10","44",9,"CAT"
"11","44",8,"CAT"
"12","44",2,"CAT"
"13","44",15,"CAT"
"14","44",1,"CAT"
"15","44",2,"CAT"
"16","44",1,"CAT"
"17","44",7,"CAT"
"18","44",12,"CAT"
"19","44",1,"CAT"
"20","44",1,"CAT"
"22","44",4,"CAT"
"24","44",79,"CAT"
"27","44",2,"CAT"
"29","44",1,"CAT"
"33","44",1,"CAT"
"37","44",1,"CAT"
"38","44",3,"CAT"
"42","44",22,"CAT"
"1","45",2,"CAT"
"2","45",213,"CAT"
"5","45",1,"CAT"
"10","45",2,"CAT"
"11","45",1,"CAT"
"32","45",1,"CAT"
"1","46",8,"CAT"
"2","46",3,"CAT"
"3","46",9,"CAT"
"4","46",3,"CAT"
"5","46",15,"CAT"
"6","46",4,"CAT"
"8","46",2,"CAT"
"9","46",4,"CAT"
"10","46",5,"CAT"
"11","46",4,"CAT"
"12","46",1,"CAT"
"13","46",1,"CAT"
"15","46",2,"CAT"
"16","46",3,"CAT"
"17","46",22,"CAT"
"18","46",3,"CAT"
"22","46",1,"CAT"
"23","46",26,"CAT"
"26","46",1,"CAT"
"28","46",1,"CAT"
"29","46",1,"CAT"
"31","46",1,"CAT"
"33","46",1,"CAT"
"35","46",5,"CAT"
"37","46",4,"CAT"
"39","46",3,"CAT"
"40","46",3,"CAT"
"44","46",4,"CAT"
"1","47",6,"CAT"
"2","47",16,"CAT"
"3","47",1,"CAT"
"4","47",2,"CAT"
"5","47",3,"CAT"
"6","47",111,"CAT"
"8","47",4,"CAT"
"9","47",1,"CAT"
"14","47",30,"CAT"
"15","47",3,"CAT"
"19","47",42,"CAT"
"21","47",1,"CAT"
"32","47",1,"CAT"
"45","47",1,"CAT"
"1","48",8,"CAT"
"2","48",6,"CAT"
"3","48",11,"CAT"
"4","48",10,"CAT"
"5","48",4,"CAT"
"6","48",6,"CAT"
"7","48",99,"CAT"
"8","48",10,"CAT"
"9","48",2,"CAT"
"10","48",1,"CAT"
"11","48",3,"CAT"
"12","48",2,"CAT"
"13","48",26,"CAT"
"14","48",2,"CAT"
"15","48",3,"CAT"
"16","48",1,"CAT"
"17","48",2,"CAT"
"19","48",2,"CAT"
"20","48",2,"CAT"
"21","48",7,"CAT"
"23","48",1,"CAT"
"24","48",1,"CAT"
"25","48",4,"CAT"
"26","48",40,"CAT"
"28","48",2,"CAT"
"31","48",1,"CAT"
"33","48",1,"CAT"
"36","48",1,"CAT"
"37","48",4,"CAT"
"41","48",1,"CAT"
"46","48",1,"CAT"
"1","49",7,"CAT"
"2","49",2,"CAT"
"3","49",72,"CAT"
"4","49",28,"CAT"
"5","49",55,"CAT"
"6","49",7,"CAT"
"7","49",3,"CAT"
"8","49",1,"CAT"
"11","49",1,"CAT"
"13","49",1,"CAT"
"19","49",30,"CAT"
"20","49",1,"CAT"
"21","49",2,"CAT"
"23","49",1,"CAT"
"24","49",1,"CAT"
"25","49",4,"CAT"
"29","49",17,"CAT"
"30","49",1,"CAT"
"35","49",2,"CAT"
"36","49",1,"CAT"
"38","49",3,"CAT"
"41","49",13,"CAT"
"48","49",2,"CAT"
"1","50",50,"CAT"
"2","50",1,"CAT"
"3","50",43,"CAT"
"4","50",5,"CAT"
"5","50",4,"CAT"
"6","50",13,"CAT"
"7","50",1,"CAT"
"8","50",9,"CAT"
"9","50",9,"CAT"
"10","50",8,"CAT"
"11","50",1,"CAT"
"13","50",3,"CAT"
"14","50",5,"CAT"
"15","50",1,"CAT"
"16","50",1,"CAT"
"17","50",2,"CAT"
"18","50",1,"CAT"
"19","50",19,"CAT"
"20","50",1,"CAT"
"22","50",1,"CAT"
"23","50",2,"CAT"
"26","50",7,"CAT"
"27","50",12,"CAT"
"29","50",1,"CAT"
"33","50",1,"CAT"
"35","50",2,"CAT"
"40","50",1,"CAT"
"41","50",2,"CAT"
"42","50",1,"CAT"
"1","51",4,"CAT"
"2","51",10,"CAT"
"3","51",4,"CAT"
"4","51",4,"CAT"
"5","51",3,"CAT"
"6","51",12,"CAT"
"7","51",6,"CAT"
"8","51",2,"CAT"
"9","51",2,"CAT"
"10","51",4,"CAT"
"11","51",1,"CAT"
"12","51",7,"CAT"
"13","51",2,"CAT"
"15","51",1,"CAT"
"16","51",14,"CAT"
"17","51",2,"CAT"
"18","51",2,"CAT"
"19","51",5,"CAT"
"20","51",12,"CAT"
"21","51",6,"CAT"
"22","51",1,"CAT"
"23","51",11,"CAT"
"24","51",2,"CAT"
"25","51",2,"CAT"
"26","51",2,"CAT"
"28","51",5,"CAT"
"29","51",1,"CAT"
"30","51",1,"CAT"
"31","51",1,"CAT"
"32","51",4,"CAT"
"33","51",1,"CAT"
"34","51",1,"CAT"
"36","51",3,"CAT"
"37","51",2,"CAT"
"38","51",3,"CAT"
"40","51",1,"CAT"
"42","51",2,"CAT"
"44","51",2,"CAT"
"46","51",1,"CAT"
"1","52",11,"CAT"
"2","52",10,"CAT"
"3","52",5,"CAT"
"4","52",2,"CAT"
"5","52",3,"CAT"
"6","52",7,"CAT"
"7","52",57,"CAT"
"8","52",14,"CAT"
"9","52",62,"CAT"
"10","52",2,"CAT"
"11","52",4,"CAT"
"12","52",2,"CAT"
"13","52",8,"CAT"
"14","52",2,"CAT"
"15","52",3,"CAT"
"16","52",1,"CAT"
"17","52",1,"CAT"
"18","52",6,"CAT"
"20","52",1,"CAT"
"23","52",1,"CAT"
"25","52",1,"CAT"
"26","52",1,"CAT"
"31","52",18,"CAT"
"32","52",1,"CAT"
"38","52",1,"CAT"
"46","52",2,"CAT"
"49","52",1,"CAT"
"1","53",9,"CAT"
"2","53",5,"CAT"
"3","53",5,"CAT"
"4","53",15,"CAT"
"5","53",11,"CAT"
"6","53",14,"CAT"
"7","53",5,"CAT"
"9","53",3,"CAT"
"10","53",1,"CAT"
"11","53",6,"CAT"
"12","53",2,"CAT"
"13","53",1,"CAT"
"14","53",1,"CAT"
"15","53",3,"CAT"
"16","53",9,"CAT"
"17","53",5,"CAT"
"20","53",26,"CAT"
"21","53",14,"CAT"
"22","53",10,"CAT"
"23","53",7,"CAT"
"25","53",9,"CAT"
"26","53",1,"CAT"
"28","53",6,"CAT"
"29","53",3,"CAT"
"30","53",2,"CAT"
"32","53",1,"CAT"
"33","53",2,"CAT"
"34","53",5,"CAT"
"35","53",2,"CAT"
"36","53",1,"CAT"
"38","53",3,"CAT"
"39","53",1,"CAT"
"51","53",2,"CAT"
"1","54",3,"CAT"
"2","54",12,"CAT"
"3","54",1,"CAT"
"4","54",4,"CAT"
"5","54",8,"CAT"
"6","54",21,"CAT"
"7","54",11,"CAT"
"8","54",16,"CAT"
"9","54",2,"CAT"
"11","54",1,"CAT"
"12","54",13,"CAT"
"13","54",4,"CAT"
"16","54",34,"CAT"
"17","54",4,"CAT"
"18","54",2,"CAT"
"21","54",1,"CAT"
"25","54",2,"CAT"
"29","54",1,"CAT"
"34","54",1,"CAT"
"39","54",1,"CAT"
"40","54",1,"CAT"
"46","54",1,"CAT"
"48","54",1,"CAT"
"1","55",3,"CAT"
"3","55",4,"CAT"
"4","55",8,"CAT"
"5","55",7,"CAT"
"6","55",1,"CAT"
"7","55",1,"CAT"
"9","55",29,"CAT"
"10","55",2,"CAT"
"15","55",5,"CAT"
"16","55",1,"CAT"
"17","55",4,"CAT"
"19","55",1,"CAT"
"20","55",15,"CAT"
"22","55",7,"CAT"
"23","55",2,"CAT"
"24","55",4,"CAT"
"25","55",3,"CAT"
"29","55",2,"CAT"
