"from","to","weight","language"
"1","1",11,"ENG"
"1","2",369,"ENG"
"2","2",2,"ENG"
"1","3",218,"ENG"
"2","3",36,"ENG"
"3","3",13,"ENG"
"1","4",3,"ENG"
"2","4",89,"ENG"
"3","4",72,"ENG"
"4","4",1,"ENG"
"1","5",651,"ENG"
"2","5",7,"ENG"
"3","5",32,"ENG"
"4","5",110,"ENG"
"5","5",3,"ENG"
"1","6",549,"ENG"
"2","6",19,"ENG"
"3","6",36,"ENG"
"4","6",149,"ENG"
"5","6",11,"ENG"
"6","6",8,"ENG"
"1","7",115,"ENG"
"2","7",11,"ENG"
"3","7",63,"ENG"
"4","7",24,"ENG"
"5","7",18,"ENG"
"6","7",17,"ENG"
"7","7",3,"ENG"
"1","8",208,"ENG"
"2","8",6,"ENG"
"3","8",19,"ENG"
"4","8",77,"ENG"
"5","8",6,"ENG"
"6","8",10,"ENG"
"7","8",8,"ENG"
"1","9",27,"ENG"
"2","9",15,"ENG"
"3","9",17,"ENG"
"4","9",40,"ENG"
"5","9",16,"ENG"
"6","9",14,"ENG"
"7","9",41,"ENG"
"8","9",6,"ENG"
"9","9",1,"ENG"
"1","10",225,"ENG"
"2","10",11,"ENG"
"3","10",21,"ENG"
"4","10",54,"ENG"
"5","10",5,"ENG"
"6","10",15,"ENG"
"7","10",7,"ENG"
"8","10",3,"ENG"
"9","10",3,"ENG"
"1","11",67,"ENG"
"2","11",29,"ENG"
"3","11",22,"ENG"
"4","11",97,"ENG"
"5","11",9,"ENG"
"6","11",10,"ENG"
"7","11",50,"ENG"
"8","11",4,"ENG"
"9","11",3,"ENG"
"10","11",7,"ENG"
"1","12",118,"ENG"
"2","12",12,"ENG"
"3","12",18,"ENG"
"4","12",161,"ENG"
"5","12",50,"ENG"
"6","12",5,"ENG"
"7","12",4,"ENG"
"8","12",19,"ENG"
"9","12",4,"ENG"
"10","12",3,"ENG"
"11","12",8,"ENG"
"12","12",5,"ENG"
"1","13",83,"ENG"
"2","13",6,"ENG"
"3","13",4,"ENG"
"4","13",5,"ENG"
"5","13",1,"ENG"
"6","13",22,"ENG"
"7","13",20,"ENG"
"8","13",12,"ENG"
"9","13",4,"ENG"
"10","13",10,"ENG"
"11","13",6,"ENG"
"12","13",17,"ENG"
"1","14",221,"ENG"
"2","14",3,"ENG"
"3","14",18,"ENG"
"4","14",52,"ENG"
"5","14",6,"ENG"
"6","14",5,"ENG"
"7","14",13,"ENG"
"8","14",2,"ENG"
"9","14",4,"ENG"
"10","14",5,"ENG"
"11","14",4,"ENG"
"12","14",2,"ENG"
"13","14",9,"ENG"
"14","14",1,"ENG"
"1","15",126,"ENG"
"2","15",7,"ENG"
"3","15",17,"ENG"
"4","15",73,"ENG"
"5","15",3,"ENG"
"6","15",4,"ENG"
"7","15",9,"ENG"
"8","15",2,"ENG"
"9","15",4,"ENG"
"10","15",2,"ENG"
"11","15",5,"ENG"
"12","15",3,"ENG"
"13","15",20,"ENG"
"14","15",5,"ENG"
"1","16",5,"ENG"
"2","16",23,"ENG"
"3","16",62,"ENG"
"4","16",9,"ENG"
"5","16",7,"ENG"
"6","16",11,"ENG"
"7","16",36,"ENG"
"8","16",6,"ENG"
"9","16",105,"ENG"
"10","16",9,"ENG"
"11","16",74,"ENG"
"12","16",21,"ENG"
"13","16",68,"ENG"
"14","16",3,"ENG"
"15","16",11,"ENG"
"16","16",2,"ENG"
"1","17",32,"ENG"
"2","17",10,"ENG"
"3","17",12,"ENG"
"4","17",50,"ENG"
"5","17",3,"ENG"
"6","17",23,"ENG"
"7","17",33,"ENG"
"8","17",3,"ENG"
"10","17",4,"ENG"
"12","17",5,"ENG"
"13","17",5,"ENG"
"14","17",3,"ENG"
"15","17",1,"ENG"
"16","17",63,"ENG"
"17","17",1,"ENG"
"1","18",19,"ENG"
"2","18",4,"ENG"
"3","18",17,"ENG"
"4","18",14,"ENG"
"5","18",1,"ENG"
"6","18",15,"ENG"
"7","18",17,"ENG"
"8","18",1,"ENG"
"9","18",2,"ENG"
"10","18",6,"ENG"
"12","18",3,"ENG"
"13","18",2,"ENG"
"14","18",5,"ENG"
"15","18",1,"ENG"
"1","19",22,"ENG"
"2","19",176,"ENG"
"3","19",9,"ENG"
"4","19",34,"ENG"
"5","19",1,"ENG"
"6","19",15,"ENG"
"7","19",2,"ENG"
"8","19",5,"ENG"
"9","19",1,"ENG"
"10","19",6,"ENG"
"12","19",3,"ENG"
"14","19",4,"ENG"
"15","19",4,"ENG"
"16","19",1,"ENG"
"1","20",126,"ENG"
"2","20",4,"ENG"
"3","20",15,"ENG"
"4","20",36,"ENG"
"5","20",5,"ENG"
"6","20",3,"ENG"
"7","20",5,"ENG"
"9","20",5,"ENG"
"10","20",1,"ENG"
"13","20",1,"ENG"
"14","20",2,"ENG"
"15","20",1,"ENG"
"16","20",7,"ENG"
"17","20",3,"ENG"
"1","21",20,"ENG"
"2","21",86,"ENG"
"3","21",9,"ENG"
"4","21",34,"ENG"
"5","21",2,"ENG"
"6","21",3,"ENG"
"7","21",9,"ENG"
"8","21",1,"ENG"
"9","21",1,"ENG"
"10","21",3,"ENG"
"11","21",2,"ENG"
"13","21",4,"ENG"
"15","21",1,"ENG"
"16","21",4,"ENG"
"20","21",1,"ENG"
"1","22",111,"ENG"
"2","22",3,"ENG"
"3","22",11,"ENG"
"4","22",43,"ENG"
"6","22",3,"ENG"
"7","22",6,"ENG"
"8","22",4,"ENG"
"9","22",3,"ENG"
"10","22",4,"ENG"
"11","22",7,"ENG"
"12","22",2,"ENG"
"13","22",2,"ENG"
"14","22",2,"ENG"
"15","22",2,"ENG"
"16","22",1,"ENG"
"17","22",8,"ENG"
"19","22",4,"ENG"
"1","23",16,"ENG"
"2","23",6,"ENG"
"3","23",14,"ENG"
"4","23",27,"ENG"
"5","23",2,"ENG"
"6","23",4,"ENG"
"7","23",14,"ENG"
"8","23",2,"ENG"
"11","23",3,"ENG"
"12","23",7,"ENG"
"13","23",3,"ENG"
"14","23",1,"ENG"
"15","23",2,"ENG"
"16","23",17,"ENG"
"1","24",58,"ENG"
"2","24",5,"ENG"
"3","24",11,"ENG"
"4","24",8,"ENG"
"5","24",2,"ENG"
"6","24",20,"ENG"
"7","24",31,"ENG"
"8","24",1,"ENG"
"9","24",1,"ENG"
"10","24",8,"ENG"
"11","24",2,"ENG"
"13","24",1,"ENG"
"14","24",4,"ENG"
"15","24",2,"ENG"
"16","24",16,"ENG"
"17","24",3,"ENG"
"18","24",1,"ENG"
"19","24",3,"ENG"
"21","24",1,"ENG"
"22","24",1,"ENG"
"23","24",6,"ENG"
"1","25",5,"ENG"
"2","25",2,"ENG"
"3","25",32,"ENG"
"4","25",1,"ENG"
"5","25",1,"ENG"
"6","25",3,"ENG"
"7","25",37,"ENG"
"9","25",41,"ENG"
"11","25",17,"ENG"
"12","25",18,"ENG"
"13","25",26,"ENG"
"14","25",1,"ENG"
"15","25",1,"ENG"
"16","25",1,"ENG"
"17","25",46,"ENG"
"19","25",2,"ENG"
"20","25",1,"ENG"
"23","25",8,"ENG"
"24","25",53,"ENG"
"1","26",1,"ENG"
"2","26",15,"ENG"
"3","26",11,"ENG"
"4","26",1,"ENG"
"5","26",28,"ENG"
"6","26",17,"ENG"
"7","26",2,"ENG"
"8","26",15,"ENG"
"9","26",3,"ENG"
"10","26",9,"ENG"
"11","26",25,"ENG"
"12","26",21,"ENG"
"13","26",1,"ENG"
"14","26",8,"ENG"
"15","26",12,"ENG"
"17","26",6,"ENG"
"18","26",3,"ENG"
"19","26",9,"ENG"
"20","26",3,"ENG"
"21","26",3,"ENG"
"22","26",1,"ENG"
"23","26",4,"ENG"
"1","27",1,"ENG"
"2","27",15,"ENG"
"3","27",20,"ENG"
"4","27",2,"ENG"
"5","27",41,"ENG"
"6","27",25,"ENG"
"7","27",7,"ENG"
"8","27",14,"ENG"
"9","27",2,"ENG"
"10","27",8,"ENG"
"11","27",30,"ENG"
"12","27",4,"ENG"
"13","27",19,"ENG"
"14","27",20,"ENG"
"15","27",6,"ENG"
"17","27",7,"ENG"
"18","27",1,"ENG"
"19","27",1,"ENG"
"20","27",6,"ENG"
"22","27",4,"ENG"
"23","27",5,"ENG"
"24","27",3,"ENG"
"1","28",7,"ENG"
"2","28",4,"ENG"
"3","28",12,"ENG"
"4","28",5,"ENG"
"5","28",2,"ENG"
"6","28",1,"ENG"
"7","28",21,"ENG"
"8","28",2,"ENG"
"10","28",2,"ENG"
"13","28",2,"ENG"
"15","28",1,"ENG"
"16","28",16,"ENG"
"18","28",1,"ENG"
"19","28",111,"ENG"
"21","28",20,"ENG"
"24","28",1,"ENG"
"25","28",5,"ENG"
"27","28",2,"ENG"
"1","29",10,"ENG"
"2","29",15,"ENG"
"3","29",11,"ENG"
"4","29",7,"ENG"
"5","29",1,"ENG"
"6","29",2,"ENG"
"7","29",4,"ENG"
"8","29",5,"ENG"
"9","29",22,"ENG"
"10","29",5,"ENG"
"11","29",41,"ENG"
"12","29",2,"ENG"
"13","29",13,"ENG"
"14","29",1,"ENG"
"15","29",2,"ENG"
"16","29",1,"ENG"
"17","29",21,"ENG"
"18","29",24,"ENG"
"19","29",25,"ENG"
"20","29",3,"ENG"
"21","29",15,"ENG"
"22","29",2,"ENG"
"23","29",14,"ENG"
"25","29",1,"ENG"
"26","29",8,"ENG"
"27","29",1,"ENG"
"28","29",21,"ENG"
"2","30",27,"ENG"
"3","30",24,"ENG"
"4","30",1,"ENG"
"5","30",39,"ENG"
"6","30",22,"ENG"
"7","30",3,"ENG"
"8","30",16,"ENG"
"10","30",15,"ENG"
"11","30",3,"ENG"
"12","30",6,"ENG"
"13","30",2,"ENG"
"14","30",6,"ENG"
"15","30",14,"ENG"
"17","30",4,"ENG"
"19","30",2,"ENG"
"20","30",10,"ENG"
"22","30",8,"ENG"
"23","30",2,"ENG"
"24","30",5,"ENG"
"29","30",1,"ENG"
"1","31",5,"ENG"
"2","31",3,"ENG"
"3","31",64,"ENG"
"4","31",1,"ENG"
"5","31",1,"ENG"
"6","31",1,"ENG"
"7","31",19,"ENG"
"9","31",1,"ENG"
"11","31",1,"ENG"
"12","31",18,"ENG"
"13","31",41,"ENG"
"16","31",1,"ENG"
"17","31",14,"ENG"
"21","31",10,"ENG"
"24","31",11,"ENG"
"27","31",2,"ENG"
"28","31",9,"ENG"
"1","32",49,"ENG"
"2","32",7,"ENG"
"3","32",11,"ENG"
"4","32",1,"ENG"
"5","32",57,"ENG"
"6","32",16,"ENG"
"7","32",18,"ENG"
"8","32",7,"ENG"
"9","32",1,"ENG"
"10","32",1,"ENG"
"11","32",3,"ENG"
"13","32",2,"ENG"
"14","32",17,"ENG"
"15","32",2,"ENG"
"16","32",5,"ENG"
"17","32",1,"ENG"
"18","32",6,"ENG"
"20","32",2,"ENG"
"21","32",2,"ENG"
"22","32",2,"ENG"
"23","32",2,"ENG"
"24","32",1,"ENG"
"25","32",6,"ENG"
"26","32",2,"ENG"
"27","32",5,"ENG"
"28","32",2,"ENG"
"29","32",1,"ENG"
"30","32",3,"ENG"
"31","32",7,"ENG"
"1","33",47,"ENG"
"2","33",4,"ENG"
"3","33",2,"ENG"
"4","33",32,"ENG"
"5","33",2,"ENG"
"6","33",4,"ENG"
"7","33",7,"ENG"
"9","33",3,"ENG"
"11","33",2,"ENG"
"13","33",5,"ENG"
"14","33",1,"ENG"
"16","33",1,"ENG"
"22","33",1,"ENG"
"24","33",2,"ENG"
"25","33",10,"ENG"
"26","33",6,"ENG"
"27","33",3,"ENG"
"29","33",1,"ENG"
"30","33",9,"ENG"
"32","33",16,"ENG"
"1","34",4,"ENG"
"2","34",1,"ENG"
"3","34",27,"ENG"
"4","34",1,"ENG"
"6","34",2,"ENG"
"7","34",32,"ENG"
"9","34",2,"ENG"
"11","34",1,"ENG"
"12","34",24,"ENG"
"13","34",20,"ENG"
"14","34",1,"ENG"
"18","34",34,"ENG"
"21","34",33,"ENG"
"22","34",1,"ENG"
"23","34",1,"ENG"
"24","34",5,"ENG"
"27","34",1,"ENG"
"28","34",10,"ENG"
"32","34",5,"ENG"
"1","35",1,"ENG"
"2","35",28,"ENG"
"3","35",18,"ENG"
"5","35",19,"ENG"
"6","35",23,"ENG"
"7","35",10,"ENG"
"8","35",11,"ENG"
"9","35",1,"ENG"
"10","35",17,"ENG"
"11","35",3,"ENG"
"12","35",2,"ENG"
"13","35",3,"ENG"
"14","35",5,"ENG"
"15","35",10,"ENG"
"19","35",2,"ENG"
"20","35",6,"ENG"
"21","35",4,"ENG"
"22","35",1,"ENG"
"23","35",1,"ENG"
"24","35",1,"ENG"
"33","35",2,"ENG"
"1","36",3,"ENG"
"2","36",13,"ENG"
"3","36",17,"ENG"
"4","36",5,"ENG"
"5","36",3,"ENG"
"6","36",1,"ENG"
"7","36",17,"ENG"
"8","36",7,"ENG"
"10","36",2,"ENG"
"11","36",1,"ENG"
"12","36",11,"ENG"
"13","36",7,"ENG"
"14","36",1,"ENG"
"15","36",6,"ENG"
"16","36",1,"ENG"
"18","36",30,"ENG"
"19","36",2,"ENG"
"21","36",17,"ENG"
"23","36",1,"ENG"
"24","36",1,"ENG"
"27","36",1,"ENG"
"28","36",12,"ENG"
"32","36",6,"ENG"
"33","36",2,"ENG"
"36","36",1,"ENG"
"1","37",2,"ENG"
"2","37",1,"ENG"
"3","37",26,"ENG"
"4","37",1,"ENG"
"5","37",1,"ENG"
"6","37",2,"ENG"
"7","37",23,"ENG"
"10","37",1,"ENG"
"12","37",14,"ENG"
"13","37",23,"ENG"
"17","37",1,"ENG"
"18","37",29,"ENG"
"19","37",1,"ENG"
"20","37",1,"ENG"
"21","37",13,"ENG"
"24","37",17,"ENG"
"27","37",1,"ENG"
"28","37",10,"ENG"
"32","37",4,"ENG"
"33","37",6,"ENG"
"1","38",6,"ENG"
"4","38",6,"ENG"
"5","38",1,"ENG"
"6","38",1,"ENG"
"7","38",2,"ENG"
"8","38",1,"ENG"
"9","38",1,"ENG"
"10","38",1,"ENG"
"12","38",4,"ENG"
"14","38",1,"ENG"
"19","38",10,"ENG"
"20","38",1,"ENG"
"21","38",16,"ENG"
"26","38",2,"ENG"
"30","38",1,"ENG"
"32","38",1,"ENG"
"34","38",2,"ENG"
"35","38",1,"ENG"
"37","38",1,"ENG"
"1","39",5,"ENG"
"2","39",3,"ENG"
"3","39",3,"ENG"
"4","39",7,"ENG"
"5","39",6,"ENG"
"6","39",2,"ENG"
"7","39",1,"ENG"
"9","39",6,"ENG"
"10","39",2,"ENG"
"11","39",25,"ENG"
"13","39",5,"ENG"
"15","39",1,"ENG"
"16","39",2,"ENG"
"17","39",20,"ENG"
"18","39",19,"ENG"
"20","39",1,"ENG"
"21","39",16,"ENG"
"22","39",4,"ENG"
"23","39",12,"ENG"
"24","39",3,"ENG"
"25","39",3,"ENG"
"28","39",7,"ENG"
"31","39",2,"ENG"
"36","39",1,"ENG"
"37","39",1,"ENG"
"39","39",1,"ENG"
"1","40",9,"ENG"
"2","40",3,"ENG"
"3","40",3,"ENG"
"4","40",8,"ENG"
"6","40",13,"ENG"
"8","40",2,"ENG"
"9","40",4,"ENG"
"10","40",2,"ENG"
"14","40",3,"ENG"
"15","40",1,"ENG"
"16","40",1,"ENG"
"20","40",1,"ENG"
"21","40",91,"ENG"
"22","40",3,"ENG"
"23","40",93,"ENG"
"26","40",2,"ENG"
"29","40",11,"ENG"
"32","40",1,"ENG"
"37","40",1,"ENG"
"38","40",6,"ENG"
"1","41",14,"ENG"
"2","41",6,"ENG"
"3","41",14,"ENG"
"4","41",7,"ENG"
"5","41",1,"ENG"
"6","41",9,"ENG"
"7","41",4,"ENG"
"9","41",2,"ENG"
"10","41",3,"ENG"
"12","41",2,"ENG"
"13","41",3,"ENG"
"14","41",3,"ENG"
"16","41",1,"ENG"
"20","41",2,"ENG"
"23","41",1,"ENG"
"24","41",2,"ENG"
"25","41",1,"ENG"
"29","41",6,"ENG"
"31","41",2,"ENG"
"32","41",1,"ENG"
"34","41",10,"ENG"
"35","41",2,"ENG"
"36","41",5,"ENG"
"37","41",27,"ENG"
"39","41",13,"ENG"
"1","42",38,"ENG"
"2","42",11,"ENG"
"3","42",9,"ENG"
"4","42",58,"ENG"
"5","42",14,"ENG"
"6","42",12,"ENG"
"7","42",2,"ENG"
"8","42",6,"ENG"
"9","42",3,"ENG"
"10","42",1,"ENG"
"11","42",1,"ENG"
"14","42",2,"ENG"
"15","42",1,"ENG"
"17","42",1,"ENG"
"19","42",1,"ENG"
"20","42",2,"ENG"
"23","42",1,"ENG"
"24","42",1,"ENG"
"27","42",2,"ENG"
"30","42",3,"ENG"
"32","42",1,"ENG"
"35","42",1,"ENG"
"41","42",1,"ENG"
"1","43",24,"ENG"
"2","43",10,"ENG"
"3","43",17,"ENG"
"4","43",3,"ENG"
"5","43",36,"ENG"
"6","43",17,"ENG"
"7","43",6,"ENG"
"8","43",6,"ENG"
"9","43",5,"ENG"
"10","43",7,"ENG"
"11","43",1,"ENG"
"12","43",7,"ENG"
"13","43",1,"ENG"
"14","43",3,"ENG"
"15","43",16,"ENG"
"16","43",1,"ENG"
"17","43",1,"ENG"
"18","43",10,"ENG"
"19","43",1,"ENG"
"20","43",5,"ENG"
"21","43",15,"ENG"
"22","43",2,"ENG"
"24","43",1,"ENG"
"28","43",4,"ENG"
"29","43",1,"ENG"
"30","43",1,"ENG"
"31","43",1,"ENG"
"32","43",1,"ENG"
"34","43",3,"ENG"
"36","43",1,"ENG"
"37","43",1,"ENG"
"39","43",21,"ENG"
"41","43",10,"ENG"
"42","43",2,"ENG"
"43","43",1,"ENG"
"1","44",6,"ENG"
"2","44",12,"ENG"
"3","44",22,"ENG"
"4","44",10,"ENG"
"5","44",8,"ENG"
"6","44",5,"ENG"
"7","44",1,"ENG"
"8","44",8,"ENG"
"9","44",2,"ENG"
"10","44",3,"ENG"
"11","44",3,"ENG"
"12","44",5,"ENG"
"13","44",3,"ENG"
"14","44",1,"ENG"
"15","44",5,"ENG"
"16","44",1,"ENG"
"17","44",1,"ENG"
"18","44",6,"ENG"
"19","44",7,"ENG"
"20","44",2,"ENG"
"22","44",2,"ENG"
"23","44",1,"ENG"
"30","44",1,"ENG"
"32","44",1,"ENG"
"33","44",1,"ENG"
"40","44",3,"ENG"
"41","44",1,"ENG"
"43","44",6,"ENG"
"1","45",11,"ENG"
"2","45",4,"ENG"
"3","45",1,"ENG"
"4","45",12,"ENG"
"5","45",4,"ENG"
"6","45",2,"ENG"
"7","45",2,"ENG"
"8","45",2,"ENG"
"9","45",1,"ENG"
"10","45",6,"ENG"
"11","45",1,"ENG"
"12","45",2,"ENG"
"14","45",1,"ENG"
"15","45",6,"ENG"
"16","45",2,"ENG"
"18","45",2,"ENG"
"19","45",1,"ENG"
"20","45",1,"ENG"
"21","45",2,"ENG"
"22","45",2,"ENG"
"26","45",4,"ENG"
"28","45",1,"ENG"
"29","45",4,"ENG"
"30","45",1,"ENG"
"36","45",1,"ENG"
"39","45",1,"ENG"
"41","45",2,"ENG"
"42","45",2,"ENG"
"44","45",7,"ENG"
"1","46",8,"ENG"
"2","46",16,"ENG"
"3","46",4,"ENG"
"4","46",12,"ENG"
"5","46",3,"ENG"
"7","46",5,"ENG"
"8","46",2,"ENG"
"9","46",3,"ENG"
"10","46",1,"ENG"
"12","46",1,"ENG"
"13","46",4,"ENG"
"16","46",8,"ENG"
"21","46",5,"ENG"
"23","46",3,"ENG"
"24","46",2,"ENG"
"25","46",13,"ENG"
"26","46",3,"ENG"
"29","46",6,"ENG"
"30","46",1,"ENG"
"31","46",13,"ENG"
"32","46",2,"ENG"
"34","46",4,"ENG"
"35","46",3,"ENG"
"36","46",2,"ENG"
"37","46",8,"ENG"
"38","46",2,"ENG"
"39","46",7,"ENG"
"40","46",27,"ENG"
"43","46",1,"ENG"
"44","46",1,"ENG"
"1","47",51,"ENG"
"2","47",8,"ENG"
"3","47",2,"ENG"
"4","47",6,"ENG"
"5","47",1,"ENG"
"6","47",2,"ENG"
"7","47",3,"ENG"
"8","47",2,"ENG"
"11","47",3,"ENG"
"12","47",1,"ENG"
"16","47",6,"ENG"
"17","47",3,"ENG"
"18","47",2,"ENG"
"19","47",1,"ENG"
"20","47",3,"ENG"
"21","47",1,"ENG"
"22","47",1,"ENG"
"24","47",5,"ENG"
"26","47",3,"ENG"
"27","47",5,"ENG"
"30","47",7,"ENG"
"32","47",3,"ENG"
"35","47",3,"ENG"
"36","47",2,"ENG"
"38","47",2,"ENG"
"39","47",1,"ENG"
"40","47",1,"ENG"
"41","47",1,"ENG"
"42","47",1,"ENG"
"44","47",4,"ENG"
"46","47",1,"ENG"
"47","47",1,"ENG"
"1","48",5,"ENG"
"2","48",25,"ENG"
"3","48",14,"ENG"
"4","48",2,"ENG"
"5","48",14,"ENG"
"6","48",5,"ENG"
"7","48",9,"ENG"
"8","48",14,"ENG"
"9","48",1,"ENG"
"10","48",6,"ENG"
"11","48",1,"ENG"
"12","48",2,"ENG"
"13","48",4,"ENG"
"14","48",1,"ENG"
"15","48",17,"ENG"
"16","48",2,"ENG"
"17","48",1,"ENG"
"20","48",6,"ENG"
"22","48",3,"ENG"
"28","48",1,"ENG"
"32","48",2,"ENG"
"33","48",4,"ENG"
"40","48",2,"ENG"
"42","48",4,"ENG"
"45","48",2,"ENG"
"46","48",1,"ENG"
"47","48",2,"ENG"
"1","49",11,"ENG"
"2","49",15,"ENG"
"3","49",10,"ENG"
"4","49",6,"ENG"
"5","49",64,"ENG"
"6","49",10,"ENG"
"7","49",4,"ENG"
"8","49",8,"ENG"
"9","49",2,"ENG"
"10","49",6,"ENG"
"11","49",6,"ENG"
"14","49",4,"ENG"
"15","49",3,"ENG"
"16","49",2,"ENG"
"17","49",4,"ENG"
"19","49",4,"ENG"
"22","49",1,"ENG"
"23","49",1,"ENG"
"26","49",1,"ENG"
"27","49",2,"ENG"
"29","49",1,"ENG"
"30","49",2,"ENG"
"31","49",1,"ENG"
"32","49",1,"ENG"
"33","49",3,"ENG"
"34","49",1,"ENG"
"36","49",1,"ENG"
"37","49",1,"ENG"
"38","49",1,"ENG"
"42","49",1,"ENG"
"45","49",2,"ENG"
"46","49",1,"ENG"
"47","49",1,"ENG"
"1","50",19,"ENG"
"2","50",27,"ENG"
"3","50",13,"ENG"
"4","50",11,"ENG"
"5","50",6,"ENG"
"6","50",17,"ENG"
"7","50",1,"ENG"
"8","50",5,"ENG"
"9","50",1,"ENG"
"10","50",13,"ENG"
"11","50",5,"ENG"
"12","50",3,"ENG"
"13","50",1,"ENG"
"14","50",4,"ENG"
"15","50",10,"ENG"
"16","50",2,"ENG"
"17","50",3,"ENG"
"18","50",2,"ENG"
"19","50",2,"ENG"
"20","50",4,"ENG"
"21","50",1,"ENG"
"22","50",2,"ENG"
"23","50",2,"ENG"
"26","50",3,"ENG"
"30","50",4,"ENG"
"31","50",1,"ENG"
"32","50",2,"ENG"
"33","50",1,"ENG"
"35","50",3,"ENG"
"36","50",1,"ENG"
"40","50",1,"ENG"
"41","50",1,"ENG"
"42","50",1,"ENG"
"44","50",1,"ENG"
"47","50",3,"ENG"
"48","50",2,"ENG"
"1","51",2,"ENG"
"2","51",3,"ENG"
"3","51",10,"ENG"
"4","51",5,"ENG"
"6","51",3,"ENG"
"7","51",1,"ENG"
"8","51",1,"ENG"
"9","51",1,"ENG"
"10","51",2,"ENG"
"11","51",16,"ENG"
"13","51",8,"ENG"
"14","51",2,"ENG"
"15","51",2,"ENG"
"16","51",7,"ENG"
"17","51",7,"ENG"
"18","51",17,"ENG"
"19","51",5,"ENG"
"20","51",1,"ENG"
"21","51",10,"ENG"
"22","51",1,"ENG"
"23","51",8,"ENG"
"24","51",5,"ENG"
"25","51",2,"ENG"
"27","51",2,"ENG"
"28","51",8,"ENG"
"29","51",2,"ENG"
"31","51",5,"ENG"
"34","51",3,"ENG"
"35","51",1,"ENG"
"36","51",3,"ENG"
"37","51",2,"ENG"
"39","51",1,"ENG"
"40","51",3,"ENG"
"41","51",6,"ENG"
"46","51",1,"ENG"
"49","51",1,"ENG"
"50","51",1,"ENG"
"1","52",3,"ENG"
"2","52",10,"ENG"
"3","52",16,"ENG"
"4","52",8,"ENG"
"5","52",55,"ENG"
"6","52",11,"ENG"
"7","52",8,"ENG"
"8","52",7,"ENG"
"9","52",8,"ENG"
"10","52",4,"ENG"
"11","52",16,"ENG"
"12","52",2,"ENG"
"13","52",4,"ENG"
"14","52",6,"ENG"
"15","52",8,"ENG"
"16","52",1,"ENG"
"17","52",5,"ENG"
"18","52",1,"ENG"
"19","52",4,"ENG"
"20","52",3,"ENG"
"22","52",1,"ENG"
"24","52",2,"ENG"
"25","52",2,"ENG"
"27","52",3,"ENG"
"28","52",1,"ENG"
"29","52",1,"ENG"
"30","52",1,"ENG"
"35","52",1,"ENG"
"40","52",2,"ENG"
"42","52",3,"ENG"
"44","52",2,"ENG"
"45","52",2,"ENG"
"47","52",1,"ENG"
"48","52",1,"ENG"
"50","52",1,"ENG"
"1","53",3,"ENG"
"2","53",1,"ENG"
"3","53",18,"ENG"
"6","53",1,"ENG"
"7","53",19,"ENG"
"9","53",11,"ENG"
"11","53",11,"ENG"
"12","53",7,"ENG"
"13","53",18,"ENG"
"15","53",1,"ENG"
"17","53",21,"ENG"
"19","53",1,"ENG"
"20","53",1,"ENG"
"23","53",9,"ENG"
"24","53",28,"ENG"
"26","53",1,"ENG"
"32","53",1,"ENG"
"33","53",4,"ENG"
"42","53",1,"ENG"
"44","53",1,"ENG"
"46","53",9,"ENG"
"48","53",2,"ENG"
"49","53",1,"ENG"
"51","53",1,"ENG"
"1","54",47,"ENG"
"2","54",14,"ENG"
"3","54",11,"ENG"
"4","54",10,"ENG"
"5","54",20,"ENG"
"6","54",9,"ENG"
"7","54",12,"ENG"
"8","54",6,"ENG"
"9","54",1,"ENG"
"10","54",3,"ENG"
"11","54",7,"ENG"
"12","54",4,"ENG"
"13","54",2,"ENG"
"14","54",1,"ENG"
"15","54",3,"ENG"
"16","54",4,"ENG"
"17","54",3,"ENG"
"21","54",1,"ENG"
"23","54",2,"ENG"
"25","54",3,"ENG"
"27","54",15,"ENG"
"28","54",1,"ENG"
"30","54",2,"ENG"
"31","54",5,"ENG"
"32","54",4,"ENG"
"33","54",1,"ENG"
"34","54",3,"ENG"
"37","54",2,"ENG"
"44","54",3,"ENG"
"45","54",1,"ENG"
"46","54",1,"ENG"
"48","54",1,"ENG"
"52","54",4,"ENG"
"1","55",1,"ENG"
"2","55",11,"ENG"
"3","55",11,"ENG"
"5","55",25,"ENG"
"6","55",9,"ENG"
"7","55",5,"ENG"
"8","55",3,"ENG"
"9","55",1,"ENG"
"10","55",9,"ENG"
"11","55",1,"ENG"
"12","55",3,"ENG"
"13","55",1,"ENG"
"14","55",8,"ENG"
"15","55",2,"ENG"
"20","55",7,"ENG"
"22","55",2,"ENG"
"23","55",1,"ENG"
"33","55",3,"ENG"
"42","55",1,"ENG"
"47","55",1,"ENG"
"49","55",2,"ENG"
"50","55",1,"ENG"
"2","56",183,"ENG"
"3","56",2,"ENG"
"4","56",1,"ENG"
"5","56",1,"ENG"
"7","56",1,"ENG"
"13","56",2,"ENG"
"20","56",1,"ENG"
"21","56",1,"ENG"
"1","57",2,"ENG"
"2","57",1,"ENG"
"3","57",9,"ENG"
"6","57",1,"ENG"
"7","57",8,"ENG"
"8","57",1,"ENG"
"14","57",1,"ENG"
"16","57",6,"ENG"
"19","57",28,"ENG"
"21","57",3,"ENG"
"24","57",2,"ENG"
"25","57",2,"ENG"
"27","57",2,"ENG"
"31","57",10,"ENG"
"34","57",15,"ENG"
"36","57",32,"ENG"
"37","57",12,"ENG"
"38","57",12,"ENG"
"39","57",3,"ENG"
"42","57",1,"ENG"
