"wordID","word","frequency","language"
213,"tullut",22,"FIN"
214,"yhteydessä",22,"FIN"
215,"15",21,"FIN"
216,"8",21,"FIN"
217,"9",21,"FIN"
218,"ihmiset",21,"FIN"
219,"käytännössä",21,"FIN"
220,"kolmen",21,"FIN"
221,"mahdollista",21,"FIN"
222,"me",21,"FIN"
223,"mistä",21,"FIN"
224,"pois",21,"FIN"
225,"sunnuntaina",21,"FIN"
226,"tehty",21,"FIN"
227,"teki",21,"FIN"
228,"toteaa",21,"FIN"
229,"uusi",21,"FIN"
230,"uutta",21,"FIN"
231,"vasta",21,"FIN"
232,"euron",20,"FIN"
233,"hallituksen",20,"FIN"
234,"ihan",20,"FIN"
235,"kaudella",20,"FIN"
236,"kaupunki",20,"FIN"
237,"kirkon",20,"FIN"
238,"maksaa",20,"FIN"
239,"meillä",20,"FIN"
240,"mies",20,"FIN"
241,"miljoonaa",20,"FIN"
242,"nainen",20,"FIN"
243,"näyttää",20,"FIN"
244,"oman",20,"FIN"
245,"ottaa",20,"FIN"
246,"saada",20,"FIN"
247,"suomeen",20,"FIN"
248,"taas",20,"FIN"
249,"tänä",20,"FIN"
250,"tässä",20,"FIN"
251,"uusia",20,"FIN"
252,"vuodessa",20,"FIN"
253,"11",19,"FIN"
254,"16",19,"FIN"
255,"alussa",19,"FIN"
256,"ehkä",19,"FIN"
257,"eniten",19,"FIN"
258,"ensimmäisen",19,"FIN"
259,"erittäin",19,"FIN"
260,"hallitus",19,"FIN"
261,"jatkaa",19,"FIN"
262,"kerran",19,"FIN"
263,"keskiviikkona",19,"FIN"
264,"kunta",19,"FIN"
265,"laitilan",19,"FIN"
266,"miesten",19,"FIN"
267,"muita",19,"FIN"
268,"nämä",19,"FIN"
269,"niiden",19,"FIN"
270,"otti",19,"FIN"
271,"päivän",19,"FIN"
272,"pitkään",19,"FIN"
273,"saakka",19,"FIN"
274,"suoraan",19,"FIN"
275,"ukrainaan",19,"FIN"
276,"yhden",19,"FIN"
277,"yhteensä",19,"FIN"
278,"23",18,"FIN"
279,"etelä",18,"FIN"
280,"hetkellä",18,"FIN"
281,"ihmisten",18,"FIN"
282,"jälleen",18,"FIN"
283,"joista",18,"FIN"
284,"jotta",18,"FIN"
285,"kyllä",18,"FIN"
286,"lasten",18,"FIN"
287,"maanantaina",18,"FIN"
288,"meni",18,"FIN"
289,"mennessä",18,"FIN"
290,"minuuttia",18,"FIN"
291,"moni",18,"FIN"
292,"paremmin",18,"FIN"
293,"samalla",18,"FIN"
294,"suuri",18,"FIN"
295,"tasolla",18,"FIN"
296,"tehdään",18,"FIN"
297,"tekee",18,"FIN"
298,"voitti",18,"FIN"
299,"60",17,"FIN"
300,"asioita",17,"FIN"
301,"jää",17,"FIN"
302,"joissa",17,"FIN"
303,"joita",17,"FIN"
304,"jolloin",17,"FIN"
305,"kaikkien",17,"FIN"
306,"kertovat",17,"FIN"
307,"kiinni",17,"FIN"
308,"kohti",17,"FIN"
309,"loppuun",17,"FIN"
310,"meidän",17,"FIN"
311,"olleet",17,"FIN"
312,"oy",17,"FIN"
313,"palveluun",17,"FIN"
314,"poliisi",17,"FIN"
315,"prosentin",17,"FIN"
316,"puheenjohtaja",17,"FIN"
317,"salon",17,"FIN"
318,"siirryt",17,"FIN"
319,"takia",17,"FIN"
320,"totesi",17,"FIN"
321,"tulevat",17,"FIN"
322,"vaikuttaa",17,"FIN"
323,"varten",17,"FIN"
324,"yhdessä",17,"FIN"
325,"yhdysvaltain",17,"FIN"
326,"yhtä",17,"FIN"
327,"21",16,"FIN"
328,"22",16,"FIN"
329,"25",16,"FIN"
330,"apua",16,"FIN"
331,"etenkin",16,"FIN"
332,"ihmisiä",16,"FIN"
333,"iso",16,"FIN"
334,"itä",16,"FIN"
335,"järjestetään",16,"FIN"
