"wordID","word","frequency","language"
196,"four",51,"ENG"
197,"south",51,"ENG"
198,"too",51,"ENG"
199,"10",50,"ENG"
200,"already",50,"ENG"
201,"based",50,"ENG"
202,"local",50,"ENG"
203,"times",50,"ENG"
204,"go",49,"ENG"
205,"national",49,"ENG"
206,"same",49,"ENG"
207,"second",49,"ENG"
208,"thursday",49,"ENG"
209,"under",49,"ENG"
210,"found",48,"ENG"
211,"month",48,"ENG"
212,"reported",48,"ENG"
213,"social",48,"ENG"
214,"staff",48,"ENG"
215,"4",47,"ENG"
216,"again",47,"ENG"
217,"best",47,"ENG"
218,"big",47,"ENG"
219,"county",47,"ENG"
220,"did",47,"ENG"
221,"might",47,"ENG"
222,"monday",47,"ENG"
223,"office",47,"ENG"
224,"biden",46,"ENG"
225,"election",46,"ENG"
226,"0",45,"ENG"
227,"including",45,"ENG"
228,"keep",45,"ENG"
229,"officials",45,"ENG"
230,"point",45,"ENG"
231,"without",45,"ENG"
232,"12",44,"ENG"
233,"community",44,"ENG"
234,"d",44,"ENG"
235,"must",44,"ENG"
236,"use",44,"ENG"
237,"working",44,"ENG"
238,"7",43,"ENG"
239,"added",43,"ENG"
240,"area",43,"ENG"
241,"called",43,"ENG"
242,"come",43,"ENG"
243,"every",43,"ENG"
244,"least",43,"ENG"
245,"left",43,"ENG"
246,"percent",43,"ENG"
247,"states",43,"ENG"
248,"support",43,"ENG"
249,"women",43,"ENG"
250,"across",42,"ENG"
251,"black",42,"ENG"
252,"chief",42,"ENG"
253,"court",42,"ENG"
254,"got",42,"ENG"
255,"look",42,"ENG"
256,"shares",42,"ENG"
257,"things",42,"ENG"
258,"think",42,"ENG"
259,"today",42,"ENG"
260,"total",42,"ENG"
261,"until",42,"ENG"
262,"better",41,"ENG"
263,"care",41,"ENG"
264,"face",41,"ENG"
265,"own",41,"ENG"
266,"8",40,"ENG"
267,"american",40,"ENG"
268,"march",40,"ENG"
269,"never",40,"ENG"
270,"put",40,"ENG"
271,"recent",40,"ENG"
272,"saturday",40,"ENG"
273,"service",40,"ENG"
274,"20",39,"ENG"
275,"asked",39,"ENG"
276,"data",39,"ENG"
