"from","to","weight","language"
"30","287",1,"EUS"
"32","287",1,"EUS"
"81","287",1,"EUS"
"84","287",1,"EUS"
"172","287",1,"EUS"
"1","288",1,"EUS"
"2","288",1,"EUS"
"3","288",1,"EUS"
"4","288",1,"EUS"
"9","288",1,"EUS"
"11","288",1,"EUS"
"12","288",1,"EUS"
"24","288",1,"EUS"
"36","288",1,"EUS"
"55","288",1,"EUS"
"56","288",1,"EUS"
"60","288",1,"EUS"
"85","288",1,"EUS"
"97","288",1,"EUS"
"109","288",1,"EUS"
"110","288",1,"EUS"
"141","288",1,"EUS"
"142","288",2,"EUS"
"151","288",1,"EUS"
"242","288",1,"EUS"
"245","288",1,"EUS"
"263","288",1,"EUS"
"269","288",1,"EUS"
"288","288",1,"EUS"
"4","289",6,"EUS"
"6","289",1,"EUS"
"7","289",2,"EUS"
"10","289",1,"EUS"
"13","289",10,"EUS"
"19","289",3,"EUS"
"85","289",1,"EUS"
"116","289",1,"EUS"
"196","289",1,"EUS"
"267","289",1,"EUS"
"8","290",1,"EUS"
"80","290",1,"EUS"
"125","290",1,"EUS"
"129","290",1,"EUS"
"169","290",1,"EUS"
"1","291",3,"EUS"
"3","291",1,"EUS"
"8","291",2,"EUS"
"12","291",1,"EUS"
"15","291",1,"EUS"
"30","291",1,"EUS"
"32","291",1,"EUS"
"34","291",1,"EUS"
"48","291",1,"EUS"
"55","291",1,"EUS"
"79","291",1,"EUS"
"96","291",1,"EUS"
"97","291",2,"EUS"
"116","291",1,"EUS"
"143","291",2,"EUS"
"166","291",1,"EUS"
"191","291",1,"EUS"
"204","291",1,"EUS"
"226","291",1,"EUS"
"258","291",1,"EUS"
"1","292",8,"EUS"
"2","292",1,"EUS"
"5","292",5,"EUS"
"11","292",1,"EUS"
"23","292",4,"EUS"
"27","292",7,"EUS"
"28","292",1,"EUS"
"31","292",2,"EUS"
"33","292",6,"EUS"
"47","292",4,"EUS"
"93","292",1,"EUS"
"102","292",1,"EUS"
"103","292",1,"EUS"
"269","292",1,"EUS"
"1","293",3,"EUS"
"2","293",3,"EUS"
"10","293",1,"EUS"
"12","293",1,"EUS"
"33","293",1,"EUS"
"79","293",1,"EUS"
"90","293",1,"EUS"
"93","293",1,"EUS"
"107","293",1,"EUS"
"117","293",1,"EUS"
"129","293",1,"EUS"
"135","293",1,"EUS"
"169","293",1,"EUS"
"276","293",1,"EUS"
"1","294",1,"EUS"
"2","294",1,"EUS"
"10","294",1,"EUS"
"14","294",1,"EUS"
"17","294",2,"EUS"
"22","294",1,"EUS"
"24","294",1,"EUS"
"30","294",1,"EUS"
"41","294",1,"EUS"
"53","294",1,"EUS"
"72","294",1,"EUS"
"74","294",1,"EUS"
"95","294",1,"EUS"
"100","294",3,"EUS"
"122","294",1,"EUS"
"134","294",2,"EUS"
"152","294",1,"EUS"
"163","294",1,"EUS"
"182","294",1,"EUS"
"250","294",1,"EUS"
"258","294",1,"EUS"
"1","295",2,"EUS"
"2","295",1,"EUS"
"6","295",1,"EUS"
"7","295",3,"EUS"
"12","295",4,"EUS"
"13","295",1,"EUS"
"21","295",2,"EUS"
"29","295",1,"EUS"
"73","295",1,"EUS"
"85","295",1,"EUS"
"96","295",1,"EUS"
"100","295",1,"EUS"
"121","295",1,"EUS"
"139","295",1,"EUS"
"148","295",1,"EUS"
"152","295",3,"EUS"
"263","295",1,"EUS"
"293","295",1,"EUS"
"1","296",1,"EUS"
"113","296",23,"EUS"
"1","297",5,"EUS"
"4","297",1,"EUS"
"5","297",2,"EUS"
"7","297",1,"EUS"
"8","297",1,"EUS"
"9","297",1,"EUS"
"16","297",2,"EUS"
"18","297",1,"EUS"
"58","297",1,"EUS"
"84","297",1,"EUS"
"128","297",1,"EUS"
"142","297",1,"EUS"
"280","297",1,"EUS"
"87","298",1,"EUS"
"112","298",1,"EUS"
"127","298",1,"EUS"
"133","298",1,"EUS"
"135","298",1,"EUS"
"176","298",2,"EUS"
"214","298",2,"EUS"
"224","298",3,"EUS"
"252","298",22,"EUS"
"293","298",2,"EUS"
"1","299",1,"EUS"
"6","299",1,"EUS"
"17","299",1,"EUS"
"41","299",1,"EUS"
"47","299",1,"EUS"
"52","299",1,"EUS"
"71","299",1,"EUS"
"79","299",1,"EUS"
"85","299",1,"EUS"
"106","299",1,"EUS"
"108","299",1,"EUS"
"183","299",1,"EUS"
"245","299",1,"EUS"
"253","299",1,"EUS"
"5","300",1,"EUS"
"15","300",1,"EUS"
"16","300",1,"EUS"
"30","300",1,"EUS"
"34","300",1,"EUS"
"56","300",1,"EUS"
"141","300",1,"EUS"
"1","301",3,"EUS"
"3","301",1,"EUS"
"7","301",1,"EUS"
"30","301",1,"EUS"
"39","301",1,"EUS"
"41","301",1,"EUS"
"68","301",1,"EUS"
"72","301",1,"EUS"
"74","301",1,"EUS"
"115","301",3,"EUS"
"125","301",1,"EUS"
"130","301",2,"EUS"
"148","301",1,"EUS"
"151","301",1,"EUS"
"180","301",1,"EUS"
"199","301",2,"EUS"
"221","301",2,"EUS"
"293","301",1,"EUS"
"2","302",11,"EUS"
"3","302",1,"EUS"
"7","302",6,"EUS"
"8","302",1,"EUS"
"14","302",2,"EUS"
"30","302",1,"EUS"
"67","302",1,"EUS"
"95","302",1,"EUS"
"104","302",1,"EUS"
"143","302",1,"EUS"
"191","302",1,"EUS"
"208","302",1,"EUS"
"244","302",1,"EUS"
"278","302",2,"EUS"
"1","303",3,"EUS"
"6","303",1,"EUS"
"9","303",1,"EUS"
"11","303",2,"EUS"
"15","303",1,"EUS"
"66","303",1,"EUS"
"75","303",2,"EUS"
"77","303",1,"EUS"
"186","303",1,"EUS"
"200","303",1,"EUS"
"252","303",2,"EUS"
"1","304",1,"EUS"
"2","304",10,"EUS"
"3","304",1,"EUS"
"7","304",1,"EUS"
"10","304",1,"EUS"
"11","304",1,"EUS"
"25","304",1,"EUS"
"30","304",6,"EUS"
"45","304",1,"EUS"
"52","304",1,"EUS"
"104","304",2,"EUS"
"155","304",1,"EUS"
"165","304",1,"EUS"
"194","304",1,"EUS"
"223","304",1,"EUS"
"1","305",4,"EUS"
"2","305",1,"EUS"
"3","305",2,"EUS"
"8","305",1,"EUS"
"10","305",1,"EUS"
"15","305",3,"EUS"
"17","305",1,"EUS"
"18","305",1,"EUS"
"20","305",1,"EUS"
"29","305",1,"EUS"
"32","305",1,"EUS"
"40","305",1,"EUS"
"66","305",1,"EUS"
"71","305",1,"EUS"
"72","305",1,"EUS"
"86","305",1,"EUS"
"142","305",1,"EUS"
"144","305",1,"EUS"
"198","305",1,"EUS"
"244","305",1,"EUS"
"2","306",1,"EUS"
"32","306",1,"EUS"
"42","306",1,"EUS"
"51","306",2,"EUS"
"65","306",4,"EUS"
"66","306",1,"EUS"
"85","306",1,"EUS"
"100","306",1,"EUS"
"149","306",1,"EUS"
"153","306",1,"EUS"
"181","306",8,"EUS"
"193","306",1,"EUS"
"212","306",2,"EUS"
"1","307",3,"EUS"
"2","307",2,"EUS"
"3","307",5,"EUS"
"4","307",1,"EUS"
"5","307",1,"EUS"
"6","307",1,"EUS"
"7","307",1,"EUS"
"11","307",1,"EUS"
"19","307",1,"EUS"
"35","307",1,"EUS"
"43","307",1,"EUS"
"56","307",1,"EUS"
"60","307",1,"EUS"
"81","307",2,"EUS"
"92","307",1,"EUS"
"266","307",1,"EUS"
"1","308",1,"EUS"
"6","308",1,"EUS"
"7","308",1,"EUS"
"12","308",1,"EUS"
"17","308",1,"EUS"
"18","308",1,"EUS"
"77","308",1,"EUS"
"149","308",1,"EUS"
"184","308",1,"EUS"
"291","308",1,"EUS"
"2","309",1,"EUS"
"6","309",1,"EUS"
"8","309",1,"EUS"
"14","309",2,"EUS"
"93","309",1,"EUS"
"115","309",1,"EUS"
"139","309",1,"EUS"
"144","309",1,"EUS"
"148","309",1,"EUS"
"167","309",1,"EUS"
"285","309",1,"EUS"
"51","310",1,"EUS"
"63","310",21,"EUS"
"124","310",1,"EUS"
"1","311",1,"EUS"
"3","311",1,"EUS"
"4","311",3,"EUS"
"6","311",5,"EUS"
"7","311",1,"EUS"
"8","311",2,"EUS"
"10","311",1,"EUS"
"12","311",1,"EUS"
"16","311",1,"EUS"
"61","311",2,"EUS"
"90","311",2,"EUS"
"143","311",1,"EUS"
"155","311",1,"EUS"
"1","312",2,"EUS"
"10","312",1,"EUS"
"15","312",1,"EUS"
"30","312",1,"EUS"
"40","312",1,"EUS"
"64","312",1,"EUS"
"86","312",1,"EUS"
"90","312",1,"EUS"
"106","312",2,"EUS"
"109","312",1,"EUS"
"143","312",1,"EUS"
"157","312",1,"EUS"
"243","312",1,"EUS"
"256","312",2,"EUS"
"271","312",1,"EUS"
"1","313",1,"EUS"
"9","313",1,"EUS"
"13","313",1,"EUS"
"15","313",7,"EUS"
"16","313",1,"EUS"
"17","313",1,"EUS"
"43","313",1,"EUS"
"97","313",2,"EUS"
"128","313",1,"EUS"
"191","313",1,"EUS"
"1","314",3,"EUS"
"2","314",1,"EUS"
"15","314",1,"EUS"
"27","314",2,"EUS"
"28","314",2,"EUS"
"65","314",1,"EUS"
"78","314",1,"EUS"
"127","314",1,"EUS"
"224","314",1,"EUS"
"309","314",1,"EUS"
"314","314",1,"EUS"
"1","315",3,"EUS"
"4","315",1,"EUS"
"7","315",1,"EUS"
"10","315",2,"EUS"
"45","315",1,"EUS"
"55","315",1,"EUS"
"86","315",1,"EUS"
"115","315",1,"EUS"
"122","315",1,"EUS"
"174","315",1,"EUS"
"198","315",1,"EUS"
"216","315",1,"EUS"
"220","315",1,"EUS"
"244","315",1,"EUS"
"258","315",1,"EUS"
"264","315",1,"EUS"
"1","316",1,"EUS"
"2","316",1,"EUS"
"3","316",2,"EUS"
"8","316",6,"EUS"
"16","316",1,"EUS"
"27","316",1,"EUS"
"60","316",1,"EUS"
"72","316",1,"EUS"
"73","316",3,"EUS"
"77","316",1,"EUS"
"115","316",1,"EUS"
"154","316",1,"EUS"
"175","316",1,"EUS"
"238","316",1,"EUS"
"260","316",1,"EUS"
"267","316",1,"EUS"
"2","317",1,"EUS"
"6","317",2,"EUS"
"7","317",1,"EUS"
"9","317",1,"EUS"
"13","317",1,"EUS"
"18","317",1,"EUS"
"26","317",1,"EUS"
"49","317",19,"EUS"
"67","317",1,"EUS"
"302","317",1,"EUS"
"1","318",4,"EUS"
"9","318",1,"EUS"
"14","318",1,"EUS"
"29","318",1,"EUS"
"34","318",1,"EUS"
"37","318",1,"EUS"
"59","318",1,"EUS"
"85","318",1,"EUS"
"90","318",1,"EUS"
"141","318",1,"EUS"
"155","318",1,"EUS"
"212","318",1,"EUS"
"238","318",1,"EUS"
"1","319",3,"EUS"
"2","319",1,"EUS"
"8","319",3,"EUS"
"13","319",1,"EUS"
"15","319",1,"EUS"
"22","319",1,"EUS"
"29","319",1,"EUS"
"30","319",1,"EUS"
"37","319",1,"EUS"
"45","319",1,"EUS"
"80","319",1,"EUS"
"88","319",1,"EUS"
"99","319",2,"EUS"
"148","319",1,"EUS"
"162","319",1,"EUS"
"169","319",1,"EUS"
"182","319",1,"EUS"
"185","319",1,"EUS"
"245","319",1,"EUS"
"256","319",1,"EUS"
"296","319",1,"EUS"
"1","320",2,"EUS"
"3","320",1,"EUS"
"6","320",1,"EUS"
"7","320",1,"EUS"
"11","320",1,"EUS"
"13","320",1,"EUS"
"70","320",1,"EUS"
"92","320",1,"EUS"
"95","320",1,"EUS"
"312","320",1,"EUS"
"1","321",3,"EUS"
"3","321",1,"EUS"
"11","321",1,"EUS"
"16","321",1,"EUS"
"17","321",1,"EUS"
"20","321",1,"EUS"
"28","321",1,"EUS"
"52","321",1,"EUS"
"56","321",1,"EUS"
"74","321",1,"EUS"
"108","321",1,"EUS"
"135","321",1,"EUS"
"151","321",1,"EUS"
"156","321",1,"EUS"
"216","321",1,"EUS"
"242","321",1,"EUS"
"249","321",1,"EUS"
"288","321",1,"EUS"
"290","321",1,"EUS"
"1","322",1,"EUS"
"6","322",1,"EUS"
"7","322",1,"EUS"
"10","322",1,"EUS"
"18","322",5,"EUS"
"24","322",1,"EUS"
"40","322",1,"EUS"
"135","322",1,"EUS"
"142","322",1,"EUS"
"201","322",2,"EUS"
"214","322",1,"EUS"
"309","322",1,"EUS"
"314","322",1,"EUS"
"1","323",4,"EUS"
"8","323",1,"EUS"
"9","323",1,"EUS"
"22","323",1,"EUS"
"58","323",4,"EUS"
"74","323",1,"EUS"
"84","323",2,"EUS"
"146","323",1,"EUS"
"155","323",1,"EUS"
"191","323",1,"EUS"
"195","323",2,"EUS"
"1","324",1,"EUS"
"2","324",4,"EUS"
"4","324",3,"EUS"
"6","324",1,"EUS"
"9","324",1,"EUS"
"12","324",10,"EUS"
"16","324",1,"EUS"
"17","324",1,"EUS"
"20","324",1,"EUS"
"21","324",2,"EUS"
"30","324",1,"EUS"
"98","324",2,"EUS"
"100","324",1,"EUS"
"318","324",1,"EUS"
"1","325",7,"EUS"
"3","325",2,"EUS"
"6","325",1,"EUS"
"8","325",6,"EUS"
"9","325",1,"EUS"
"40","325",1,"EUS"
"49","325",1,"EUS"
"71","325",1,"EUS"
"73","325",1,"EUS"
"131","325",2,"EUS"
"156","325",1,"EUS"
"197","325",1,"EUS"
"219","325",1,"EUS"
"281","325",1,"EUS"
"10","326",2,"EUS"
"11","326",1,"EUS"
"12","326",1,"EUS"
"15","326",2,"EUS"
"39","326",1,"EUS"
"69","326",1,"EUS"
"80","326",2,"EUS"
"153","326",1,"EUS"
"163","326",1,"EUS"
"174","326",1,"EUS"
"247","326",1,"EUS"
"268","326",1,"EUS"
"320","326",1,"EUS"
"1","327",1,"EUS"
"6","327",1,"EUS"
"42","327",1,"EUS"
"57","327",1,"EUS"
"64","327",3,"EUS"
"128","327",1,"EUS"
"132","327",1,"EUS"
"148","327",1,"EUS"
"150","327",1,"EUS"
"168","327",1,"EUS"
"174","327",1,"EUS"
"232","327",1,"EUS"
"289","327",1,"EUS"
"1","328",5,"EUS"
"3","328",3,"EUS"
"4","328",1,"EUS"
"5","328",1,"EUS"
"7","328",3,"EUS"
"9","328",1,"EUS"
"13","328",2,"EUS"
"16","328",1,"EUS"
"56","328",1,"EUS"
"80","328",1,"EUS"
"92","328",1,"EUS"
"95","328",1,"EUS"
"160","328",1,"EUS"
"218","328",1,"EUS"
"246","328",1,"EUS"
"1","329",1,"EUS"
"4","329",1,"EUS"
"10","329",3,"EUS"
"13","329",1,"EUS"
"29","329",2,"EUS"
"39","329",2,"EUS"
"43","329",1,"EUS"
"80","329",1,"EUS"
"86","329",1,"EUS"
"107","329",1,"EUS"
"115","329",1,"EUS"
"144","329",1,"EUS"
"149","329",2,"EUS"
"171","329",1,"EUS"
"1","330",2,"EUS"
"11","330",1,"EUS"
"20","330",1,"EUS"
"49","330",1,"EUS"
"52","330",1,"EUS"
"165","330",1,"EUS"
"207","330",1,"EUS"
"1","331",3,"EUS"
"10","331",7,"EUS"
"32","331",5,"EUS"
"40","331",2,"EUS"
"67","331",1,"EUS"
"86","331",1,"EUS"
"105","331",1,"EUS"
"180","331",1,"EUS"
"227","331",1,"EUS"
"1","332",3,"EUS"
"3","332",1,"EUS"
"4","332",2,"EUS"
"6","332",1,"EUS"
"17","332",1,"EUS"
"19","332",1,"EUS"
"49","332",2,"EUS"
"76","332",1,"EUS"
"86","332",1,"EUS"
"165","332",2,"EUS"
"171","332",1,"EUS"
"243","332",1,"EUS"
"1","333",4,"EUS"
"3","333",1,"EUS"
"7","333",1,"EUS"
"9","333",1,"EUS"
"26","333",1,"EUS"
"58","333",1,"EUS"
"79","333",3,"EUS"
"112","333",1,"EUS"
"133","333",1,"EUS"
"151","333",4,"EUS"
"155","333",1,"EUS"
"222","333",1,"EUS"
"291","333",1,"EUS"
"45","334",1,"EUS"
"79","334",18,"EUS"
"1","335",2,"EUS"
"2","335",1,"EUS"
"4","335",2,"EUS"
"6","335",1,"EUS"
"7","335",1,"EUS"
"10","335",1,"EUS"
"11","335",1,"EUS"
"13","335",2,"EUS"
"21","335",1,"EUS"
"44","335",1,"EUS"
"48","335",1,"EUS"
"65","335",1,"EUS"
"98","335",2,"EUS"
"122","335",1,"EUS"
"166","335",1,"EUS"
"177","335",1,"EUS"
"181","335",1,"EUS"
"217","335",1,"EUS"
"323","335",1,"EUS"
"325","335",1,"EUS"
"3","336",1,"EUS"
"7","336",1,"EUS"
"8","336",1,"EUS"
"9","336",1,"EUS"
"10","336",1,"EUS"
"11","336",1,"EUS"
"12","336",9,"EUS"
"13","336",1,"EUS"
"20","336",3,"EUS"
"41","336",1,"EUS"
"48","336",1,"EUS"
"52","336",1,"EUS"
"63","336",2,"EUS"
"81","336",1,"EUS"
"85","336",3,"EUS"
"213","336",1,"EUS"
"228","336",1,"EUS"
"5","337",1,"EUS"
"6","337",1,"EUS"
"10","337",1,"EUS"
"15","337",1,"EUS"
"45","337",2,"EUS"
"79","337",3,"EUS"
"123","337",1,"EUS"
"219","337",1,"EUS"
"330","337",11,"EUS"
"333","337",3,"EUS"
"1","338",2,"EUS"
"2","338",1,"EUS"
"3","338",2,"EUS"
"4","338",1,"EUS"
"5","338",1,"EUS"
"6","338",1,"EUS"
"7","338",1,"EUS"
"21","338",1,"EUS"
"22","338",1,"EUS"
"46","338",1,"EUS"
"62","338",1,"EUS"
"91","338",1,"EUS"
"135","338",1,"EUS"
"166","338",2,"EUS"
"272","338",1,"EUS"
"1","339",1,"EUS"
"2","339",7,"EUS"
"3","339",2,"EUS"
"4","339",1,"EUS"
"6","339",3,"EUS"
"7","339",1,"EUS"
"12","339",2,"EUS"
"13","339",1,"EUS"
"21","339",4,"EUS"
"45","339",1,"EUS"
"46","339",1,"EUS"
"71","339",7,"EUS"
"98","339",2,"EUS"
"159","339",1,"EUS"
"183","339",3,"EUS"
"196","339",1,"EUS"
"1","340",1,"EUS"
"3","340",1,"EUS"
"16","340",2,"EUS"
"36","340",1,"EUS"
"70","340",1,"EUS"
"75","340",5,"EUS"
"84","340",1,"EUS"
"100","340",1,"EUS"
"127","340",1,"EUS"
"134","340",1,"EUS"
"155","340",1,"EUS"
"200","340",2,"EUS"
"204","340",1,"EUS"
"261","340",1,"EUS"
"307","340",2,"EUS"
"1","341",4,"EUS"
"2","341",1,"EUS"
"5","341",3,"EUS"
"6","341",1,"EUS"
"23","341",5,"EUS"
"27","341",9,"EUS"
"31","341",2,"EUS"
"33","341",1,"EUS"
"47","341",5,"EUS"
"78","341",1,"EUS"
"102","341",4,"EUS"
"103","341",1,"EUS"
"1","342",2,"EUS"
"4","342",1,"EUS"
"10","342",1,"EUS"
"11","342",1,"EUS"
"17","342",1,"EUS"
"53","342",1,"EUS"
"139","342",1,"EUS"
"164","342",1,"EUS"
"313","342",1,"EUS"
"32","343",21,"EUS"
"63","343",2,"EUS"
"1","344",1,"EUS"
"10","344",1,"EUS"
"12","344",1,"EUS"
"13","344",1,"EUS"
"41","344",1,"EUS"
"55","344",1,"EUS"
"58","344",2,"EUS"
"61","344",1,"EUS"
"74","344",1,"EUS"
"79","344",1,"EUS"
"88","344",3,"EUS"
"115","344",1,"EUS"
"124","344",2,"EUS"
"166","344",1,"EUS"
"1","345",1,"EUS"
"2","345",2,"EUS"
"3","345",1,"EUS"
"4","345",2,"EUS"
"5","345",1,"EUS"
"11","345",6,"EUS"
"12","345",1,"EUS"
"18","345",1,"EUS"
"35","345",1,"EUS"
"42","345",2,"EUS"
"52","345",1,"EUS"
"98","345",1,"EUS"
"177","345",2,"EUS"
"187","345",1,"EUS"
"2","346",2,"EUS"
"6","346",1,"EUS"
"11","346",2,"EUS"
"12","346",3,"EUS"
"14","346",2,"EUS"
"21","346",2,"EUS"
"48","346",1,"EUS"
"62","346",1,"EUS"
"108","346",1,"EUS"
"114","346",2,"EUS"
"120","346",1,"EUS"
"138","346",1,"EUS"
"166","346",1,"EUS"
"255","346",1,"EUS"
"307","346",1,"EUS"
"328","346",1,"EUS"
"6","347",1,"EUS"
"7","347",2,"EUS"
"9","347",1,"EUS"
"17","347",1,"EUS"
"33","347",1,"EUS"
"34","347",1,"EUS"
"54","347",1,"EUS"
"61","347",1,"EUS"
"81","347",1,"EUS"
"88","347",1,"EUS"
"92","347",1,"EUS"
"116","347",1,"EUS"
"131","347",1,"EUS"
"174","347",1,"EUS"
"183","347",1,"EUS"
"205","347",1,"EUS"
"220","347",2,"EUS"
"231","347",2,"EUS"
"304","347",2,"EUS"
"1","348",2,"EUS"
"3","348",3,"EUS"
"4","348",3,"EUS"
"6","348",1,"EUS"
"9","348",1,"EUS"
"10","348",1,"EUS"
"19","348",3,"EUS"
"32","348",2,"EUS"
"37","348",1,"EUS"
"41","348",1,"EUS"
"42","348",2,"EUS"
"96","348",1,"EUS"
"122","348",2,"EUS"
"177","348",1,"EUS"
"235","348",1,"EUS"
"254","348",1,"EUS"
"285","348",1,"EUS"
"327","348",1,"EUS"
"2","349",1,"EUS"
"17","349",1,"EUS"
"51","349",1,"EUS"
"70","349",1,"EUS"
"93","349",1,"EUS"
"176","349",1,"EUS"
"185","349",1,"EUS"
"191","349",2,"EUS"
"199","349",1,"EUS"
"311","349",1,"EUS"
"1","350",1,"EUS"
"2","350",2,"EUS"
"6","350",1,"EUS"
"12","350",1,"EUS"
"22","350",1,"EUS"
"23","350",1,"EUS"
"38","350",1,"EUS"
"85","350",1,"EUS"
"109","350",1,"EUS"
"262","350",1,"EUS"
"279","350",1,"EUS"
"311","350",1,"EUS"
"350","350",1,"EUS"
"1","351",1,"EUS"
"7","351",1,"EUS"
"10","351",1,"EUS"
"16","351",1,"EUS"
"21","351",1,"EUS"
"61","351",1,"EUS"
"83","351",1,"EUS"
"107","351",1,"EUS"
"141","351",1,"EUS"
"150","351",1,"EUS"
"180","351",1,"EUS"
"197","351",1,"EUS"
"272","351",2,"EUS"
"287","351",1,"EUS"
"339","351",1,"EUS"
"1","352",1,"EUS"
"2","352",2,"EUS"
"6","352",2,"EUS"
"7","352",3,"EUS"
"10","352",1,"EUS"
"18","352",1,"EUS"
"34","352",1,"EUS"
"114","352",1,"EUS"
"148","352",1,"EUS"
"172","352",1,"EUS"
"180","352",1,"EUS"
"213","352",1,"EUS"
"219","352",1,"EUS"
"313","352",1,"EUS"
"1","353",3,"EUS"
"2","353",1,"EUS"
"4","353",1,"EUS"
"8","353",1,"EUS"
"10","353",3,"EUS"
"12","353",2,"EUS"
"17","353",1,"EUS"
"34","353",1,"EUS"
"39","353",4,"EUS"
"51","353",1,"EUS"
"58","353",1,"EUS"
"80","353",2,"EUS"
"100","353",1,"EUS"
"140","353",1,"EUS"
"149","353",1,"EUS"
"213","353",1,"EUS"
"277","353",3,"EUS"
"1","354",5,"EUS"
"4","354",1,"EUS"
"5","354",1,"EUS"
"9","354",1,"EUS"
"14","354",1,"EUS"
"19","354",1,"EUS"
"24","354",1,"EUS"
"37","354",6,"EUS"
"52","354",1,"EUS"
"100","354",1,"EUS"
"141","354",1,"EUS"
"151","354",1,"EUS"
"225","354",1,"EUS"
"241","354",1,"EUS"
"278","354",1,"EUS"
"1","355",2,"EUS"
"2","355",11,"EUS"
"3","355",2,"EUS"
"5","355",1,"EUS"
"9","355",1,"EUS"
"11","355",2,"EUS"
"17","355",1,"EUS"
"23","355",1,"EUS"
"30","355",2,"EUS"
"32","355",1,"EUS"
"62","355",1,"EUS"
"188","355",1,"EUS"
"234","355",1,"EUS"
"293","355",1,"EUS"
"327","355",1,"EUS"
"1","356",1,"EUS"
"2","356",2,"EUS"
"12","356",1,"EUS"
"15","356",2,"EUS"
"18","356",1,"EUS"
"24","356",1,"EUS"
"32","356",1,"EUS"
"52","356",1,"EUS"
"73","356",1,"EUS"
"141","356",1,"EUS"
"198","356",1,"EUS"
"287","356",1,"EUS"
"327","356",1,"EUS"
"3","357",3,"EUS"
"4","357",1,"EUS"
"5","357",5,"EUS"
"6","357",1,"EUS"
"7","357",1,"EUS"
"10","357",1,"EUS"
"11","357",1,"EUS"
"19","357",1,"EUS"
"37","357",1,"EUS"
"51","357",1,"EUS"
"52","357",1,"EUS"
"94","357",1,"EUS"
"134","357",1,"EUS"
"263","357",1,"EUS"
"309","357",1,"EUS"
"2","358",1,"EUS"
"3","358",2,"EUS"
"4","358",2,"EUS"
"5","358",2,"EUS"
"7","358",2,"EUS"
"13","358",1,"EUS"
"14","358",1,"EUS"
"22","358",2,"EUS"
"35","358",1,"EUS"
"55","358",1,"EUS"
"63","358",3,"EUS"
"81","358",1,"EUS"
"116","358",1,"EUS"
"127","358",1,"EUS"
"154","358",1,"EUS"
"205","358",1,"EUS"
"219","358",1,"EUS"
"223","358",1,"EUS"
"274","358",1,"EUS"
"309","358",1,"EUS"
"1","359",4,"EUS"
"9","359",2,"EUS"
"15","359",1,"EUS"
"21","359",1,"EUS"
"36","359",1,"EUS"
"67","359",1,"EUS"
"148","359",1,"EUS"
"170","359",1,"EUS"
"352","359",1,"EUS"
"6","360",1,"EUS"
"7","360",1,"EUS"
"10","360",1,"EUS"
"72","360",1,"EUS"
"95","360",1,"EUS"
"147","360",1,"EUS"
"191","360",1,"EUS"
"218","360",2,"EUS"
"270","360",2,"EUS"
"1","361",3,"EUS"
"7","361",1,"EUS"
"9","361",1,"EUS"
"15","361",3,"EUS"
"16","361",1,"EUS"
"29","361",1,"EUS"
"35","361",2,"EUS"
"50","361",1,"EUS"
"107","361",1,"EUS"
"113","361",1,"EUS"
"155","361",1,"EUS"
"227","361",1,"EUS"
"357","361",1,"EUS"
"1","362",2,"EUS"
"3","362",1,"EUS"
"8","362",1,"EUS"
"10","362",1,"EUS"
"12","362",1,"EUS"
"16","362",1,"EUS"
"18","362",1,"EUS"
"22","362",1,"EUS"
"39","362",2,"EUS"
"51","362",1,"EUS"
"74","362",1,"EUS"
"115","362",1,"EUS"
"121","362",1,"EUS"
"124","362",1,"EUS"
"144","362",1,"EUS"
"175","362",1,"EUS"
"199","362",1,"EUS"
"208","362",1,"EUS"
"217","362",1,"EUS"
"324","362",1,"EUS"
"1","363",8,"EUS"
"6","363",1,"EUS"
"10","363",1,"EUS"
"17","363",1,"EUS"
"73","363",1,"EUS"
"155","363",1,"EUS"
"182","363",1,"EUS"
"204","363",1,"EUS"
"1","364",1,"EUS"
"2","364",3,"EUS"
"3","364",1,"EUS"
"9","364",1,"EUS"
"11","364",1,"EUS"
"13","364",1,"EUS"
"14","364",1,"EUS"
"16","364",1,"EUS"
"17","364",1,"EUS"
"43","364",1,"EUS"
"57","364",2,"EUS"
"71","364",1,"EUS"
"90","364",1,"EUS"
"115","364",1,"EUS"
"117","364",1,"EUS"
"144","364",1,"EUS"
"150","364",1,"EUS"
"199","364",1,"EUS"
"1","365",1,"EUS"
"2","365",2,"EUS"
"3","365",1,"EUS"
"10","365",1,"EUS"
"12","365",1,"EUS"
"16","365",1,"EUS"
"18","365",1,"EUS"
"40","365",2,"EUS"
"42","365",1,"EUS"
"59","365",1,"EUS"
"149","365",1,"EUS"
"162","365",1,"EUS"
"167","365",1,"EUS"
"172","365",1,"EUS"
"192","365",1,"EUS"
"213","365",1,"EUS"
"222","365",1,"EUS"
"331","365",1,"EUS"
"4","366",7,"EUS"
"10","366",2,"EUS"
"13","366",1,"EUS"
"18","366",1,"EUS"
"35","366",2,"EUS"
"94","366",1,"EUS"
"99","366",2,"EUS"
"147","366",1,"EUS"
"177","366",1,"EUS"
"189","366",1,"EUS"
"323","366",2,"EUS"
"1","367",2,"EUS"
"15","367",1,"EUS"
"37","367",1,"EUS"
"51","367",1,"EUS"
"70","367",1,"EUS"
"76","367",1,"EUS"
"80","367",1,"EUS"
"94","367",1,"EUS"
"123","367",6,"EUS"
"204","367",1,"EUS"
"240","367",1,"EUS"
"2","368",1,"EUS"
"6","368",1,"EUS"
"9","368",1,"EUS"
