"from","to","weight","language"
"16","154",7,"DEU"
"17","154",1,"DEU"
"21","154",2,"DEU"
"23","154",1,"DEU"
"24","154",1,"DEU"
"26","154",1,"DEU"
"27","154",6,"DEU"
"28","154",7,"DEU"
"34","154",1,"DEU"
"45","154",2,"DEU"
"50","154",1,"DEU"
"55","154",1,"DEU"
"57","154",1,"DEU"
"59","154",2,"DEU"
"85","154",2,"DEU"
"86","154",1,"DEU"
"119","154",1,"DEU"
"130","154",1,"DEU"
"148","154",1,"DEU"
"1","155",8,"DEU"
"3","155",1,"DEU"
"4","155",2,"DEU"
"5","155",5,"DEU"
"13","155",1,"DEU"
"15","155",1,"DEU"
"18","155",1,"DEU"
"26","155",1,"DEU"
"28","155",1,"DEU"
"34","155",2,"DEU"
"35","155",1,"DEU"
"36","155",1,"DEU"
"42","155",1,"DEU"
"53","155",1,"DEU"
"54","155",1,"DEU"
"60","155",1,"DEU"
"74","155",1,"DEU"
"84","155",1,"DEU"
"91","155",2,"DEU"
"99","155",1,"DEU"
"100","155",1,"DEU"
"105","155",3,"DEU"
"107","155",1,"DEU"
"133","155",1,"DEU"
"145","155",1,"DEU"
"149","155",1,"DEU"
"150","155",1,"DEU"
"1","156",3,"DEU"
"2","156",2,"DEU"
"4","156",2,"DEU"
"8","156",1,"DEU"
"9","156",1,"DEU"
"11","156",2,"DEU"
"17","156",5,"DEU"
"18","156",2,"DEU"
"19","156",1,"DEU"
"21","156",1,"DEU"
"22","156",1,"DEU"
"23","156",1,"DEU"
"24","156",3,"DEU"
"27","156",5,"DEU"
"28","156",2,"DEU"
"30","156",1,"DEU"
"34","156",1,"DEU"
"35","156",1,"DEU"
"37","156",1,"DEU"
"41","156",1,"DEU"
"44","156",1,"DEU"
"45","156",2,"DEU"
"46","156",1,"DEU"
"66","156",3,"DEU"
"67","156",1,"DEU"
"73","156",1,"DEU"
"78","156",1,"DEU"
"83","156",1,"DEU"
"90","156",1,"DEU"
"103","156",1,"DEU"
"113","156",1,"DEU"
"126","156",1,"DEU"
"133","156",1,"DEU"
"137","156",1,"DEU"
"143","156",1,"DEU"
"145","156",1,"DEU"
"1","157",19,"DEU"
"2","157",28,"DEU"
"3","157",3,"DEU"
"4","157",1,"DEU"
"6","157",2,"DEU"
"8","157",2,"DEU"
"9","157",1,"DEU"
"10","157",1,"DEU"
"11","157",3,"DEU"
"13","157",1,"DEU"
"15","157",1,"DEU"
"19","157",1,"DEU"
"22","157",1,"DEU"
"34","157",1,"DEU"
"35","157",1,"DEU"
"46","157",1,"DEU"
"53","157",1,"DEU"
"59","157",1,"DEU"
"65","157",1,"DEU"
"73","157",1,"DEU"
"74","157",1,"DEU"
"86","157",1,"DEU"
"95","157",1,"DEU"
"103","157",1,"DEU"
"142","157",1,"DEU"
"150","157",1,"DEU"
"156","157",1,"DEU"
"1","158",3,"DEU"
"2","158",13,"DEU"
"3","158",2,"DEU"
"5","158",3,"DEU"
"7","158",1,"DEU"
"12","158",1,"DEU"
"19","158",2,"DEU"
"25","158",2,"DEU"
"26","158",11,"DEU"
"28","158",1,"DEU"
"31","158",1,"DEU"
"33","158",1,"DEU"
"34","158",1,"DEU"
"35","158",2,"DEU"
"37","158",1,"DEU"
"39","158",3,"DEU"
"47","158",2,"DEU"
"56","158",1,"DEU"
"57","158",1,"DEU"
"59","158",1,"DEU"
"79","158",1,"DEU"
"83","158",1,"DEU"
"90","158",1,"DEU"
"116","158",3,"DEU"
"122","158",1,"DEU"
"124","158",2,"DEU"
"129","158",1,"DEU"
"1","159",1,"DEU"
"2","159",1,"DEU"
"3","159",3,"DEU"
"6","159",3,"DEU"
"7","159",1,"DEU"
"8","159",1,"DEU"
"9","159",6,"DEU"
"10","159",1,"DEU"
"11","159",3,"DEU"
"12","159",1,"DEU"
"20","159",2,"DEU"
"21","159",1,"DEU"
"26","159",1,"DEU"
"30","159",1,"DEU"
"32","159",1,"DEU"
"43","159",2,"DEU"
"44","159",1,"DEU"
"59","159",1,"DEU"
"68","159",1,"DEU"
"70","159",2,"DEU"
"76","159",5,"DEU"
"84","159",2,"DEU"
"104","159",1,"DEU"
"112","159",3,"DEU"
"116","159",1,"DEU"
"120","159",1,"DEU"
"125","159",1,"DEU"
"135","159",6,"DEU"
"140","159",1,"DEU"
"144","159",1,"DEU"
"155","159",1,"DEU"
"3","160",4,"DEU"
"4","160",3,"DEU"
"5","160",1,"DEU"
"6","160",1,"DEU"
"8","160",1,"DEU"
"13","160",4,"DEU"
"16","160",1,"DEU"
"22","160",1,"DEU"
"26","160",2,"DEU"
"30","160",2,"DEU"
"32","160",1,"DEU"
"35","160",1,"DEU"
"37","160",1,"DEU"
"48","160",1,"DEU"
"57","160",3,"DEU"
"68","160",1,"DEU"
"77","160",1,"DEU"
"87","160",1,"DEU"
"98","160",1,"DEU"
"115","160",1,"DEU"
"128","160",1,"DEU"
"131","160",1,"DEU"
"1","161",10,"DEU"
"2","161",15,"DEU"
"3","161",3,"DEU"
"5","161",1,"DEU"
"7","161",3,"DEU"
"9","161",2,"DEU"
"10","161",1,"DEU"
"12","161",1,"DEU"
"13","161",1,"DEU"
"20","161",3,"DEU"
"21","161",1,"DEU"
"29","161",1,"DEU"
"33","161",1,"DEU"
"35","161",1,"DEU"
"59","161",2,"DEU"
"63","161",1,"DEU"
"64","161",1,"DEU"
"70","161",1,"DEU"
"109","161",1,"DEU"
"133","161",2,"DEU"
"158","161",1,"DEU"
"2","162",9,"DEU"
"3","162",1,"DEU"
"6","162",1,"DEU"
"11","162",2,"DEU"
"12","162",1,"DEU"
"16","162",1,"DEU"
"19","162",1,"DEU"
"24","162",3,"DEU"
"27","162",1,"DEU"
"28","162",5,"DEU"
"30","162",1,"DEU"
"31","162",2,"DEU"
"35","162",2,"DEU"
"37","162",2,"DEU"
"39","162",1,"DEU"
"41","162",1,"DEU"
"45","162",3,"DEU"
"55","162",2,"DEU"
"61","162",1,"DEU"
"67","162",1,"DEU"
"68","162",1,"DEU"
"74","162",1,"DEU"
"75","162",1,"DEU"
"1","163",5,"DEU"
"2","163",2,"DEU"
"3","163",1,"DEU"
"4","163",1,"DEU"
"14","163",1,"DEU"
"16","163",1,"DEU"
"18","163",1,"DEU"
"19","163",3,"DEU"
"21","163",1,"DEU"
"24","163",5,"DEU"
"33","163",5,"DEU"
"37","163",2,"DEU"
"38","163",1,"DEU"
"50","163",1,"DEU"
"53","163",1,"DEU"
"60","163",1,"DEU"
"69","163",3,"DEU"
"70","163",1,"DEU"
"73","163",1,"DEU"
"77","163",1,"DEU"
"83","163",1,"DEU"
"86","163",1,"DEU"
"89","163",1,"DEU"
"90","163",1,"DEU"
"106","163",1,"DEU"
"115","163",1,"DEU"
"139","163",1,"DEU"
"1","164",3,"DEU"
"2","164",2,"DEU"
"3","164",2,"DEU"
"4","164",2,"DEU"
"6","164",1,"DEU"
"8","164",1,"DEU"
"11","164",1,"DEU"
"12","164",1,"DEU"
"13","164",4,"DEU"
"14","164",1,"DEU"
"16","164",3,"DEU"
"21","164",2,"DEU"
"22","164",3,"DEU"
"23","164",1,"DEU"
"24","164",1,"DEU"
"25","164",1,"DEU"
"27","164",2,"DEU"
"28","164",1,"DEU"
"32","164",1,"DEU"
"33","164",1,"DEU"
"36","164",1,"DEU"
"41","164",1,"DEU"
"45","164",1,"DEU"
"50","164",3,"DEU"
"53","164",1,"DEU"
"55","164",2,"DEU"
"58","164",2,"DEU"
"62","164",3,"DEU"
"72","164",2,"DEU"
"86","164",1,"DEU"
"96","164",1,"DEU"
"99","164",1,"DEU"
"102","164",1,"DEU"
"103","164",1,"DEU"
"142","164",1,"DEU"
"162","164",1,"DEU"
"4","165",13,"DEU"
"6","165",2,"DEU"
"9","165",1,"DEU"
"10","165",14,"DEU"
"11","165",3,"DEU"
"12","165",2,"DEU"
"14","165",4,"DEU"
"15","165",1,"DEU"
"24","165",1,"DEU"
"25","165",3,"DEU"
"27","165",1,"DEU"
"29","165",2,"DEU"
"33","165",1,"DEU"
"41","165",2,"DEU"
"81","165",1,"DEU"
"114","165",2,"DEU"
"141","165",1,"DEU"
"1","166",1,"DEU"
"3","166",2,"DEU"
"8","166",1,"DEU"
"10","166",2,"DEU"
"11","166",5,"DEU"
"17","166",1,"DEU"
"19","166",2,"DEU"
"23","166",1,"DEU"
"24","166",4,"DEU"
"32","166",1,"DEU"
"34","166",1,"DEU"
"42","166",2,"DEU"
"45","166",1,"DEU"
"53","166",5,"DEU"
"58","166",1,"DEU"
"59","166",1,"DEU"
"60","166",3,"DEU"
"61","166",1,"DEU"
"67","166",1,"DEU"
"69","166",2,"DEU"
"71","166",2,"DEU"
"89","166",1,"DEU"
"100","166",2,"DEU"
"117","166",3,"DEU"
"121","166",1,"DEU"
"123","166",2,"DEU"
"139","166",1,"DEU"
"3","167",1,"DEU"
"4","167",1,"DEU"
"5","167",5,"DEU"
"6","167",1,"DEU"
"10","167",1,"DEU"
"11","167",1,"DEU"
"12","167",1,"DEU"
"13","167",2,"DEU"
"16","167",3,"DEU"
"17","167",1,"DEU"
"21","167",2,"DEU"
"23","167",1,"DEU"
"32","167",1,"DEU"
"33","167",1,"DEU"
"42","167",3,"DEU"
"44","167",1,"DEU"
"45","167",1,"DEU"
"48","167",2,"DEU"
"49","167",1,"DEU"
"53","167",2,"DEU"
"56","167",1,"DEU"
"60","167",1,"DEU"
"84","167",5,"DEU"
"100","167",1,"DEU"
"107","167",1,"DEU"
"117","167",1,"DEU"
"130","167",1,"DEU"
"138","167",1,"DEU"
"139","167",1,"DEU"
"144","167",1,"DEU"
"145","167",1,"DEU"
"160","167",1,"DEU"
"2","168",2,"DEU"
"3","168",1,"DEU"
"6","168",1,"DEU"
"9","168",2,"DEU"
"10","168",1,"DEU"
"11","168",1,"DEU"
"19","168",1,"DEU"
"21","168",2,"DEU"
"22","168",1,"DEU"
"23","168",1,"DEU"
"40","168",2,"DEU"
"41","168",1,"DEU"
"43","168",4,"DEU"
"44","168",2,"DEU"
"58","168",1,"DEU"
"76","168",4,"DEU"
"94","168",1,"DEU"
"97","168",1,"DEU"
"103","168",1,"DEU"
"104","168",12,"DEU"
"112","168",2,"DEU"
"120","168",1,"DEU"
"144","168",1,"DEU"
"149","168",1,"DEU"
"152","168",1,"DEU"
"156","168",1,"DEU"
"159","168",1,"DEU"
"2","169",1,"DEU"
"3","169",4,"DEU"
"4","169",3,"DEU"
"6","169",1,"DEU"
"8","169",9,"DEU"
"10","169",1,"DEU"
"11","169",3,"DEU"
"12","169",1,"DEU"
"15","169",3,"DEU"
"18","169",1,"DEU"
"45","169",1,"DEU"
"49","169",1,"DEU"
"52","169",1,"DEU"
"55","169",1,"DEU"
"61","169",2,"DEU"
"67","169",1,"DEU"
"75","169",2,"DEU"
"80","169",1,"DEU"
"85","169",1,"DEU"
"106","169",1,"DEU"
"116","169",1,"DEU"
"118","169",2,"DEU"
"132","169",5,"DEU"
"147","169",1,"DEU"
"1","170",3,"DEU"
"3","170",1,"DEU"
"4","170",4,"DEU"
"7","170",1,"DEU"
"9","170",31,"DEU"
"11","170",1,"DEU"
"12","170",1,"DEU"
"18","170",2,"DEU"
"20","170",1,"DEU"
"22","170",1,"DEU"
"33","170",2,"DEU"
"35","170",1,"DEU"
"40","170",1,"DEU"
"46","170",1,"DEU"
"48","170",1,"DEU"
"62","170",1,"DEU"
"64","170",1,"DEU"
"68","170",2,"DEU"
"87","170",1,"DEU"
"88","170",1,"DEU"
"97","170",2,"DEU"
"120","170",2,"DEU"
"126","170",1,"DEU"
"130","170",1,"DEU"
"131","170",1,"DEU"
"147","170",1,"DEU"
"1","171",1,"DEU"
"3","171",3,"DEU"
"4","171",1,"DEU"
"5","171",1,"DEU"
"7","171",1,"DEU"
"10","171",1,"DEU"
"22","171",2,"DEU"
"24","171",1,"DEU"
"30","171",1,"DEU"
"43","171",1,"DEU"
"44","171",1,"DEU"
"51","171",1,"DEU"
"56","171",1,"DEU"
"60","171",1,"DEU"
"67","171",1,"DEU"
"100","171",1,"DEU"
"117","171",1,"DEU"
"127","171",1,"DEU"
"133","171",1,"DEU"
"169","171",3,"DEU"
"1","172",2,"DEU"
"2","172",2,"DEU"
"3","172",2,"DEU"
"4","172",3,"DEU"
"9","172",2,"DEU"
"12","172",1,"DEU"
"14","172",2,"DEU"
"15","172",1,"DEU"
"16","172",13,"DEU"
"18","172",1,"DEU"
"23","172",1,"DEU"
"27","172",1,"DEU"
"29","172",1,"DEU"
"44","172",1,"DEU"
"45","172",1,"DEU"
"50","172",1,"DEU"
"51","172",4,"DEU"
"54","172",4,"DEU"
"63","172",1,"DEU"
"64","172",1,"DEU"
"79","172",1,"DEU"
"80","172",1,"DEU"
"104","172",2,"DEU"
"125","172",1,"DEU"
"148","172",1,"DEU"
"149","172",1,"DEU"
"169","172",1,"DEU"
"170","172",1,"DEU"
"1","173",2,"DEU"
"3","173",2,"DEU"
"5","173",1,"DEU"
"17","173",2,"DEU"
"20","173",1,"DEU"
"30","173",1,"DEU"
"31","173",1,"DEU"
"36","173",1,"DEU"
"47","173",1,"DEU"
"69","173",1,"DEU"
"128","173",1,"DEU"
"1","174",2,"DEU"
"2","174",1,"DEU"
"3","174",3,"DEU"
"4","174",1,"DEU"
"8","174",2,"DEU"
"10","174",2,"DEU"
"11","174",3,"DEU"
"13","174",1,"DEU"
"19","174",1,"DEU"
"21","174",1,"DEU"
"23","174",1,"DEU"
"24","174",3,"DEU"
"31","174",3,"DEU"
"34","174",3,"DEU"
"37","174",1,"DEU"
"38","174",1,"DEU"
"42","174",2,"DEU"
"44","174",1,"DEU"
"50","174",1,"DEU"
"53","174",5,"DEU"
"59","174",1,"DEU"
"76","174",1,"DEU"
"86","174",1,"DEU"
"88","174",1,"DEU"
"96","174",1,"DEU"
"108","174",1,"DEU"
"118","174",1,"DEU"
"122","174",1,"DEU"
"123","174",2,"DEU"
"153","174",1,"DEU"
"162","174",1,"DEU"
"1","175",2,"DEU"
"2","175",5,"DEU"
"3","175",1,"DEU"
"4","175",2,"DEU"
"5","175",2,"DEU"
"8","175",1,"DEU"
"13","175",1,"DEU"
"16","175",26,"DEU"
"26","175",1,"DEU"
"27","175",2,"DEU"
"32","175",1,"DEU"
"34","175",1,"DEU"
"37","175",1,"DEU"
"46","175",1,"DEU"
"49","175",1,"DEU"
"64","175",1,"DEU"
"74","175",4,"DEU"
"79","175",1,"DEU"
"93","175",1,"DEU"
"95","175",1,"DEU"
"108","175",1,"DEU"
"119","175",1,"DEU"
"151","175",1,"DEU"
"167","175",1,"DEU"
"1","176",3,"DEU"
"2","176",11,"DEU"
"3","176",7,"DEU"
"7","176",5,"DEU"
"8","176",1,"DEU"
"14","176",1,"DEU"
"15","176",1,"DEU"
"16","176",1,"DEU"
"18","176",1,"DEU"
"22","176",1,"DEU"
"26","176",1,"DEU"
"38","176",2,"DEU"
"47","176",1,"DEU"
"116","176",1,"DEU"
"136","176",1,"DEU"
"149","176",2,"DEU"
"159","176",1,"DEU"
"169","176",1,"DEU"
"1","177",2,"DEU"
"2","177",1,"DEU"
"4","177",1,"DEU"
"10","177",1,"DEU"
"13","177",1,"DEU"
"17","177",1,"DEU"
"19","177",3,"DEU"
"23","177",1,"DEU"
"30","177",3,"DEU"
"34","177",1,"DEU"
"35","177",1,"DEU"
"37","177",5,"DEU"
"42","177",1,"DEU"
"57","177",1,"DEU"
"77","177",3,"DEU"
"83","177",1,"DEU"
"119","177",1,"DEU"
"128","177",1,"DEU"
"136","177",1,"DEU"
"1","178",2,"DEU"
"2","178",2,"DEU"
"4","178",4,"DEU"
"5","178",1,"DEU"
"6","178",2,"DEU"
"10","178",3,"DEU"
"13","178",1,"DEU"
"14","178",6,"DEU"
"15","178",2,"DEU"
"19","178",1,"DEU"
"20","178",1,"DEU"
"23","178",1,"DEU"
"26","178",1,"DEU"
"27","178",1,"DEU"
"32","178",2,"DEU"
"41","178",34,"DEU"
"48","178",1,"DEU"
"58","178",1,"DEU"
"80","178",1,"DEU"
"83","178",1,"DEU"
"88","178",1,"DEU"
"101","178",2,"DEU"
"116","178",1,"DEU"
"2","179",7,"DEU"
"3","179",4,"DEU"
"5","179",3,"DEU"
"7","179",1,"DEU"
"8","179",1,"DEU"
"10","179",1,"DEU"
"12","179",2,"DEU"
"14","179",1,"DEU"
"19","179",1,"DEU"
"20","179",1,"DEU"
"21","179",1,"DEU"
"29","179",1,"DEU"
"33","179",2,"DEU"
"36","179",1,"DEU"
"58","179",1,"DEU"
"59","179",2,"DEU"
"62","179",1,"DEU"
"103","179",1,"DEU"
"128","179",1,"DEU"
"162","179",1,"DEU"
"1","180",4,"DEU"
"2","180",8,"DEU"
"3","180",1,"DEU"
"4","180",1,"DEU"
"6","180",1,"DEU"
"11","180",2,"DEU"
"13","180",1,"DEU"
"29","180",1,"DEU"
"33","180",2,"DEU"
"37","180",2,"DEU"
"39","180",1,"DEU"
"40","180",1,"DEU"
"46","180",1,"DEU"
"55","180",1,"DEU"
"56","180",24,"DEU"
"60","180",1,"DEU"
"64","180",1,"DEU"
"71","180",1,"DEU"
"90","180",1,"DEU"
"99","180",1,"DEU"
"102","180",1,"DEU"
"129","180",3,"DEU"
"147","180",1,"DEU"
"179","180",1,"DEU"
"1","181",1,"DEU"
"2","181",26,"DEU"
"3","181",1,"DEU"
"12","181",2,"DEU"
"26","181",9,"DEU"
"28","181",1,"DEU"
"89","181",1,"DEU"
"124","181",2,"DEU"
"127","181",2,"DEU"
"134","181",1,"DEU"
"4","182",1,"DEU"
"13","182",1,"DEU"
"29","182",1,"DEU"
"30","182",1,"DEU"
"37","182",5,"DEU"
"48","182",1,"DEU"
"49","182",1,"DEU"
"83","182",3,"DEU"
"92","182",4,"DEU"
"134","182",2,"DEU"
"139","182",1,"DEU"
"140","182",1,"DEU"
"1","183",1,"DEU"
"3","183",3,"DEU"
"4","183",1,"DEU"
"5","183",3,"DEU"
"17","183",1,"DEU"
"28","183",1,"DEU"
"29","183",1,"DEU"
"30","183",2,"DEU"
"33","183",1,"DEU"
"35","183",1,"DEU"
"37","183",1,"DEU"
"50","183",2,"DEU"
"57","183",1,"DEU"
"72","183",3,"DEU"
"78","183",2,"DEU"
"83","183",1,"DEU"
"85","183",1,"DEU"
"87","183",3,"DEU"
"88","183",1,"DEU"
"92","183",1,"DEU"
"121","183",1,"DEU"
"174","183",1,"DEU"
"175","183",1,"DEU"
"1","184",3,"DEU"
"2","184",1,"DEU"
"3","184",1,"DEU"
"5","184",1,"DEU"
"10","184",1,"DEU"
"11","184",1,"DEU"
"12","184",1,"DEU"
"17","184",1,"DEU"
"18","184",1,"DEU"
"23","184",1,"DEU"
"24","184",3,"DEU"
"26","184",1,"DEU"
"27","184",2,"DEU"
"34","184",3,"DEU"
"35","184",1,"DEU"
"40","184",1,"DEU"
"44","184",1,"DEU"
"45","184",2,"DEU"
"46","184",1,"DEU"
"47","184",2,"DEU"
"48","184",1,"DEU"
"49","184",1,"DEU"
"50","184",1,"DEU"
"51","184",5,"DEU"
"52","184",1,"DEU"
"55","184",1,"DEU"
"59","184",1,"DEU"
"88","184",1,"DEU"
"99","184",2,"DEU"
"100","184",1,"DEU"
"103","184",3,"DEU"
"106","184",2,"DEU"
"119","184",1,"DEU"
"130","184",1,"DEU"
"167","184",1,"DEU"
"174","184",1,"DEU"
"176","184",1,"DEU"
"1","185",3,"DEU"
"3","185",1,"DEU"
"4","185",2,"DEU"
"6","185",3,"DEU"
"7","185",1,"DEU"
"9","185",33,"DEU"
"10","185",2,"DEU"
"12","185",2,"DEU"
"14","185",1,"DEU"
"18","185",1,"DEU"
"19","185",1,"DEU"
"20","185",2,"DEU"
"32","185",1,"DEU"
"34","185",1,"DEU"
"39","185",1,"DEU"
"43","185",3,"DEU"
"68","185",2,"DEU"
"78","185",1,"DEU"
"83","185",1,"DEU"
"87","185",1,"DEU"
"94","185",1,"DEU"
"138","185",1,"DEU"
"155","185",1,"DEU"
"172","185",1,"DEU"
"175","185",1,"DEU"
"1","186",1,"DEU"
"3","186",1,"DEU"
"5","186",1,"DEU"
"6","186",1,"DEU"
"10","186",1,"DEU"
"11","186",4,"DEU"
"15","186",1,"DEU"
"17","186",1,"DEU"
"19","186",1,"DEU"
"20","186",1,"DEU"
"21","186",2,"DEU"
"23","186",3,"DEU"
"25","186",1,"DEU"
"27","186",1,"DEU"
"32","186",1,"DEU"
"33","186",1,"DEU"
"34","186",1,"DEU"
"49","186",1,"DEU"
"50","186",2,"DEU"
"51","186",1,"DEU"
"60","186",5,"DEU"
"66","186",3,"DEU"
"72","186",1,"DEU"
"74","186",2,"DEU"
"92","186",1,"DEU"
"1","187",1,"DEU"
"3","187",4,"DEU"
"4","187",2,"DEU"
"7","187",1,"DEU"
"13","187",1,"DEU"
"17","187",2,"DEU"
"18","187",3,"DEU"
"22","187",2,"DEU"
"24","187",2,"DEU"
"29","187",2,"DEU"
"30","187",1,"DEU"
"34","187",1,"DEU"
"40","187",1,"DEU"
"50","187",1,"DEU"
"53","187",1,"DEU"
"56","187",1,"DEU"
"59","187",1,"DEU"
"60","187",1,"DEU"
"80","187",1,"DEU"
"85","187",1,"DEU"
"104","187",1,"DEU"
"106","187",1,"DEU"
"117","187",1,"DEU"
"118","187",1,"DEU"
"134","187",1,"DEU"
"136","187",2,"DEU"
"1","188",2,"DEU"
"4","188",2,"DEU"
"5","188",1,"DEU"
"8","188",1,"DEU"
"12","188",1,"DEU"
"13","188",1,"DEU"
"14","188",1,"DEU"
"17","188",1,"DEU"
"18","188",2,"DEU"
"20","188",2,"DEU"
"21","188",1,"DEU"
"22","188",1,"DEU"
"24","188",3,"DEU"
"27","188",1,"DEU"
"28","188",1,"DEU"
"31","188",2,"DEU"
"32","188",1,"DEU"
"34","188",1,"DEU"
"35","188",1,"DEU"
"37","188",1,"DEU"
"41","188",1,"DEU"
"43","188",1,"DEU"
"45","188",1,"DEU"
"47","188",1,"DEU"
"48","188",1,"DEU"
"49","188",1,"DEU"
"51","188",1,"DEU"
"52","188",1,"DEU"
"55","188",1,"DEU"
"60","188",1,"DEU"
"67","188",1,"DEU"
"68","188",1,"DEU"
"69","188",1,"DEU"
"77","188",1,"DEU"
"87","188",1,"DEU"
"90","188",2,"DEU"
"101","188",1,"DEU"
"120","188",1,"DEU"
"128","188",1,"DEU"
"130","188",1,"DEU"
"137","188",1,"DEU"
"161","188",1,"DEU"
"2","189",1,"DEU"
"3","189",2,"DEU"
"4","189",1,"DEU"
"5","189",2,"DEU"
"7","189",1,"DEU"
"9","189",1,"DEU"
"10","189",1,"DEU"
"15","189",2,"DEU"
"16","189",1,"DEU"
"17","189",1,"DEU"
"20","189",1,"DEU"
"23","189",1,"DEU"
"28","189",1,"DEU"
"37","189",1,"DEU"
"41","189",1,"DEU"
"53","189",1,"DEU"
"54","189",1,"DEU"
"76","189",1,"DEU"
"78","189",1,"DEU"
"81","189",1,"DEU"
"91","189",1,"DEU"
"97","189",1,"DEU"
"103","189",1,"DEU"
"118","189",1,"DEU"
"119","189",1,"DEU"
"141","189",1,"DEU"
"157","189",1,"DEU"
"171","189",2,"DEU"
"182","189",1,"DEU"
"1","190",4,"DEU"
"2","190",2,"DEU"
"3","190",1,"DEU"
"4","190",2,"DEU"
"9","190",1,"DEU"
"10","190",2,"DEU"
"12","190",1,"DEU"
"13","190",1,"DEU"
"16","190",1,"DEU"
"17","190",3,"DEU"
"18","190",1,"DEU"
"19","190",1,"DEU"
"22","190",2,"DEU"
"24","190",5,"DEU"
"29","190",1,"DEU"
"30","190",2,"DEU"
"32","190",1,"DEU"
"34","190",1,"DEU"
"37","190",5,"DEU"
"38","190",1,"DEU"
"47","190",2,"DEU"
"50","190",1,"DEU"
"55","190",1,"DEU"
"58","190",1,"DEU"
"96","190",1,"DEU"
"106","190",1,"DEU"
"112","190",1,"DEU"
"119","190",1,"DEU"
"121","190",1,"DEU"
"138","190",1,"DEU"
"188","190",1,"DEU"
"1","191",5,"DEU"
"4","191",1,"DEU"
"7","191",1,"DEU"
"8","191",1,"DEU"
"16","191",5,"DEU"
"17","191",2,"DEU"
"18","191",2,"DEU"
"20","191",1,"DEU"
"23","191",1,"DEU"
"30","191",2,"DEU"
"39","191",2,"DEU"
"44","191",1,"DEU"
"45","191",4,"DEU"
"48","191",1,"DEU"
"49","191",2,"DEU"
"51","191",4,"DEU"
"52","191",3,"DEU"
"54","191",1,"DEU"
"59","191",1,"DEU"
"61","191",1,"DEU"
"79","191",1,"DEU"
"94","191",1,"DEU"
"106","191",1,"DEU"
"146","191",1,"DEU"
"147","191",1,"DEU"
"149","191",1,"DEU"
"188","191",1,"DEU"
"1","192",5,"DEU"
"2","192",7,"DEU"
"3","192",1,"DEU"
"5","192",1,"DEU"
"6","192",1,"DEU"
"7","192",1,"DEU"
"8","192",4,"DEU"
"9","192",1,"DEU"
"12","192",3,"DEU"
"13","192",2,"DEU"
"15","192",1,"DEU"
"18","192",1,"DEU"
"19","192",1,"DEU"
"20","192",1,"DEU"
"21","192",1,"DEU"
"22","192",1,"DEU"
"61","192",1,"DEU"
"66","192",1,"DEU"
"113","192",1,"DEU"
"174","192",1,"DEU"
"1","193",1,"DEU"
"3","193",4,"DEU"
"9","193",5,"DEU"
"10","193",2,"DEU"
"12","193",1,"DEU"
"15","193",1,"DEU"
"32","193",1,"DEU"
"34","193",1,"DEU"
"43","193",1,"DEU"
"62","193",1,"DEU"
"75","193",1,"DEU"
"76","193",3,"DEU"
"82","193",1,"DEU"
"92","193",1,"DEU"
"103","193",1,"DEU"
"104","193",1,"DEU"
"110","193",2,"DEU"
"131","193",2,"DEU"
"138","193",1,"DEU"
"170","193",1,"DEU"
"193","193",2,"DEU"
"1","194",19,"DEU"
"2","194",3,"DEU"
"3","194",2,"DEU"
"4","194",3,"DEU"
"6","194",2,"DEU"
"7","194",5,"DEU"
"8","194",1,"DEU"
"11","194",1,"DEU"
"12","194",1,"DEU"
"17","194",1,"DEU"
"18","194",1,"DEU"
"25","194",2,"DEU"
"26","194",1,"DEU"
"41","194",1,"DEU"
"42","194",1,"DEU"
"62","194",1,"DEU"
"80","194",1,"DEU"
"85","194",2,"DEU"
"109","194",1,"DEU"
"114","194",1,"DEU"
"1","195",1,"DEU"
"2","195",4,"DEU"
"4","195",1,"DEU"
"10","195",1,"DEU"
"15","195",1,"DEU"
"36","195",1,"DEU"
"42","195",1,"DEU"
"95","195",21,"DEU"
"158","195",1,"DEU"
"160","195",1,"DEU"
"3","196",4,"DEU"
"5","196",1,"DEU"
"13","196",1,"DEU"
"15","196",1,"DEU"
"19","196",2,"DEU"
"27","196",1,"DEU"
"33","196",1,"DEU"
"34","196",1,"DEU"
"44","196",1,"DEU"
"46","196",1,"DEU"
"50","196",2,"DEU"
"51","196",1,"DEU"
"60","196",1,"DEU"
"69","196",1,"DEU"
"90","196",1,"DEU"
"108","196",2,"DEU"
"156","196",1,"DEU"
"190","196",1,"DEU"
"1","197",2,"DEU"
"3","197",2,"DEU"
"5","197",1,"DEU"
"6","197",1,"DEU"
"7","197",1,"DEU"
"8","197",2,"DEU"
"10","197",1,"DEU"
"18","197",2,"DEU"
"22","197",1,"DEU"
"23","197",1,"DEU"
"30","197",1,"DEU"
"45","197",4,"DEU"
"50","197",3,"DEU"
"51","197",3,"DEU"
"52","197",2,"DEU"
"54","197",1,"DEU"
"61","197",1,"DEU"
"66","197",2,"DEU"
"71","197",1,"DEU"
"74","197",1,"DEU"
"79","197",2,"DEU"
"91","197",2,"DEU"
"120","197",1,"DEU"
"158","197",1,"DEU"
"2","198",2,"DEU"
"3","198",2,"DEU"
"4","198",1,"DEU"
"7","198",1,"DEU"
"9","198",4,"DEU"
"11","198",3,"DEU"
"13","198",2,"DEU"
"21","198",1,"DEU"
"36","198",1,"DEU"
