"from","to","weight","language"
"1","1",18,"ITA"
"1","2",115,"ITA"
"2","2",8,"ITA"
"1","3",19,"ITA"
"2","3",12,"ITA"
"3","3",1,"ITA"
"1","4",33,"ITA"
"2","4",85,"ITA"
"3","4",19,"ITA"
"4","4",3,"ITA"
"1","5",24,"ITA"
"2","5",50,"ITA"
"3","5",37,"ITA"
"4","5",81,"ITA"
"5","5",1,"ITA"
"1","6",41,"ITA"
"2","6",90,"ITA"
"3","6",20,"ITA"
"4","6",2,"ITA"
"5","6",80,"ITA"
"6","6",5,"ITA"
"1","7",27,"ITA"
"2","7",55,"ITA"
"3","7",12,"ITA"
"4","7",3,"ITA"
"5","7",33,"ITA"
"6","7",8,"ITA"
"7","7",2,"ITA"
"1","8",12,"ITA"
"2","8",42,"ITA"
"3","8",11,"ITA"
"4","8",125,"ITA"
"5","8",23,"ITA"
"6","8",154,"ITA"
"7","8",4,"ITA"
"1","9",23,"ITA"
"2","9",9,"ITA"
"3","9",16,"ITA"
"4","9",41,"ITA"
"5","9",57,"ITA"
"6","9",59,"ITA"
"7","9",29,"ITA"
"8","9",10,"ITA"
"1","10",140,"ITA"
"2","10",49,"ITA"
"3","10",34,"ITA"
"4","10",4,"ITA"
"5","10",22,"ITA"
"6","10",2,"ITA"
"7","10",82,"ITA"
"8","10",48,"ITA"
"9","10",73,"ITA"
"10","10",1,"ITA"
"1","11",15,"ITA"
"2","11",34,"ITA"
"3","11",12,"ITA"
"4","11",105,"ITA"
"5","11",24,"ITA"
"6","11",121,"ITA"
"7","11",5,"ITA"
"8","11",1,"ITA"
"9","11",6,"ITA"
"10","11",66,"ITA"
"1","12",15,"ITA"
"2","12",24,"ITA"
"3","12",8,"ITA"
"4","12",10,"ITA"
"5","12",6,"ITA"
"6","12",16,"ITA"
"7","12",2,"ITA"
"8","12",1,"ITA"
"9","12",5,"ITA"
"10","12",5,"ITA"
"11","12",6,"ITA"
"12","12",4,"ITA"
"1","13",41,"ITA"
"2","13",64,"ITA"
"3","13",21,"ITA"
"4","13",14,"ITA"
"5","13",106,"ITA"
"6","13",12,"ITA"
"7","13",6,"ITA"
"8","13",13,"ITA"
"9","13",90,"ITA"
"10","13",3,"ITA"
"11","13",2,"ITA"
"12","13",3,"ITA"
"1","14",27,"ITA"
"2","14",44,"ITA"
"3","14",9,"ITA"
"4","14",3,"ITA"
"5","14",36,"ITA"
"6","14",1,"ITA"
"7","14",4,"ITA"
"8","14",64,"ITA"
"9","14",28,"ITA"
"10","14",1,"ITA"
"11","14",57,"ITA"
"12","14",6,"ITA"
"13","14",4,"ITA"
"1","15",18,"ITA"
"2","15",13,"ITA"
"3","15",3,"ITA"
"4","15",5,"ITA"
"5","15",9,"ITA"
"6","15",2,"ITA"
"7","15",3,"ITA"
"8","15",3,"ITA"
"9","15",8,"ITA"
"10","15",3,"ITA"
"11","15",3,"ITA"
"12","15",4,"ITA"
"13","15",2,"ITA"
"14","15",2,"ITA"
"1","16",15,"ITA"
"2","16",16,"ITA"
"3","16",4,"ITA"
"4","16",2,"ITA"
"5","16",36,"ITA"
"6","16",2,"ITA"
"7","16",4,"ITA"
"8","16",76,"ITA"
"9","16",1,"ITA"
"10","16",3,"ITA"
"11","16",61,"ITA"
"12","16",5,"ITA"
"13","16",2,"ITA"
"1","17",15,"ITA"
"2","17",56,"ITA"
"3","17",4,"ITA"
"5","17",39,"ITA"
"6","17",2,"ITA"
"7","17",2,"ITA"
"8","17",67,"ITA"
"9","17",3,"ITA"
"11","17",55,"ITA"
"12","17",7,"ITA"
"13","17",7,"ITA"
"17","17",1,"ITA"
"1","18",16,"ITA"
"2","18",14,"ITA"
"3","18",30,"ITA"
"4","18",52,"ITA"
"5","18",17,"ITA"
"6","18",49,"ITA"
"7","18",42,"ITA"
"8","18",37,"ITA"
"9","18",25,"ITA"
"10","18",19,"ITA"
"11","18",13,"ITA"
"12","18",3,"ITA"
"13","18",1,"ITA"
"14","18",23,"ITA"
"15","18",7,"ITA"
"16","18",18,"ITA"
"17","18",24,"ITA"
"1","19",3,"ITA"
"2","19",20,"ITA"
"3","19",4,"ITA"
"4","19",4,"ITA"
"5","19",4,"ITA"
"6","19",7,"ITA"
"7","19",3,"ITA"
"9","19",5,"ITA"
"10","19",1,"ITA"
"11","19",4,"ITA"
"12","19",2,"ITA"
"14","19",6,"ITA"
"15","19",3,"ITA"
"16","19",6,"ITA"
"17","19",5,"ITA"
"19","19",1,"ITA"
"1","20",8,"ITA"
"2","20",6,"ITA"
"3","20",10,"ITA"
"4","20",17,"ITA"
"5","20",77,"ITA"
"6","20",16,"ITA"
"7","20",7,"ITA"
"8","20",3,"ITA"
"9","20",1,"ITA"
"10","20",20,"ITA"
"11","20",2,"ITA"
"12","20",2,"ITA"
"13","20",29,"ITA"
"14","20",19,"ITA"
"15","20",2,"ITA"
"16","20",6,"ITA"
"17","20",13,"ITA"
"18","20",5,"ITA"
"19","20",1,"ITA"
"20","20",1,"ITA"
"1","21",81,"ITA"
"2","21",20,"ITA"
"3","21",19,"ITA"
"4","21",2,"ITA"
"5","21",16,"ITA"
"6","21",1,"ITA"
"7","21",50,"ITA"
"8","21",14,"ITA"
"9","21",38,"ITA"
"10","21",3,"ITA"
"11","21",33,"ITA"
"12","21",3,"ITA"
"13","21",3,"ITA"
"18","21",14,"ITA"
"19","21",2,"ITA"
"20","21",5,"ITA"
"1","22",11,"ITA"
"2","22",32,"ITA"
"3","22",14,"ITA"
"4","22",6,"ITA"
"5","22",81,"ITA"
"6","22",9,"ITA"
"7","22",15,"ITA"
"8","22",2,"ITA"
"9","22",86,"ITA"
"10","22",5,"ITA"
"11","22",8,"ITA"
"12","22",2,"ITA"
"13","22",63,"ITA"
"14","22",2,"ITA"
"15","22",5,"ITA"
"16","22",5,"ITA"
"17","22",6,"ITA"
"18","22",4,"ITA"
"19","22",1,"ITA"
"20","22",3,"ITA"
"21","22",5,"ITA"
"1","23",13,"ITA"
"2","23",14,"ITA"
"3","23",12,"ITA"
"4","23",6,"ITA"
"5","23",16,"ITA"
"6","23",3,"ITA"
"7","23",6,"ITA"
"8","23",6,"ITA"
"9","23",16,"ITA"
"10","23",30,"ITA"
"11","23",3,"ITA"
"12","23",2,"ITA"
"13","23",6,"ITA"
"14","23",5,"ITA"
"15","23",1,"ITA"
"16","23",1,"ITA"
"17","23",1,"ITA"
"18","23",11,"ITA"
"19","23",2,"ITA"
"20","23",2,"ITA"
"21","23",12,"ITA"
"22","23",5,"ITA"
"1","24",9,"ITA"
"2","24",18,"ITA"
"3","24",8,"ITA"
"4","24",17,"ITA"
"5","24",3,"ITA"
"6","24",17,"ITA"
"7","24",11,"ITA"
"8","24",12,"ITA"
"9","24",18,"ITA"
"10","24",13,"ITA"
"11","24",1,"ITA"
"12","24",1,"ITA"
"13","24",6,"ITA"
"14","24",4,"ITA"
"15","24",4,"ITA"
"16","24",7,"ITA"
"17","24",6,"ITA"
"18","24",4,"ITA"
"19","24",1,"ITA"
"20","24",13,"ITA"
"21","24",8,"ITA"
"22","24",24,"ITA"
"23","24",7,"ITA"
"1","25",18,"ITA"
"2","25",17,"ITA"
"3","25",6,"ITA"
"4","25",8,"ITA"
"5","25",24,"ITA"
"7","25",16,"ITA"
"8","25",5,"ITA"
"10","25",4,"ITA"
"11","25",1,"ITA"
"12","25",3,"ITA"
"13","25",24,"ITA"
"14","25",1,"ITA"
"15","25",3,"ITA"
"16","25",13,"ITA"
"17","25",22,"ITA"
"18","25",6,"ITA"
"20","25",1,"ITA"
"21","25",5,"ITA"
"22","25",45,"ITA"
"23","25",5,"ITA"
"24","25",6,"ITA"
"1","26",5,"ITA"
"2","26",12,"ITA"
"3","26",6,"ITA"
"4","26",5,"ITA"
"5","26",6,"ITA"
"6","26",3,"ITA"
"7","26",2,"ITA"
"8","26",3,"ITA"
"9","26",1,"ITA"
"10","26",2,"ITA"
"11","26",1,"ITA"
"12","26",3,"ITA"
"14","26",1,"ITA"
"16","26",3,"ITA"
"17","26",2,"ITA"
"18","26",4,"ITA"
"19","26",1,"ITA"
"20","26",1,"ITA"
"22","26",1,"ITA"
"23","26",2,"ITA"
"24","26",2,"ITA"
"25","26",3,"ITA"
"26","26",2,"ITA"
"1","27",3,"ITA"
"2","27",3,"ITA"
"3","27",5,"ITA"
"4","27",2,"ITA"
"5","27",34,"ITA"
"7","27",2,"ITA"
"9","27",5,"ITA"
"11","27",1,"ITA"
"13","27",40,"ITA"
"14","27",2,"ITA"
"15","27",1,"ITA"
"17","27",2,"ITA"
"20","27",21,"ITA"
"22","27",14,"ITA"
"24","27",3,"ITA"
"25","27",94,"ITA"
"1","28",52,"ITA"
"2","28",16,"ITA"
"3","28",8,"ITA"
"4","28",9,"ITA"
"5","28",19,"ITA"
"6","28",5,"ITA"
"7","28",39,"ITA"
"8","28",6,"ITA"
"9","28",14,"ITA"
"10","28",7,"ITA"
"11","28",2,"ITA"
"12","28",2,"ITA"
"13","28",7,"ITA"
"15","28",2,"ITA"
"16","28",10,"ITA"
"17","28",6,"ITA"
"18","28",6,"ITA"
"19","28",7,"ITA"
"20","28",2,"ITA"
"21","28",3,"ITA"
"22","28",1,"ITA"
"23","28",6,"ITA"
"25","28",6,"ITA"
"26","28",5,"ITA"
"1","29",7,"ITA"
"2","29",14,"ITA"
"3","29",2,"ITA"
"4","29",2,"ITA"
"5","29",9,"ITA"
"7","29",1,"ITA"
"8","29",2,"ITA"
"9","29",1,"ITA"
"10","29",1,"ITA"
"12","29",1,"ITA"
"14","29",1,"ITA"
"18","29",2,"ITA"
"19","29",1,"ITA"
"20","29",1,"ITA"
"21","29",1,"ITA"
"22","29",4,"ITA"
"23","29",1,"ITA"
"25","29",1,"ITA"
"26","29",1,"ITA"
"28","29",1,"ITA"
"1","30",7,"ITA"
"2","30",10,"ITA"
"3","30",1,"ITA"
"4","30",1,"ITA"
"5","30",2,"ITA"
"6","30",2,"ITA"
"9","30",1,"ITA"
"10","30",2,"ITA"
"11","30",1,"ITA"
"12","30",5,"ITA"
"14","30",3,"ITA"
"15","30",1,"ITA"
"17","30",3,"ITA"
"19","30",4,"ITA"
"21","30",3,"ITA"
"22","30",1,"ITA"
"23","30",1,"ITA"
"26","30",1,"ITA"
"28","30",1,"ITA"
"29","30",2,"ITA"
"30","30",1,"ITA"
"1","31",12,"ITA"
"3","31",9,"ITA"
"4","31",15,"ITA"
"5","31",8,"ITA"
"6","31",16,"ITA"
"7","31",11,"ITA"
"8","31",7,"ITA"
"9","31",18,"ITA"
"10","31",7,"ITA"
"11","31",10,"ITA"
"13","31",32,"ITA"
"14","31",4,"ITA"
"15","31",5,"ITA"
"16","31",2,"ITA"
"17","31",2,"ITA"
"18","31",33,"ITA"
"20","31",3,"ITA"
"21","31",2,"ITA"
"22","31",6,"ITA"
"23","31",7,"ITA"
"24","31",2,"ITA"
"25","31",4,"ITA"
"27","31",5,"ITA"
"28","31",2,"ITA"
"29","31",2,"ITA"
"1","32",6,"ITA"
"2","32",11,"ITA"
"3","32",5,"ITA"
"4","32",1,"ITA"
"5","32",6,"ITA"
"6","32",2,"ITA"
"7","32",2,"ITA"
"9","32",2,"ITA"
"10","32",1,"ITA"
"11","32",2,"ITA"
"12","32",1,"ITA"
"13","32",1,"ITA"
"18","32",9,"ITA"
"19","32",1,"ITA"
"20","32",2,"ITA"
"22","32",3,"ITA"
"23","32",1,"ITA"
"24","32",3,"ITA"
"25","32",1,"ITA"
"27","32",1,"ITA"
"28","32",3,"ITA"
"30","32",1,"ITA"
"31","32",1,"ITA"
"1","33",5,"ITA"
"2","33",19,"ITA"
"3","33",5,"ITA"
"4","33",2,"ITA"
"5","33",23,"ITA"
"6","33",2,"ITA"
"7","33",1,"ITA"
"8","33",27,"ITA"
"9","33",2,"ITA"
"10","33",1,"ITA"
"11","33",12,"ITA"
"12","33",1,"ITA"
"13","33",2,"ITA"
"15","33",1,"ITA"
"16","33",1,"ITA"
"18","33",7,"ITA"
"19","33",1,"ITA"
"20","33",2,"ITA"
"22","33",1,"ITA"
"23","33",2,"ITA"
"24","33",7,"ITA"
"25","33",8,"ITA"
"26","33",3,"ITA"
"28","33",1,"ITA"
"31","33",2,"ITA"
"1","34",2,"ITA"
"2","34",8,"ITA"
"3","34",3,"ITA"
"4","34",4,"ITA"
"5","34",5,"ITA"
"6","34",4,"ITA"
"7","34",1,"ITA"
"8","34",2,"ITA"
"9","34",3,"ITA"
"10","34",21,"ITA"
"11","34",1,"ITA"
"13","34",1,"ITA"
"14","34",2,"ITA"
"16","34",4,"ITA"
"17","34",1,"ITA"
"18","34",3,"ITA"
"19","34",1,"ITA"
"20","34",1,"ITA"
"21","34",12,"ITA"
"22","34",2,"ITA"
"24","34",2,"ITA"
"25","34",2,"ITA"
"27","34",1,"ITA"
"29","34",1,"ITA"
"30","34",1,"ITA"
"31","34",1,"ITA"
"32","34",2,"ITA"
"33","34",1,"ITA"
"1","35",3,"ITA"
"2","35",6,"ITA"
"3","35",1,"ITA"
"5","35",6,"ITA"
"6","35",1,"ITA"
"8","35",1,"ITA"
"9","35",1,"ITA"
"14","35",1,"ITA"
"16","35",2,"ITA"
"18","35",5,"ITA"
"19","35",1,"ITA"
"24","35",1,"ITA"
"25","35",1,"ITA"
"26","35",3,"ITA"
"28","35",3,"ITA"
"29","35",1,"ITA"
"31","35",1,"ITA"
"32","35",1,"ITA"
"33","35",2,"ITA"
"1","36",4,"ITA"
"2","36",13,"ITA"
"4","36",3,"ITA"
"5","36",1,"ITA"
"6","36",2,"ITA"
"7","36",2,"ITA"
"8","36",2,"ITA"
"9","36",1,"ITA"
"11","36",4,"ITA"
"12","36",1,"ITA"
"13","36",1,"ITA"
"14","36",2,"ITA"
"15","36",3,"ITA"
"16","36",1,"ITA"
"18","36",4,"ITA"
"19","36",4,"ITA"
"21","36",12,"ITA"
"22","36",2,"ITA"
"25","36",2,"ITA"
"28","36",2,"ITA"
"30","36",2,"ITA"
"31","36",1,"ITA"
"35","36",1,"ITA"
"1","37",1,"ITA"
"2","37",7,"ITA"
"3","37",2,"ITA"
"5","37",8,"ITA"
"6","37",1,"ITA"
"7","37",1,"ITA"
"9","37",202,"ITA"
"10","37",2,"ITA"
"13","37",22,"ITA"
"18","37",1,"ITA"
"31","37",3,"ITA"
"1","38",6,"ITA"
"2","38",4,"ITA"
"3","38",1,"ITA"
"4","38",1,"ITA"
"5","38",3,"ITA"
"6","38",1,"ITA"
"7","38",1,"ITA"
"8","38",1,"ITA"
"11","38",2,"ITA"
"12","38",2,"ITA"
"14","38",2,"ITA"
"18","38",4,"ITA"
"19","38",3,"ITA"
"22","38",2,"ITA"
"24","38",2,"ITA"
"26","38",1,"ITA"
"31","38",1,"ITA"
"34","38",1,"ITA"
"2","39",8,"ITA"
"3","39",1,"ITA"
"4","39",7,"ITA"
"5","39",5,"ITA"
"6","39",3,"ITA"
"7","39",2,"ITA"
"8","39",1,"ITA"
"9","39",1,"ITA"
"10","39",7,"ITA"
"11","39",1,"ITA"
"13","39",6,"ITA"
"14","39",8,"ITA"
"16","39",2,"ITA"
"17","39",4,"ITA"
"18","39",1,"ITA"
"21","39",2,"ITA"
"23","39",1,"ITA"
"24","39",3,"ITA"
"27","39",1,"ITA"
"28","39",2,"ITA"
"31","39",1,"ITA"
"33","39",1,"ITA"
"1","40",3,"ITA"
"2","40",17,"ITA"
"3","40",1,"ITA"
"4","40",2,"ITA"
"5","40",26,"ITA"
"6","40",1,"ITA"
"7","40",3,"ITA"
"8","40",14,"ITA"
"9","40",6,"ITA"
"10","40",2,"ITA"
"11","40",13,"ITA"
"12","40",3,"ITA"
"13","40",12,"ITA"
"16","40",1,"ITA"
"17","40",1,"ITA"
"18","40",4,"ITA"
"19","40",1,"ITA"
"20","40",11,"ITA"
"22","40",2,"ITA"
"24","40",2,"ITA"
"25","40",3,"ITA"
"28","40",1,"ITA"
"31","40",1,"ITA"
"35","40",2,"ITA"
"39","40",2,"ITA"
"1","41",21,"ITA"
"2","41",5,"ITA"
"3","41",36,"ITA"
"4","41",3,"ITA"
"5","41",9,"ITA"
"7","41",39,"ITA"
"8","41",16,"ITA"
"9","41",12,"ITA"
"11","41",11,"ITA"
"12","41",1,"ITA"
"13","41",9,"ITA"
"16","41",1,"ITA"
"17","41",2,"ITA"
"18","41",10,"ITA"
"22","41",6,"ITA"
"23","41",1,"ITA"
"24","41",1,"ITA"
"27","41",1,"ITA"
"31","41",1,"ITA"
"32","41",1,"ITA"
"40","41",1,"ITA"
"1","42",9,"ITA"
"2","42",6,"ITA"
"3","42",1,"ITA"
"4","42",4,"ITA"
"5","42",4,"ITA"
"6","42",3,"ITA"
"7","42",3,"ITA"
"8","42",1,"ITA"
"9","42",2,"ITA"
"10","42",11,"ITA"
"11","42",1,"ITA"
"12","42",1,"ITA"
"14","42",2,"ITA"
"17","42",1,"ITA"
"18","42",5,"ITA"
"21","42",10,"ITA"
"22","42",2,"ITA"
"24","42",2,"ITA"
"28","42",3,"ITA"
"31","42",2,"ITA"
"33","42",1,"ITA"
"34","42",1,"ITA"
"41","42",6,"ITA"
"42","42",1,"ITA"
"1","43",4,"ITA"
"2","43",10,"ITA"
"3","43",1,"ITA"
"4","43",1,"ITA"
"5","43",3,"ITA"
"6","43",2,"ITA"
"7","43",1,"ITA"
"8","43",4,"ITA"
"11","43",2,"ITA"
"12","43",1,"ITA"
"13","43",2,"ITA"
"15","43",1,"ITA"
"16","43",1,"ITA"
"19","43",1,"ITA"
"23","43",1,"ITA"
"27","43",1,"ITA"
"28","43",1,"ITA"
"31","43",2,"ITA"
"36","43",2,"ITA"
"39","43",1,"ITA"
"1","44",5,"ITA"
"2","44",6,"ITA"
"4","44",3,"ITA"
"5","44",43,"ITA"
"6","44",5,"ITA"
"7","44",1,"ITA"
"10","44",6,"ITA"
"11","44",1,"ITA"
"12","44",1,"ITA"
"13","44",16,"ITA"
"14","44",4,"ITA"
"16","44",6,"ITA"
"17","44",7,"ITA"
"18","44",1,"ITA"
"19","44",1,"ITA"
"22","44",2,"ITA"
"24","44",3,"ITA"
"26","44",1,"ITA"
"27","44",5,"ITA"
"28","44",1,"ITA"
"31","44",1,"ITA"
"33","44",2,"ITA"
"40","44",2,"ITA"
"1","45",2,"ITA"
"2","45",11,"ITA"
"3","45",2,"ITA"
"5","45",2,"ITA"
"7","45",1,"ITA"
"8","45",1,"ITA"
"9","45",1,"ITA"
"11","45",1,"ITA"
"13","45",3,"ITA"
"14","45",1,"ITA"
"18","45",2,"ITA"
"19","45",1,"ITA"
"20","45",1,"ITA"
"25","45",1,"ITA"
"26","45",1,"ITA"
"29","45",1,"ITA"
"31","45",1,"ITA"
"38","45",1,"ITA"
"39","45",1,"ITA"
"42","45",4,"ITA"
"45","45",1,"ITA"
"1","46",3,"ITA"
"2","46",7,"ITA"
"3","46",6,"ITA"
"4","46",26,"ITA"
"5","46",2,"ITA"
"6","46",5,"ITA"
"7","46",5,"ITA"
"8","46",2,"ITA"
"9","46",4,"ITA"
"10","46",2,"ITA"
"11","46",2,"ITA"
"13","46",5,"ITA"
"14","46",4,"ITA"
"15","46",2,"ITA"
"16","46",6,"ITA"
"18","46",3,"ITA"
"19","46",1,"ITA"
"20","46",4,"ITA"
"22","46",4,"ITA"
"23","46",2,"ITA"
"24","46",16,"ITA"
"25","46",2,"ITA"
"31","46",1,"ITA"
"32","46",2,"ITA"
"33","46",2,"ITA"
"37","46",1,"ITA"
"39","46",1,"ITA"
"41","46",1,"ITA"
"42","46",2,"ITA"
"44","46",3,"ITA"
"1","47",4,"ITA"
"2","47",13,"ITA"
"3","47",5,"ITA"
"4","47",11,"ITA"
"5","47",5,"ITA"
"6","47",10,"ITA"
"7","47",4,"ITA"
"8","47",4,"ITA"
"9","47",5,"ITA"
"10","47",4,"ITA"
"11","47",2,"ITA"
"13","47",19,"ITA"
"14","47",5,"ITA"
"15","47",2,"ITA"
"16","47",4,"ITA"
"17","47",2,"ITA"
"18","47",50,"ITA"
"21","47",1,"ITA"
"22","47",5,"ITA"
"23","47",1,"ITA"
"24","47",9,"ITA"
"27","47",3,"ITA"
"28","47",2,"ITA"
"31","47",1,"ITA"
"33","47",2,"ITA"
"37","47",1,"ITA"
"39","47",1,"ITA"
"40","47",3,"ITA"
"42","47",3,"ITA"
"1","48",12,"ITA"
"2","48",7,"ITA"
"3","48",2,"ITA"
"4","48",15,"ITA"
"5","48",2,"ITA"
"7","48",2,"ITA"
"8","48",3,"ITA"
"9","48",114,"ITA"
"10","48",14,"ITA"
"12","48",2,"ITA"
"14","48",5,"ITA"
"15","48",4,"ITA"
"17","48",1,"ITA"
"18","48",2,"ITA"
"20","48",1,"ITA"
"23","48",1,"ITA"
"24","48",1,"ITA"
"25","48",1,"ITA"
"29","48",1,"ITA"
"34","48",2,"ITA"
"40","48",7,"ITA"
"46","48",1,"ITA"
"1","49",6,"ITA"
"2","49",1,"ITA"
"3","49",4,"ITA"
"4","49",2,"ITA"
"5","49",5,"ITA"
"6","49",4,"ITA"
"7","49",7,"ITA"
"8","49",6,"ITA"
"9","49",13,"ITA"
"10","49",8,"ITA"
"13","49",7,"ITA"
"16","49",1,"ITA"
"17","49",3,"ITA"
"20","49",4,"ITA"
"21","49",19,"ITA"
"22","49",1,"ITA"
"23","49",3,"ITA"
"25","49",5,"ITA"
"26","49",1,"ITA"
"27","49",4,"ITA"
"28","49",8,"ITA"
"29","49",1,"ITA"
"31","49",3,"ITA"
"32","49",1,"ITA"
"35","49",1,"ITA"
"39","49",2,"ITA"
"40","49",1,"ITA"
"42","49",1,"ITA"
"47","49",1,"ITA"
"48","49",2,"ITA"
"1","50",5,"ITA"
"2","50",3,"ITA"
"3","50",5,"ITA"
"4","50",20,"ITA"
"5","50",2,"ITA"
"6","50",5,"ITA"
"7","50",21,"ITA"
"8","50",1,"ITA"
"9","50",3,"ITA"
"12","50",13,"ITA"
"13","50",1,"ITA"
"14","50",7,"ITA"
"15","50",17,"ITA"
"16","50",2,"ITA"
"23","50",4,"ITA"
"24","50",1,"ITA"
"31","50",2,"ITA"
"32","50",1,"ITA"
"35","50",2,"ITA"
"37","50",1,"ITA"
"49","50",1,"ITA"
"1","51",11,"ITA"
"2","51",4,"ITA"
"3","51",9,"ITA"
"4","51",1,"ITA"
"7","51",10,"ITA"
"8","51",6,"ITA"
"9","51",2,"ITA"
"10","51",1,"ITA"
"11","51",3,"ITA"
"12","51",1,"ITA"
"16","51",15,"ITA"
"17","51",15,"ITA"
"18","51",3,"ITA"
"19","51",1,"ITA"
"20","51",1,"ITA"
"21","51",1,"ITA"
"22","51",2,"ITA"
"23","51",5,"ITA"
"25","51",9,"ITA"
"26","51",2,"ITA"
"31","51",2,"ITA"
"35","51",1,"ITA"
"36","51",3,"ITA"
"39","51",1,"ITA"
"42","51",2,"ITA"
"43","51",2,"ITA"
"44","51",1,"ITA"
"45","51",2,"ITA"
"46","51",1,"ITA"
"49","51",2,"ITA"
"1","52",16,"ITA"
"2","52",6,"ITA"
"3","52",20,"ITA"
"4","52",1,"ITA"
"5","52",2,"ITA"
"6","52",2,"ITA"
"8","52",17,"ITA"
"9","52",23,"ITA"
"11","52",3,"ITA"
"13","52",5,"ITA"
"14","52",5,"ITA"
"15","52",1,"ITA"
"17","52",1,"ITA"
"18","52",4,"ITA"
"20","52",26,"ITA"
"22","52",11,"ITA"
"23","52",2,"ITA"
"25","52",2,"ITA"
"26","52",1,"ITA"
"27","52",4,"ITA"
"40","52",2,"ITA"
"42","52",1,"ITA"
"47","52",1,"ITA"
"49","52",1,"ITA"
"1","53",15,"ITA"
"2","53",12,"ITA"
"3","53",8,"ITA"
"4","53",3,"ITA"
"5","53",8,"ITA"
"7","53",3,"ITA"
"8","53",2,"ITA"
"9","53",5,"ITA"
"10","53",1,"ITA"
"12","53",1,"ITA"
"14","53",1,"ITA"
"19","53",1,"ITA"
"20","53",6,"ITA"
"21","53",1,"ITA"
"23","53",5,"ITA"
"28","53",3,"ITA"
"30","53",1,"ITA"
"31","53",2,"ITA"
"32","53",1,"ITA"
"33","53",5,"ITA"
"35","53",1,"ITA"
"39","53",1,"ITA"
"42","53",2,"ITA"
"51","53",4,"ITA"
"1","54",8,"ITA"
"2","54",2,"ITA"
"3","54",2,"ITA"
"5","54",3,"ITA"
"7","54",1,"ITA"
"8","54",1,"ITA"
"9","54",1,"ITA"
"12","54",1,"ITA"
"16","54",1,"ITA"
"17","54",1,"ITA"
"18","54",5,"ITA"
"19","54",2,"ITA"
"20","54",1,"ITA"
"22","54",1,"ITA"
"23","54",1,"ITA"
"24","54",2,"ITA"
"25","54",1,"ITA"
"27","54",1,"ITA"
"31","54",1,"ITA"
"39","54",1,"ITA"
"49","54",1,"ITA"
"50","54",1,"ITA"
"53","54",1,"ITA"
"1","55",26,"ITA"
"2","55",4,"ITA"
"3","55",6,"ITA"
"4","55",3,"ITA"
"5","55",2,"ITA"
"6","55",3,"ITA"
"7","55",6,"ITA"
"8","55",8,"ITA"
"10","55",5,"ITA"
"11","55",1,"ITA"
"13","55",6,"ITA"
"14","55",1,"ITA"
"15","55",1,"ITA"
"16","55",2,"ITA"
"18","55",3,"ITA"
"20","55",1,"ITA"
"21","55",4,"ITA"
"22","55",1,"ITA"
"23","55",2,"ITA"
"24","55",2,"ITA"
"25","55",1,"ITA"
"28","55",4,"ITA"
"31","55",1,"ITA"
"32","55",1,"ITA"
"34","55",15,"ITA"
"35","55",2,"ITA"
"38","55",1,"ITA"
"46","55",2,"ITA"
"48","55",3,"ITA"
"49","55",3,"ITA"
"1","56",17,"ITA"
"2","56",8,"ITA"
"3","56",27,"ITA"
"4","56",4,"ITA"
"5","56",5,"ITA"
"7","56",5,"ITA"
"8","56",20,"ITA"
"9","56",2,"ITA"
"11","56",4,"ITA"
"12","56",1,"ITA"
"13","56",3,"ITA"
"16","56",47,"ITA"
"18","56",4,"ITA"
"20","56",3,"ITA"
"22","56",4,"ITA"
"23","56",2,"ITA"
"24","56",8,"ITA"
"25","56",3,"ITA"
"28","56",1,"ITA"
"33","56",30,"ITA"
"34","56",1,"ITA"
"39","56",1,"ITA"
"42","56",3,"ITA"
"44","56",1,"ITA"
"46","56",1,"ITA"
"47","56",2,"ITA"
"51","56",1,"ITA"
"2","57",3,"ITA"
"3","57",4,"ITA"
"4","57",74,"ITA"
"6","57",3,"ITA"
"9","57",1,"ITA"
"10","57",2,"ITA"
"11","57",1,"ITA"
"12","57",14,"ITA"
"15","57",21,"ITA"
"16","57",2,"ITA"
"17","57",1,"ITA"
"18","57",1,"ITA"
"24","57",1,"ITA"
"32","57",10,"ITA"
"35","57",5,"ITA"
"40","57",1,"ITA"
"47","57",1,"ITA"
"48","57",1,"ITA"
"1","58",7,"ITA"
"2","58",2,"ITA"
"4","58",2,"ITA"
"9","58",1,"ITA"
"11","58",2,"ITA"
"14","58",2,"ITA"
"16","58",1,"ITA"
"17","58",1,"ITA"
"18","58",3,"ITA"
"19","58",1,"ITA"
"20","58",1,"ITA"
"24","58",1,"ITA"
"30","58",1,"ITA"
"31","58",2,"ITA"
"33","58",1,"ITA"
"34","58",1,"ITA"
"46","58",1,"ITA"
"50","58",6,"ITA"
"53","58",1,"ITA"
"57","58",9,"ITA"
"1","59",10,"ITA"
"2","59",4,"ITA"
"3","59",6,"ITA"
"4","59",6,"ITA"
"5","59",2,"ITA"
"6","59",4,"ITA"
"7","59",2,"ITA"
"8","59",4,"ITA"
"9","59",1,"ITA"
"10","59",3,"ITA"
"11","59",2,"ITA"
"12","59",3,"ITA"
"14","59",1,"ITA"
"15","59",1,"ITA"
"17","59",2,"ITA"
"18","59",2,"ITA"
"19","59",3,"ITA"
"21","59",4,"ITA"
"22","59",3,"ITA"
"24","59",1,"ITA"
"25","59",2,"ITA"
